participantID,spr/char,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition_explanation,volition,wcg_diff_explanation,wcg_diff_ease,wcg_diff_bored,wcg_diff_tired,wcg_diff_topics,wcg_diff_emotion,wcg_diff_thoughts,open_box,content_attention,content_attention_text,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,DASS21_5_stage_end,DASS21_5_stage_start,RRS_6_stage_end,RRS_6_stage_start,free_association_post_stage_end,free_association_post_stage_start,free_association_pre_stage_end,free_association_pre_stage_start,id_submit_stage_end,id_submit_stage_start,keywords_stage_end,keywords_stage_start,math_stage_end,math_stage_start,postquestionnaire_1_stage_end,postquestionnaire_1_stage_start,postquestionnaire_2_stage_end,postquestionnaire_2_stage_start,postquestionnaire_3_stage_end,postquestionnaire_3_stage_start,postquestionnaire_4_stage_end,postquestionnaire_4_stage_start,postquestionnaire_7_stage_end,postquestionnaire_7_stage_start,questionnaire_comprehension_stage_end,questionnaire_comprehension_stage_start,questionnaire_transportation_stage_end,questionnaire_transportation_stage_start,reading_stage_end,reading_stage_start,spr_time,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),5D_Q1,5D_Q2,5D_Q8,5D_Q9,5D_Q11,5D_Q13,5D_Q16,5D_Q17,5D_Q18,5D_Q19,5D_Q23,5D_Q25,5D_Q3,5D_Q4,5D_Q5,5D_Q6,5D_Q10,5D_Q12,5D_Q14,5D_Q15,5D_Q20,5D_Q22,5D_Q24,5D_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,mean_sr_pre,mean_rt_pre,mean_sr_pre_30s,mean_rt_pre_30s,mean_sr_post,mean_rt_post,mean_sr_post_30s,mean_rt_post_30s
1035,0.7086421355308523,ZAF,17:27,20-24,M,Right,Y,,Y,,Black,N,2,10,N,6,"Non, just went mostly on instinct.",meaning,meaning,The affect text has on a readers word association.,I did go for a more morbid terms.,5,"I thought about it at a macro-level (themes, character arcs, etc), but also just trying to play the game so on occasion it would affect my word choice slightly.",both,I used slightly more morbid words as the game went on.,3.0,1.0,3.0,4.0,1.0,2.0,,N,,6,4,6,7,7,5,3,5,2,2,1,4,4,49,56,41,0.5833333333333334,0.6153846153846154,0.5857142857142857,1641483488824.0,1641483382148.0,1641483548072.0,1641483488834.0,1641482381839.0,1641482088302.0,1641481243338.0,1641480951694.0,1641480820925.0,1641480808669.0,1641482518158.0,1641482392615.0,1641480902492.0,1641480846980.0,1641483113792.0,1641482823470.0,1641483175583.0,1641483113802.0,1641483266240.0,1641483175593.0,1641483375360.0,1641483266252.0,1641483560423.0,1641483548082.0,1641482823455.0,1641482587421.0,1641482587416.0,1641482518168.0,1641482057916.0,1641481266164.0,791752.0,30386,32024.0,6185.876288659794,0.0858,2.0,0.0,0.0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,2.3563349613349613,6377.148936170212,1.0999999999999999,9885.0,3.1735024665257225,6200.333333333333,3.391666666666667,3466.1428571428573
1036,0.8343256548751785,GBR,16:09,30-34,F,Left,Y,,Y,,White,N,1,3,N,5,"it was hard, i just tried to think as little as possible",meaning,meaning,I'm really not sure,"I didn't notice much difference, maybe it wasn't such a struggle to think of words. In game 1 there were a few moments i paused because i couldnt think of any words ",3,"I don't think what i read affected me in the word chain game, at least i didnt feel like it did",neither,"i think words came to me a little easier, but that was it ",5.0,5.0,1.0,3.0,5.0,1.0,,N,,7,2,4,5,2,7,2,3,1,1,1,3,3,39,41,33,0.4642857142857143,0.45054945054945056,0.4714285714285714,1641485796296.0,1641485696593.0,1641485859964.0,1641485796308.0,1641484890325.0,1641484607934.0,1641484060823.0,1641483763913.0,1641483658045.0,1641483634386.0,1641485056866.0,1641484898643.0,1641483713275.0,1641483679705.0,1641485507716.0,1641485362020.0,1641485568284.0,1641485507732.0,1641485614868.0,1641485568296.0,1641485692004.0,1641485614883.0,1641485870613.0,1641485859977.0,1641485361998.0,1641485139584.0,1641485139575.0,1641485056877.0,1641484575254.0,1641484078971.0,496283.0,32680,30093.0,5714.704761904762,0.22216666666666668,8.0,0.0,0.07138333333333334,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,2.913510009268828,5556.018518518518,2.85,3740.625,2.9496985284219326,5598.14,2.7,9169.333333333334
1037,0.8040923982356983,POL,16:19,20-24,M,Right,N,Polish,Y,,White,N,1,8,N,5,I typed words that were related to the previous word that I typed in,meaning,meaning,What words would I type before and after reading the text,After reading the text words related to this story came to my mind more often,7,"I was thinking and visualising the storyline in the text after reading it, so naturally I typed in the words related to the story",both,I didn't notice any changes related to my emotions,3.0,3.0,2.0,6.0,3.0,2.0,,N,,6,2,5,5,4,5,2,3,2,1,1,3,4,39,43,32,0.4642857142857143,0.4725274725274725,0.45714285714285713,1641482734581.0,1641482676294.0,1641482775887.0,1641482734585.0,1641482102511.0,1641481805189.0,1641481285309.0,1641480987503.0,1641480900030.0,1641480894659.0,1641482182159.0,1641482112804.0,1641480948021.0,1641480915749.0,1641482519087.0,1641482372229.0,1641482573089.0,1641482519092.0,1641482615932.0,1641482573093.0,1641482673130.0,1641482615938.0,1641482787889.0,1641482775891.0,1641482372223.0,1641482216102.0,1641482216098.0,1641482182164.0,1641481772220.0,1641481301093.0,471127.0,32969,14152.0,3030.338383838384,0.6516,18.0,0.0,0.10801666666666665,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,2.4887927441778377,2775.801886792453,2.822090469916557,2923.8888888888887,3.9731258986901388,3296.747252747253,5.351071428571429,2242.8333333333335
1038,0.3974872470149559,HUN,16:23,18-19,F,Right,Y,,Y,yoruba,Black,N,1,9,N,7,"rhymes, word association",meaning,sound,how events can change mindsets?,"more words with negative connotations appeared, I think",5,I thought about the lake and the body and the emotions mostly,unintentional,"more sad, less apathetic",4.0,1.0,1.0,7.0,6.0,4.0,,N,,5,2,1,6,1,7,4,5,2,1,1,2,5,41,42,34,0.4880952380952381,0.46153846153846156,0.4857142857142857,1641483064030.0,1641482993867.0,1641483105397.0,1641483064062.0,1641482205497.0,1641481907692.0,1641481367214.0,1641481069820.0,1641480923139.0,1641480916513.0,1641482334861.0,1641482216419.0,1641481013344.0,1641480955997.0,1641482820729.0,1641482588718.0,1641482891970.0,1641482820771.0,1641482936623.0,1641482891993.0,1641482990700.0,1641482936661.0,1641483115769.0,1641483105427.0,1641482588679.0,1641482421741.0,1641482421723.0,1641482334903.0,1641481883630.0,1641481394899.0,488731.0,24062,12060.0,3947.842105263158,0.0991,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.3919208875730615,3846.628205128205,2.052380952380952,2801.2,2.818601777104883,4092.2602739726026,3.1794372294372293,2652.181818181818
1039,0.8340346637347729,GBR,15:27,30-34,F,Right,Y,,Y,,White,N,5,6,N,4,"none, just use words that came in to my head",meaning,meaning,if a certain type of person is more affected by what they read than others and how easily they can forget about it,"it was slightly more difficult the second time to recall new events and stop my mind wandering back to what I'd already thought about in the first word chain round, I didn't want to just repeat the same things",2,"I was initially thinking about the text and allowed this to reflect in the second word chain game, however I then forgot about it and  didn't force myself to reflect further",unintentional,It was more difficult the second time round but this is possibly just because I'd done the word chain game once before and it was no longer new.  It was more difficult but rather because I didn't want to repeat things from the first word chain game rather than to do with the text that I'd read.,5.0,6.0,2.0,3.0,2.0,1.0,,N,,6,1,4,6,5,5,4,6,2,5,1,6,5,51,56,40,0.6071428571428571,0.6153846153846154,0.5714285714285714,1641483171269.0,1641483116748.0,1641483213912.0,1641483171276.0,1641482560508.0,1641482264911.0,1641481402721.0,1641481106392.0,1641481010392.0,1641481006856.0,1641482622081.0,1641482570991.0,1641481074374.0,1641481030416.0,1641482960643.0,1641482816299.0,1641482998903.0,1641482960653.0,1641483039157.0,1641482998910.0,1641483112758.0,1641483039165.0,1641483229616.0,1641483213920.0,1641482816186.0,1641482670910.0,1641482670904.0,1641482622095.0,1641482246848.0,1641481426314.0,820534.0,18063,7918.0,2542.4957627118642,0.10218333333333333,2.0,0.0,0.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,2.5321004752822933,2602.5789473684213,1.9600000000000002,2893.9,2.5022810924984835,2479.471074380165,2.7381818181818183,2357.7272727272725
1040,0.6611559560979234,GBR,15:25,45-49,F,Right,Y,,Y,,NONE,N,4,8,N,5,I tried to just empty my mind and type in anything that entered my head!,none,none,Imagination,More imagination - thought processes quicker,7,I was using the text to create language,intentional,N.A,6.0,5.0,6.0,6.0,3.0,4.0,,N,,6,2,4,7,5,7,5,6,1,1,1,5,7,52,57,40,0.6190476190476191,0.6263736263736264,0.5714285714285714,1641483173870.0,1641483089037.0,1641483211886.0,1641483173877.0,1641482353722.0,1641482062433.0,1641481457457.0,1641481161337.0,1641481057761.0,1641481049507.0,1641482554041.0,1641482363314.0,1641481130980.0,1641481084805.0,1641482993712.0,1641482838215.0,1641483014434.0,1641482993718.0,1641483047292.0,1641483014440.0,1641483083725.0,1641483047308.0,1641483220224.0,1641483211891.0,1641482838197.0,1641482617566.0,1641482617560.0,1641482554049.0,1641482026545.0,1641481481278.0,545267.0,35888,70658.0,9678.274193548386,0.17501666666666665,2.0,0.0,0.17501666666666665,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,21,0.875,0.75,1.0,1.0,3.144050343249428,9328.62962962963,3.1,5936.5,3.352772893772894,6951.060606060606,4.948571428571428,5054.2
1041,0.8048089691326583,GBR,15:31,20-24,F,Right,Y,,Y,,NONE,NONE,1,4,N,4,wasn't any ,equal,equal,ability of English,Wasn't any although I feel like i used words twice,4,I remembered words like murder so I used that ,both,I didn't really experience much change. Maybe the mood of words changed by saying murder but thats it ,1.0,1.0,1.0,2.0,2.0,2.0,,N,,5,1,1,7,4,5,1,6,1,1,1,3,3,35,39,29,0.4166666666666667,0.42857142857142855,0.4142857142857143,1641483481628.0,1641483398384.0,1641483527953.0,1641483481634.0,1641482682358.0,1641482387412.0,1641481592732.0,1641481300713.0,1641481131409.0,1641481104591.0,1641482804544.0,1641482695775.0,1641481258510.0,1641481200333.0,1641483247751.0,1641483075236.0,1641483277787.0,1641483247761.0,1641483312309.0,1641483277796.0,1641483391234.0,1641483312326.0,1641483540456.0,1641483527960.0,1641483075208.0,1641482865139.0,1641482865132.0,1641482804561.0,1641482353661.0,1641481630613.0,723048.0,33751,17264.0,4615.7,0.18943333333333331,2.0,0.0,0.0,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,20,0.8333333333333334,0.75,0.9166666666666666,1.0,2.3015969410706254,5000.15,1.575,6950.75,3.335573803008586,4343.536231884058,3.35625,3668.75
1042,0.5761220974839252,GBR,16:13,40-44,F,Right,Y,,Y,,White,N,1,6,N,3,none,meaning,meaning,if you link words to the story or not,i felt like i was supposed to use words to referece the story,3,i thought about if the words i chose were related to the text ,unintentional,i thought that i was suppposed to think of words that were related to the story,1.0,1.0,1.0,3.0,1.0,1.0,,N,,5,1,3,6,6,3,1,4,3,1,1,4,6,38,44,28,0.4523809523809524,0.4835164835164835,0.4,1641485849509.0,1641485805757.0,1641485888049.0,1641485849522.0,1641482188672.0,1641481891645.0,1641481595215.0,1641481297638.0,1641481173818.0,1641481169704.0,1641482232796.0,1641482192963.0,1641481266881.0,1641481194550.0,1641485684700.0,1641482462079.0,1641485709870.0,1641485684711.0,1641485739529.0,1641485709878.0,1641485803541.0,1641485739540.0,1641485897357.0,1641485888057.0,1641482462058.0,1641482273165.0,1641482273158.0,1641482232809.0,1641481866954.0,1641481621018.0,245936.0,24691,10584.0,2765.2718894009217,40.047333333333334,16.0,0.0,0.0,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,True,True,False,True,17,0.7083333333333334,0.75,0.6666666666666666,1.0,2.553313317506866,3096.75,2.6799000999001,2242.230769230769,2.651003913627602,2460.5042016806724,3.59047619047619,1836.5625
1044,0.46982055252064553,GBR,15:30,25-29,F,Left,Y,,Y,,White,N,1,8,N,5,whatever came to mind first,equal,equal,how we think,none,1,,,,,,,,,,,N,none,5,1,4,6,5,7,1,3,6,1,1,1,1,37,42,35,0.44047619047619047,0.46153846153846156,0.5,1641483393418.0,1641483229208.0,1641483441767.0,1641483393423.0,1641482488106.0,1641482190194.0,1641481529297.0,1641481233155.0,1641481128931.0,1641481102578.0,1641482649213.0,1641482537283.0,1641481211732.0,1641481159587.0,1641483200257.0,1641483037693.0,1641483224188.0,1641483200265.0,,,,,1641483458624.0,1641483441774.0,1641483037675.0,1641482762138.0,1641482762134.0,1641482649219.0,1641482164527.0,1641481555603.0,608924.0,25667,24011.0,5084.957627118644,0.8177166666666668,14.0,0.0,0.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,False,True,18,0.75,0.9166666666666666,0.5833333333333334,0.5,3.050695920940907,4874.639344262295,2.83125,3616.125,2.3627686039450744,5357.357142857143,2.261888111888112,4590.166666666667
1046,0.7140756814043684,ZAF,17:45,20-24,M,Left,Y,,Y,,Black,N,2,4,N,5,"i just let the words come to me, i didnt force it.",equal,equal,It is trying to measure unique mental patterns in recalling and reciting information consumed.,"before reading the text, i was thinking of words randomly and forming new words relating to the previous word i had typed.",5,"i initially intentionally tried to use words i had encountered from the text but after wrtiting one word, more wordss from the text came naturally to me.",both,i significantly felt a change in my emotions and how i became somewhat attached to the word chain game more than i expected.,2.0,1.0,2.0,5.0,5.0,2.0,,N,,7,1,6,7,3,7,5,4,1,4,2,6,6,56,59,44,0.6666666666666666,0.6483516483516484,0.6285714285714286,1641484771536.0,1641484577533.0,1641484874971.0,1641484771561.0,1641483296457.0,1641483001018.0,1641481785474.0,1641481490153.0,1641481176550.0,1641481168928.0,1641483433996.0,1641483319593.0,1641481413879.0,1641481219531.0,1641484191843.0,1641483893486.0,1641484314492.0,1641484191877.0,1641484427145.0,1641484314518.0,1641484570201.0,1641484427178.0,1641484893676.0,1641484874979.0,1641483893455.0,1641483536359.0,1641483536339.0,1641483434028.0,1641482970519.0,1641481823984.0,1146535.0,30499,16988.0,5715.07619047619,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,20,0.8333333333333334,1.0,0.6666666666666666,1.0,2.974980613589309,5660.0,4.447890394629525,4968.833333333333,2.935047222281265,5966.18,3.414393939393939,4177.333333333333
1047,0.6579465119595291,GBR,15:27,45-49,F,Right,Y,,Y,,White,N,2,4,N,7,I wasnt aware of any strategies i may have used,meaning,meaning,memory,"I felt a little more pressure to come up with novel words, as I realised I had a tendency to repeat",5,"The text was still running through my mind as I played the game, so I made a conscious effort not to link the game to the text at all",unintentional,I was conscious of not linking the game answers to the text,4.0,2.0,1.0,4.0,3.0,5.0,,N,,7,1,7,6,5,5,4,4,2,1,1,5,4,47,52,38,0.5595238095238095,0.5714285714285714,0.5428571428571428,1641483184571.0,1641483091363.0,1641483231402.0,1641483184588.0,1641482483357.0,1641482185829.0,1641481680383.0,1641481382871.0,1641481274726.0,1641481268054.0,1641482566581.0,1641482496755.0,1641481351027.0,1641481294553.0,1641482935641.0,1641482791600.0,1641482968873.0,1641482935665.0,1641483019662.0,1641482968893.0,1641483086356.0,1641483019672.0,1641483243428.0,1641483231428.0,1641482791573.0,1641482641792.0,1641482641766.0,1641482566607.0,1641482157108.0,1641481706130.0,450978.0,28721,11816.0,3191.8297872340427,0.0,0.0,0.0,0.0,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,0.875,0.75,1.0,1.0,2.3092895339954165,3409.409090909091,2.4125,5391.2,2.695331301802698,3013.282828282828,1.9195454545454544,2697.909090909091
1048,0.6768812926183317,GBR,15:25,30-34,F,Right,Y,,Y,,White,N,5,4,N,5,schemata,none,none,"flight of ideas, comprehension",no difference,2,it was just a passage i have to read and maybe remember bits,neither,a bit of a brain exercise perhaps,1.0,4.0,1.0,7.0,1.0,4.0,good,N,,7,5,7,7,6,4,1,1,7,1,1,7,7,55,61,41,0.6547619047619048,0.6703296703296703,0.5857142857142857,1641483181743.0,1641483064133.0,1641483232961.0,1641483181750.0,1641482273836.0,1641481977152.0,1641481415618.0,1641481120794.0,1641480995540.0,1641480968342.0,1641482353273.0,1641482286018.0,1641481085455.0,1641481031894.0,1641482914028.0,1641482722788.0,1641482939637.0,1641482914036.0,1641482981190.0,1641482939643.0,1641483056704.0,1641482981197.0,1641483255016.0,1641483232968.0,1641482722777.0,1641482423563.0,1641482423559.0,1641482353281.0,1641481947442.0,1641481444161.0,503281.0,29710,9621.0,4166.881944444444,0.20813333333333334,2.0,0.0,0.0,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,17,0.7083333333333334,0.75,0.6666666666666666,1.0,2.601417748917749,4917.9672131147545,3.1557142857142857,5390.2,2.3603929041972522,3658.8414634146343,1.2714285714285716,3954.285714285714
1049,0.7527426202986912,GBR,03:26,20-24,F,Right,Y,,Y,,White,N,1,7,N,5,whatever word came into my mind,meaning,meaning,comprehension skills ,my words were related to the story previously read,7,I found my mind wondering to the text and then the words next would often be linked because of the text,both,The I felt it more difficult to think of words in the second word game as my mind kept wondering to the text,5.0,2.0,1.0,6.0,2.0,1.0,,N,,7,3,1,7,4,7,4,5,3,1,2,6,6,52,56,40,0.6190476190476191,0.6153846153846154,0.5714285714285714,1641483172123.0,1641483100907.0,1641483221013.0,1641483172134.0,1641482439734.0,1641482143693.0,1641481540127.0,1641481243336.0,1641481085336.0,1641481067495.0,1641482540214.0,1641482447759.0,1641481199930.0,1641481114222.0,1641482962819.0,1641482785855.0,1641482993204.0,1641482962832.0,1641483036470.0,1641482993215.0,1641483097977.0,1641483036482.0,1641483232490.0,1641483221027.0,1641482785834.0,1641482597702.0,1641482597689.0,1641482540229.0,1641482119692.0,1641481558515.0,561177.0,24001,20373.0,4918.098360655737,0.07446666666666667,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,2.847700438507892,4687.53125,2.7251552795031055,3328.285714285714,4.80472475655542,5172.517241379311,6.138347763347763,4875.833333333333
1050,0.4319945533598946,GBR,15:28,55-59,F,Right,Y,,Y,,White,N,4,9,N,7,Just typing whatever came into my head,meaning,meaning,Perhaps whether word associations change after reading such a powerful text,I did have images from the text coming into my mind. I felt as if I was in a different landscape.,7,"I couldn't be sure, especially with my first word (water) whether it was intentional or unintentional. But certainly the text did influence the words which came to mind.",dontknow,When I searched my mind I felt as if the environment was changed. Different images and feelings came to mind.,5.0,5.0,3.0,6.0,6.0,1.0,No specific feedback but it was quite a potent experience.,N,,7,1,6,7,3,7,7,4,1,2,1,5,6,54,57,43,0.6428571428571429,0.6263736263736264,0.6142857142857143,1641483209170.0,1641483123134.0,1641483275010.0,1641483209174.0,1641482460530.0,1641482162772.0,1641481525945.0,1641481227693.0,1641481102081.0,1641481052824.0,1641482573059.0,1641482474087.0,1641481202172.0,1641481121281.0,1641482918202.0,1641482798027.0,1641482966674.0,1641482918209.0,1641483030842.0,1641482966679.0,1641483119370.0,1641483030849.0,1641483323785.0,1641483275015.0,1641482798019.0,1641482626238.0,1641482626235.0,1641482573064.0,1641482136116.0,1641481553998.0,582118.0,26656,10969.0,3315.7016574585637,0.5962666666666667,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.5190166369578133,2831.4622641509436,2.8259103641456584,1744.4117647058824,2.4592250671702724,4000.0933333333332,2.1547272727272726,2696.090909090909
1051,0.6421158776587269,GBR,15:33,30-34,F,Right,Y,,Y,,White,N,2,10,N,5,word association,meaning,meaning,attention span,linking words to the text,5,"the first time i played chain, i was taking inspiration from my surroundings. The second time i referenced the text a lot.",both,The changes were from the emotional connection to the text i read to the choice of words i used,6.0,3.0,3.0,5.0,5.0,4.0,,N,,7,5,5,5,5,7,5,3,6,2,1,7,7,60,65,46,0.7142857142857143,0.7142857142857143,0.6571428571428571,1641483903177.0,1641483769588.0,1641483974112.0,1641483903201.0,1641482686050.0,1641482392711.0,1641481628517.0,1641481334518.0,1641481178913.0,1641481173530.0,1641482795038.0,1641482699033.0,1641481277771.0,1641481231064.0,1641483422722.0,1641483204473.0,1641483479592.0,1641483422749.0,1641483603351.0,1641483479612.0,1641483762228.0,1641483603380.0,1641483991055.0,1641483974136.0,1641483204404.0,1641482897520.0,1641482897503.0,1641482795066.0,1641482350437.0,1641481661726.0,688711.0,42274,15758.0,6061.141414141414,0.0,0.0,0.0,0.0,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,12,0.5,0.6666666666666666,0.3333333333333333,1.0,2.7265800865800864,5713.192307692308,3.322943722943723,5451.2,3.72038103603321,6646.177777777778,6.164782608695652,5689.6
1052,0.6664156576734571,GBR,15:35,50-54,M,Right,Y,,Y,,White,N,2,9,N,5,Trying to think a word ahead so I can always form a word after ,none,none,Not sure,,3,I do not think the text had any influence on the word chain game I treat them as independent tasks,neither,I do not feel I changed my thought processes or experiences whilst playing the word chain game,5.0,4.0,1.0,4.0,4.0,1.0,,N,,7,1,6,7,4,6,3,5,2,1,1,7,7,53,57,39,0.6309523809523809,0.6263736263736264,0.5571428571428572,1641483055882.0,1641482993905.0,1641483090691.0,1641483055890.0,1641482395388.0,1641482101550.0,1641481545531.0,1641481250573.0,1641481168548.0,1641481161621.0,1641482473395.0,1641482402736.0,1641481217424.0,1641481194034.0,1641482859788.0,1641482698177.0,1641482870870.0,1641482859799.0,1641482916776.0,1641482870880.0,1641482989426.0,1641482916786.0,1641483099353.0,1641483090700.0,1641482698164.0,1641482521085.0,1641482521080.0,1641482473404.0,1641482078989.0,1641481598274.0,480715.0,22561,15360.0,4477.835820895522,0.06426666666666667,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,2.7018243396814823,4641.4375,2.5415384615384613,5565.0,2.4699176618320036,4362.35294117647,2.8833333333333333,4675.166666666667
1053,0.1709093895363338,ZAF,17:53,30-34,F,Right,Y,,Y,,Black,N,4,4,N,7,I just wrote whatever came to mind,equal,equal,the level of memorizing,It was both easy there was no difference,5,I just wrote words as they come,both,I was just thinking about what I wrote,5.0,5.0,6.0,6.0,7.0,6.0,,N,,6,1,7,7,1,7,7,7,6,7,6,7,7,75,76,61,0.8928571428571429,0.8351648351648352,0.8714285714285714,1641484695225.0,1641484642599.0,1641484723224.0,1641484695240.0,1641482669069.0,1641482373979.0,1641481718021.0,1641481422628.0,1641481264886.0,1641481254815.0,1641484142133.0,1641484074841.0,1641481371808.0,1641481302091.0,1641484551082.0,1641484403644.0,1641484574338.0,1641484551101.0,1641484598897.0,1641484574351.0,1641484636288.0,1641484598934.0,1641484739372.0,1641484723240.0,1641484403548.0,1641484203399.0,1641484203390.0,1641484142148.0,1641482350975.0,1641481772581.0,578394.0,23004,182144.0,5829.78640776699,26.6696,8.0,0.2639166666666667,0.33863333333333334,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,13,0.5416666666666666,0.5833333333333334,0.5,0.5,3.13289055472879,3896.3246753246754,2.8084415584415585,3909.4285714285716,2.2074829931972793,4732.28,1.86,4995.333333333333
1055,0.7109722382943824,GBR,15:23,30-34,F,Right,Y,,Y,,White,N,4,6,N,7,look outside,meaning,meaning,focus,none,5,I thought about the ending as it was left open ended,unintentional,the text caught my attention and made me engage more with the task,5.0,5.0,4.0,4.0,1.0,7.0,,N,,7,1,7,7,4,7,5,7,1,1,1,7,7,58,62,44,0.6904761904761905,0.6813186813186813,0.6285714285714286,1641482784097.0,1641482729614.0,1641482811169.0,1641482784105.0,1641482374066.0,1641482076317.0,1641481618379.0,1641481321135.0,1641481225318.0,1641481211327.0,1641482421696.0,1641482384590.0,1641481294716.0,1641481247196.0,1641482666697.0,1641482590509.0,1641482676784.0,1641482666706.0,1641482692968.0,1641482676790.0,1641482726361.0,1641482692976.0,1641482818552.0,1641482811177.0,1641482590497.0,1641482457527.0,1641482457521.0,1641482421703.0,1641482060077.0,1641481682397.0,377680.0,16240,12129.0,3428.7028571428573,0.10728333333333334,2.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.754450018032034,3409.2272727272725,2.861818181818182,2762.1,2.8011828921291837,3448.402298850575,2.37123745819398,2246.5384615384614
1056,0.5091589866199886,GBR,15:23,25-29,F,Right,Y,,Y,,White,N,5,4,N,7,stream of consciousness ,meaning,meaning,difference in word chains before and after reading passage,I found it more difficult to get back into my own chain of thought after reading the passage,6,"at first, I thought about the text itself, then about reading and books generally. ",unintentional,I felt more sad after reading the text - more serious tone. ,6.0,3.0,1.0,5.0,5.0,1.0,"interesting experiment, thanks.",N,,7,1,6,7,4,7,5,5,1,2,1,3,5,50,54,42,0.5952380952380952,0.5934065934065934,0.6,1641482956409.0,1641482886554.0,1641482988445.0,1641482956415.0,1641482377413.0,1641482080422.0,1641481570640.0,1641481273979.0,1641481139519.0,1641481132857.0,1641482435669.0,1641482385333.0,1641481220390.0,1641481167793.0,1641482753505.0,1641482626741.0,1641482781778.0,1641482753512.0,1641482834387.0,1641482781784.0,1641482883672.0,1641482834399.0,1641483003795.0,1641482988451.0,1641482626734.0,1641482485960.0,1641482485956.0,1641482435674.0,1641482044962.0,1641481607642.0,437320.0,35460,22820.0,3999.9266666666667,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,2.973225818625819,3836.883116883117,2.989571539571539,2163.923076923077,3.1334329004329007,4192.197183098591,3.7375,4069.0
