word,section_index
ambivalent,-1
bookshop,-1
elope,-1
scrape,-1
rat,-1
bourgeouise,-1
pursuit,-1
paraglide,-1
feud,-1
grat,-1
inmates,-1
reminiscence,-1
laxation,-1
amish,-1
digfer,-1
salary,-1
separation,-1
chico,-1
hurl,-1
inkwell,-1
bound,-1
burly,-1
interpret,-1
akive,-1
infinity,-1
chainofwords,-1
hardrive,-1
swatt,-1
evolved,-1
tabacco,-1
wellness,-1
cheeky,-1
bews,-1
predicament,-1
obtaining,-1
ashy,-1
transactions,-1
refrigerate,-1
pursuant,-1
perfect,-1
expected,-1
lasting,-1
morals,-1
fatdoormouse,-1
shortage,-1
tortillas,-1
bigg,-1
fighter,-1
deliver,-1
secrecy,-1
testimony,-1
cries,-1
hillsatfrog,-1
provided,-1
ciabatta,-1
college,-1
jingle bell,-1
baking,-1
work,7
cadence,-1
monstrous,-1
inaccessible,-1
pretation,-1
mobility,-1
phases,-1
nominal,-1
minivan,-1
deviate,-1
kicj,-1
leohe,-1
sketchbook,-1
verve,-1
stodgy,-1
peonys,-1
poetry paper,-1
bothered,-1
sweltering,-1
divroce,-1
nelson,-1
magpie,-1
responsibilities,-1
grandmother,-1
baloney,-1
blight,-1
robbers,-1
analogy,-1
comfysocks,-1
stewart,-1
beagles,-1
peasants,-1
druids,-1
takes,-1
ejaculation,-1
fierri,-1
crackdown,-1
galactic,-1
untruth,-1
enrollment,-1
stevejobs,-1
bitterness,-1
suffer,-1
acsounds,-1
wastewater,-1
affogato,-1
unchartered,-1
slammer,-1
redrobin,-1
nail tab,-1
enough,4
contrary,-1
mirrorshades,-1
misguided,-1
addd,-1
psychopathy,-1
notice,-1
dogcatbird,-1
celtics,-1
collared,-1
lol,-1
falter,-1
avulsion,-1
corral,-1
hitherto,-1
isopods,-1
latke,-1
fittest,-1
acrid,-1
hemorrhaging,-1
gruyere,-1
bailiff,-1
ripstick,-1
expressway,-1
20,-1
indecent,-1
atease,-1
lisp,-1
brownn,-1
gaming,-1
sciences,-1
offic,-1
roofing,-1
clef,-1
paragraph,-1
defenseless,-1
farmers,-1
halkf,-1
glinda,-1
bellringing,-1
nestle,-1
eel,-1
for,10
pointing,-1
presents,-1
jon,-1
manicotti,-1
incorruptible,-1
psychosis,-1
relationhship,-1
settles,-1
zac,-1
ducked,-1
weeble,-1
archery,-1
jukebox,-1
mined,-1
bruises,-1
casey,-1
manned,-1
samba,-1
eros,-1
tammy,-1
deseert,-1
up to,6
hairdressser,-1
shapeshift,-1
annually,-1
coarse,-1
worth,-1
surprising,-1
point,10
hair tie,-1
jibberish,-1
filter,-1
parkinson,-1
tattoo,-1
digimon,-1
barnacle,-1
fritters,-1
reminiscing,-1
bratwurst,-1
concentrationcamp,-1
trhee,-1
distance,-1
lipsync,-1
tesk,-1
homelessnes,-1
hayes,-1
commander,-1
partisan,-1
loris,-1
multicolor,-1
lingerie,-1
oceans,-1
dynasy,-1
tarrif,-1
hamme,-1
fulfill,-1
zircom,-1
necrophilia,-1
vampires,-1
briard,-1
hilarity,-1
confirmation,-1
opinion,-1
zee,-1
fungi,-1
jacobel,-1
pul,-1
clolud,-1
minneapolis,-1
2001,-1
statues,-1
playing,-1
whatt,-1
refferee,-1
trottle,-1
secondary,-1
thinkink,-1
narration,-1
ash,-1
flavour,-1
after,3
email,-1
comrade,-1
softness,-1
crustacean,-1
gators,-1
jimcarrey,-1
conjunct,-1
aulio,-1
cosin,-1
semen,-1
nucleus,-1
vesst,-1
montain,-1
lockdown,-1
tortiose,-1
luddite,-1
basis,-1
duffelbag,-1
smoke,-1
underscored,-1
offer,-1
livelihood,-1
watchfulness,-1
logflume,-1
drinkk,-1
8,-1
kalamari,-1
embodiment,-1
survive,-1
mcqueen,-1
lotto,-1
chiro,-1
sizzle,-1
lecherous,-1
tannery,-1
swings,-1
oange,-1
chatting,-1
shouldn't,9
crocrodile,-1
skipper,-1
mentos,-1
3d,-1
skyline,-1
remedy,-1
captian,-1
members,-1
wishfu,-1
acquire,-1
jew,-1
insignificant,-1
buschgardens,-1
muskrat,-1
cuffed,-1
timetable,-1
lice,-1
cord,-1
gluestick,-1
nose,3
respondent,-1
awning,-1
datsun,-1
bisard,-1
choking,-1
tigger,-1
tucan,-1
dribble,-1
perry,-1
exprience,-1
squee,-1
paintings,-1
loop,-1
powers,-1
tranquility,-1
babygirl,-1
aboard,-1
hemaburger,-1
tires,-1
llook,-1
shouted,3
kemp,-1
stings,-1
meatteam,-1
fasting,-1
aerosmith,-1
rejoin,-1
sway,-1
astronauts,-1
exasperate,-1
shapeless,-1
suture,-1
folklore,-1
watercolors,-1
shaven,-1
huge,-1
beige,-1
megalodon,-1
tubes,-1
polio,-1
whisked,-1
embolism,-1
leen,-1
shirk,-1
socialist,-1
solicitor,-1
orchestrated,-1
saree,-1
nfl,-1
graham,-1
calamity,-1
lou,-1
lineages,-1
wildest,-1
starightforward,-1
high school,-1
ziggurat,-1
resort,-1
malice,-1
paint remover,-1
swap,-1
radishes,-1
fiesta,-1
connecticut,-1
leading,-1
armfriskvanity,-1
jeopardy,-1
girls,-1
democracy,-1
correction,-1
inked,-1
world history,-1
fishing rod,-1
yes,6
signer,-1
weak,-1
inspecting,-1
blair,-1
fish tank,-1
pin,-1
sen,-1
spiderweb,-1
branchhogdepodgejerrysawdust,-1
july,-1
symmetry,-1
whimper,-1
attack,-1
revoke,-1
laughable,-1
caucauphony,-1
mashed,-1
adult,10
amok,-1
of8,-1
potter,-1
mozerella,-1
looklikelock,-1
creative,-1
smoothy,-1
platoon,-1
preperatory,-1
adone,-1
addrenaline,-1
jelury,-1
encompassing,-1
rasberry,-1
pass,-1
timer,-1
intrest,-1
mingle,-1
big mac,-1
dude,-1
abby,-1
thefarm,-1
species,-1
measurement,-1
signed,-1
wetlands,-1
loopy,-1
adhd,-1
intestines,-1
penmanship,-1
sultan,-1
pha,-1
trusted,-1
debauchery,-1
rootcanal,-1
kilo,-1
pungent,-1
surviving,-1
attain,-1
dogkeysline,-1
electri,-1
gstring,-1
posse,-1
fire pits,-1
crosstalk,-1
tonal,-1
harassed,-1
meaty,-1
autumn,-1
earn,-1
dane,-1
maniacs,-1
unbreakable,-1
pokes,-1
inject,-1
socializing,-1
margaretriver,-1
hisses,-1
hardwork,-1
smuggle,-1
strut,-1
demanding,-1
etiquetes,-1
shivering,-1
7tft,-1
noted,-1
ticket,-1
brink,-1
hints,-1
professional,-1
ven,-1
riverss,-1
rabit,-1
upward,-1
ease,-1
deter,-1
hotsaice,-1
crosses,-1
quarks,-1
jack daniels,-1
politician,8
choice,-1
interject,-1
loquat,-1
indifferent,-1
sumersault,-1
prowling,-1
combobulated,-1
evacuate,-1
graet,-1
wheather,-1
lend,-1
neitzche,-1
parboil,-1
matter,-1
moonshine,-1
renews,-1
everlast,-1
onus,-1
sideburns,-1
toucan,-1
compare,-1
scumbag,-1
trowel,-1
reins,-1
houseplant,-1
ode,-1
deteriorating,-1
maracaibo,-1
sous,-1
slush,-1
worthless,-1
tumric,-1
pinetrees,-1
chosen,-1
flavinoid,-1
biscit,-1
earwax,-1
ete,-1
waders,-1
soliders,-1
fran,-1
tangerines,-1
proposterous,-1
picnictable,-1
apollo,-1
greww,-1
prada,-1
tacit,-1
sot,-1
incongruent,-1
lax,-1
durd,-1
hamburher,-1
planter,-1
curds,-1
antiperspirant,-1
turntable,-1
grail,-1
cussed,-1
hundres,-1
cylindar,-1
heist,-1
ration,-1
grinds,-1
tweleve,-1
christmaschrist,-1
snowcrabs,-1
gloom,-1
cowboys,-1
radioactive,-1
babyshower,-1
blue,-1
davidbowie,-1
premolars,-1
catdog,-1
dystopia,-1
bacteria,-1
paddling,-1
recycling,-1
snare,-1
equinox,-1
quaint,-1
squirell,-1
transposing,-1
quaker,-1
grower,-1
watewr,-1
mma,-1
livw,-1
diddy,-1
mangle,-1
notebook,-1
callous,-1
communions,-1
jese,-1
creations,-1
knocking,-1
seasonal,-1
mare,-1
eyeglasses,-1
dame,-1
spyro,-1
managable,-1
crustpenguineraser,-1
nefarious,-1
tremors,-1
hematite,-1
agressive,-1
exerpt,-1
emulsion,-1
cull,-1
disneuy,-1
officials,-1
pled,-1
burner,-1
recoil,-1
trafficking,-1
showchoir,-1
congresswoman,-1
calcify,-1
exavator,-1
prime,-1
stayfit,-1
peterpan,-1
constitutional,-1
frivolous,-1
subdivision,-1
pessimistic,-1
corvette,-1
huron,-1
soundbar,-1
thumbtack,-1
south korea,-1
sunblock,-1
amenities,-1
peppercorn,-1
dorm,-1
posing,6
busters,-1
smorgasbord,-1
buckle,-1
replayed,-1
sprouts,-1
proud,-1
sallow,-1
sewing,-1
polygraph,-1
nobility,-1
snuck,-1
eiver,-1
gear,-1
visibly,-1
soothes,-1
glucose,-1
scoop,-1
ingenuity,-1
brief,-1
reverse,-1
humidifier,-1
decay,-1
daphne,-1
seuss,-1
spitoon,-1
hetero,-1
munchkin,-1
revelations,-1
safari,-1
fragment,-1
lifecare,-1
hunut,-1
billfold,-1
envelop,-1
ouch,-1
mimic,-1
marie,-1
confer,-1
pantherwhale,-1
readiness,-1
dyson,-1
prange,-1
hexproof,-1
flatulence,-1
generous,-1
immoral,-1
tartar,-1
carryout,-1
intermission,-1
rage,-1
pheasant,-1
parfume,-1
kid,-1
stands,-1
fyrf,-1
tupperware,-1
mohawk,-1
resent,-1
adventure,-1
orthopaedic,-1
signiture,-1
sewer,-1
blessing,-1
drive thru,-1
mascuninity,-1
combined,-1
marco,-1
declaration,-1
lackadaisical,-1
rewritten,-1
superpowers,-1
pharmacist,-1
colar,-1
ship boat,-1
bt,-1
vybe,-1
hoops,-1
maddening,-1
ofal,-1
acrylic,-1
overworked,-1
thievery,-1
victorious,-1
grizzlies,-1
furrow,-1
insideout,-1
harmonica,-1
trooper,-1
guided,-1
uc,-1
inspire,-1
larsony,-1
unsexual,-1
orgy,-1
urbanoutfitters,-1
questioning,-1
entirety,-1
vehicles,-1
snails,-1
adjacent,-1
mantee,-1
yarro,-1
daysi,-1
crowd,-1
rejoice,-1
pt,-1
nations,-1
patrician,-1
chandelle,-1
beyond,-1
cruiseship,-1
anteater,-1
vaper,-1
juggle,-1
humanless,-1
bodybuilder,-1
disinterested,-1
fatty,-1
reticent,-1
beethoven,-1
keeping,-1
admission,-1
rasor,-1
fallow,-1
crafty,-1
mignon,-1
miner,-1
topeka,-1
barbeques,-1
milltary,-1
paramour,-1
communications,-1
galore,-1
troy,-1
pro wrestling,-1
magma,-1
sons,-1
fastener,-1
historical,-1
begone,-1
bristle,-1
copier,-1
thermostat,-1
stevia,-1
rolls,-1
arises,-1
boisterous,-1
invasion,-1
aquinas,-1
pax,-1
choirs,-1
flay,-1
fushia,-1
nightly,-1
macaron,-1
grills,-1
chores,-1
raiders,-1
condo,-1
integrity,-1
barrierreef,-1
brokie,-1
dogshit,-1
dimmed,-1
grodesic,-1
hopeless,-1
orphan,-1
periperi,-1
begotten,-1
rejection,-1
pimiento,-1
fishhair,-1
yeast,-1
dape,-1
thesaurus,-1
stop,-1
medieval,-1
comment,-1
pickle,-1
pampered,-1
ghostly,-1
bellingcat,-1
hickory,-1
phage,-1
debris,-1
nub,-1
underappreciated,-1
ak,-1
semantle,-1
waterproof,-1
advanced,-1
neighbours,-1
poulty,-1
scary,-1
braile,-1
geezy,-1
tarkov,-1
varnu=ish,-1
batwoman,-1
axe,-1
thisis,-1
pecangrove,-1
forage,-1
cemetery,-1
journaling,-1
goodtiems,-1
neddle,-1
hippopotomus,-1
superfluous,-1
jobn,-1
coffee bean,-1
venison,-1
fabel,-1
strange,-1
postposition,-1
unoptimized,-1
tamp,-1
trope,-1
earwig,-1
zerbra,-1
avert,-1
clients,-1
bench press,-1
ascribe,-1
charmed,-1
mugger,-1
annoyed,-1
shinny,-1
boolk,-1
parm,-1
slab,-1
unsure,-1
comfort food,-1
imagry,-1
im,-1
crystal,-1
jackfruit,-1
tacks,-1
voice,7
pitted,-1
shrewd,-1
teder,-1
minigun,-1
tine,-1
saw,3
spindles,-1
raptop,-1
dishes,-1
okra,-1
fraiser,-1
xbox360,-1
iceskater,-1
abyss,-1
galaxay,-1
evergreens,-1
gander,-1
compress,-1
nitroues,-1
premise,-1
genghis,-1
michael,-1
pigs,-1
utility,-1
compass,-1
nigeria,-1
heterodox,-1
tonsure,-1
bridges,-1
guacamole,-1
smog,-1
libya,-1
whal,-1
hamstrings,-1
architect,-1
carb,-1
catholic,-1
lumpy,-1
cast,-1
agent9,-1
footballstadium,-1
safer,-1
relation,-1
oldmcdonald,-1
veniole,-1
offroading,-1
fod,-1
bot,-1
lowrider,-1
grevel,-1
europe,-1
medim,-1
bane,-1
fixated,-1
parcel,-1
houston,-1
deer,-1
sheltered,-1
choke,-1
anomaly,-1
sinker,-1
farmyard,-1
jokers,-1
teenagers,-1
eyelid,-1
flops,-1
carbonize,-1
performance,-1
iceberg,-1
fuckery,-1
magnate,-1
arbor,-1
fundamental,-1
bioweapon,-1
inadequate,-1
krusty,-1
vociferous,-1
flashlights,-1
indycar,-1
vegitarian,-1
yoda,-1
swinghigh,-1
eath,-1
cyclical,-1
dispatch,-1
talkative,-1
sycamore,-1
paladium,-1
watering,-1
fraught,-1
churu,-1
eh,-1
galifinakis,-1
forehand,-1
easement,-1
flirt,-1
process,-1
benevolence,-1
infest,-1
liers,-1
euphoria,-1
caot,-1
livin,-1
sprinkler,-1
zippy,-1
pancreas,-1
muslim,-1
soubnd,-1
cobble,-1
studentdiscount,-1
fortunate,-1
honorary,-1
sniper,-1
primus,-1
policing,-1
parisol,-1
yvtv,-1
haha,-1
triump,-1
kangaroo,-1
tasting,-1
tonight,-1
jr,-1
inexperienced,-1
exciting,-1
island,-1
underfoot,-1
splay,-1
habits,-1
cinnaomon,-1
himylayan,-1
animals,-1
geyser,-1
chasing,-1
frienship,-1
wright,-1
bouncing,-1
invest,-1
potions,-1
turpentine,-1
tremble,-1
mngo,-1
complete,-1
upperclass,-1
anter,-1
climber,-1
beard,-1
damned,-1
poly,-1
gloin,-1
instruments,-1
judgement,-1
lived,-1
dalmatian,-1
puchase,-1
waltz,-1
tin,-1
spearmint,-1
borough,-1
olympic,-1
dpg,-1
dalmatians,-1
nootles,-1
stressful,-1
drinks,-1
mastery,-1
guitar,-1
blurt,-1
formis,-1
faculty,-1
milkshake,-1
prolapse,-1
sloppy,-1
sneakers,-1
happiest,-1
early,0
eldritch,-1
scribe,-1
unpresedented,-1
ahoy,-1
afloat,-1
september,-1
fealty,-1
wildland,-1
talk,0
parched,-1
fih,-1
sigma,-1
acids,-1
steeve,-1
f1,-1
spivley,-1
firstaidk,-1
unfeeling,-1
honeysuckle,-1
jello,-1
throwing,-1
tragedy,-1
luau,-1
gamres,-1
endangered,-1
ralphlauren,-1
lit,-1
tories,-1
icee,-1
inequity,-1
50cent,-1
grant,-1
moan,-1
worthy,-1
humainity,-1
laundromat,-1
airplant,-1
mailpaper,-1
mmob,-1
accommodation,-1
electrons,-1
pods,-1
hoot,-1
consistency,-1
redneck,-1
digestive,-1
fly fish,-1
mousepad,-1
speak,-1
flushed,-1
ratrace,-1
cooki,-1
ampersand,-1
sweeten,-1
insecure,-1
cheetos,-1
furr,-1
sale,-1
graoe,-1
mythos,-1
decimal,-1
pincher,-1
aplha,-1
hatter,-1
fuchsia,-1
wriggle,-1
detox,-1
sweden,-1
nav,-1
orders,-1
carl,-1
swuare,-1
bethanie,-1
cathair,-1
unstoppable,-1
offers,-1
scenery,-1
television,-1
nana,-1
rascals,-1
grape,-1
authenticity,-1
domesticated,-1
plus,-1
straightforwar,-1
seethroughfood,-1
oldie,-1
recognition,-1
preposterous,10
autobiography,-1
hort,-1
stor,-1
casings,-1
lowest,-1
earsnose,-1
split,-1
tong,-1
metaethics,-1
developer,-1
dwarves,-1
trimmer,-1
vegetaables,-1
violence,-1
frustration,-1
shrapnel,-1
hhorizon,-1
ashen,-1
relaxatin,-1
mailman,-1
gorilla,-1
repeated,-1
lodge,-1
air balloon,-1
lewis,-1
way,6
analog,-1
eus,-1
whites,-1
intruder,-1
missing,8
age,-1
hearing,-1
flash games,-1
powd,-1
spinche,-1
colourful,-1
stud,-1
weariness,-1
gauze,-1
scott,-1
cheery,-1
woof,-1
strongwilled,-1
meeting,-1
envy,-1
actress,-1
collars,-1
maryland,-1
incompetent,-1
margarita,-1
nonetheless,-1
scissor,-1
ocean,-1
sleep,4
hate,-1
penny,-1
stear,-1
sequins,-1
cakset,-1
yep,-1
jingling,-1
legislation,-1
plotting,-1
whiteblackthree,-1
meauring,-1
destroy,-1
biochemistry,-1
speaking,-1
proletariot,-1
catapiler,-1
promotions,-1
extravagant,-1
windex,-1
themepark,-1
branson,-1
shamokin,-1
draught,-1
reaver,-1
shant,-1
cds,-1
cottonwool,-1
riller,-1
rocko,-1
treats,-1
cholorphyll,-1
gud,-1
dismorphia,-1
achilles,-1
alonf,-1
misconception,-1
problems,-1
bowler,-1
christos,-1
decades,-1
timing,-1
weaponry,-1
varsity,-1
calvary,-1
remotes,-1
chi,-1
embarrassment,-1
melatoma,-1
recordings,-1
nibble,-1
cloe,-1
piles,-1
cassette,-1
psionic,-1
history,-1
aerith,-1
ilovetoeat,-1
budgie,-1
intervene,-1
rollercoster,-1
manifestation,-1
plaid,-1
ringed,-1
swelling,-1
scuttle,-1
spooky,-1
airforce,-1
bunker,-1
aviary,-1
exceptional,-1
funds,-1
canapé,-1
loo,-1
coasters,-1
straws,-1
ney,-1
aruba,-1
confidentiality,-1
indianapolis,-1
somebody,-1
temperate,-1
newchapter,-1
loquacious,-1
uniqlo,-1
oracle,-1
wolfman,-1
givenup,-1
koalas,-1
waggish,-1
cud,-1
degeneration,-1
sports,0
wordcsp,-1
enter,-1
congestion,-1
fiddle,-1
thor,-1
wolf,-1
skeptic,-1
worms,-1
crescent,-1
closets,-1
block,-1
bands,-1
mirage,-1
campus,-1
rambling,-1
beuatif,-1
statistical,-1
monument,-1
immeidately,-1
stile,-1
plugin,-1
breadsticks,-1
schoo,-1
bandage,-1
insinuate,-1
spirituality,-1
exterminate,-1
landslide,-1
scorn,-1
anus,-1
released,-1
rachele,-1
great gatsby,-1
clenase,-1
houserooms,-1
mushroom,-1
league,-1
antiseptic,-1
phlegm,-1
shipment,-1
homewrecker,-1
laudry,-1
catheter,-1
glitters,-1
john,-1
kickboxing,-1
suggestions,-1
stain,-1
droopy,-1
sruched,-1
cutter,-1
awful,-1
pear,-1
sitcom,-1
pray,-1
fathom,-1
super,-1
moments,-1
picnics,-1
burlington,-1
goof,-1
bracelety,-1
hyacinth,-1
gain,-1
wean,-1
overview,-1
throrough,-1
alf,-1
taiwan,-1
czar,-1
amoral,-1
claustrophobic,-1
hookshot,-1
addiction,-1
bilr,-1
privilege,-1
aesthetic,-1
yams,-1
ts,-1
cowgirls,-1
buiscuit,-1
snp,-1
unlikely,4
dosidos,-1
berlin,-1
kicken,-1
adieu,-1
catamaran,-1
dropshot,-1
xiaomi,-1
timid,-1
knew,9
shy,-1
freindship,-1
trish,-1
bonce,-1
switzerland,-1
kleenex,-1
explosives,-1
3dimensional,-1
yesteryear,-1
freshener,-1
rapists,-1
willows,-1
moutainsd,-1
zet,-1
hydrolysis,-1
blay,-1
hairspray,-1
perishables,-1
month,-1
keycode,-1
walleye,-1
griffin,-1
april,-1
angt,-1
bisquit,-1
naught,-1
underwhelmed,-1
base,-1
dicipline,-1
of,10
monkfruit,-1
waterballoon,-1
mate,-1
dingie,-1
stake,-1
operate,-1
islam,-1
treachery,-1
nuptials,-1
moma,-1
symposium,-1
hopscotch,-1
overall,-1
amateur,-1
associate,-1
judged,-1
ladle,-1
buld,-1
stowaway,-1
abe,-1
transgender,-1
pygmie,-1
cousin,0
severinson,-1
dvr,-1
seldom,-1
miffed,-1
gordan,-1
fluid,-1
russian,-1
wrangle,-1
khakis,-1
slow,-1
reuse,-1
classics,-1
iminage,-1
golf,-1
willams,-1
whooshing,-1
godly,-1
district,-1
airplaine,-1
escapism,-1
vlogs,-1
cleverly,-1
particularly,-1
recylce,-1
openness,-1
8chan,-1
swat,-1
gilbert,-1
unfamilar,-1
proscuitto,-1
physcis,-1
coalescence,-1
forceps,-1
ilness,-1
pinto,-1
receiver,-1
sailfish,-1
crushed,-1
animatronics,-1
buttercup,-1
road rage,-1
montanna,-1
melded,-1
goblet,-1
shrug,-1
phones,-1
boycan,-1
proclamation,-1
blame,-1
surgeon,-1
bottos,-1
rebus,-1
tuck,-1
forefathers,-1
lower,-1
poultice,-1
aviator,-1
spikes,-1
promotion,-1
librarian,-1
athlethe,-1
corsair,-1
blowout,-1
noise,-1
flaws,-1
decor,-1
driving,-1
spaces,-1
biriany,-1
recite,-1
why,0
feudalism,-1
lastnight,-1
dropper,-1
temperaturw,-1
ecocooler,-1
enterprises,-1
carot,-1
rhoda,-1
tu,-1
survivalist,-1
mainstream,-1
ohno,-1
swing,-1
bobbyu,-1
credit card,-1
molecules,-1
pros,-1
cover,-1
guide,-1
disco,-1
kettle,-1
pious,-1
chipsahoy,-1
dont,-1
fahrenheit,-1
grasshoppers,-1
semicolon,-1
sweets,-1
therpay,-1
aye,-1
determined,-1
canola,-1
glaz,-1
programmes,-1
cognac,-1
jucy,-1
tsunami,-1
catacombs,-1
nasally,-1
cropos,-1
pontiac,-1
exhile,-1
pnemonia,-1
jaw,-1
smitten,-1
scoff,-1
forearms,-1
unlace,-1
apple,-1
thinkers,-1
glued,-1
memiors,-1
doolittle,-1
thimble,-1
rowing,-1
structure,-1
uncomfortable,-1
prickly,-1
bonding,-1
sharpener,-1
lizzard,-1
sniffle,-1
miners,-1
transplant,-1
branch,-1
genic,-1
apricot,-1
dehydrated,-1
workout,-1
thesky,-1
baritone,-1
wrestling,9
pile,-1
include,-1
acl,-1
superintendent,-1
whether,-1
jesus,-1
lamd,-1
grants,-1
fatshaming,-1
phamacy,-1
testosterone,-1
decorum,-1
banal,-1
urese,-1
issue,-1
airflow,-1
snuggles,-1
pinecones,-1
serum,-1
waterloo,-1
meds,-1
pools,-1
rainclouds,-1
chicanery,-1
sparkles,-1
pow,-1
kissimmee,-1
moltres,-1
biblind,-1
peny,-1
vengance,-1
glassy,-1
sims,-1
mesquite,-1
ivory,-1
littledipper,-1
emerald,-1
uncomplcated,-1
shaer,-1
failures,-1
nerds,-1
scard,-1
bloodlines,-1
possibility,-1
bluie,-1
grief,-1
furt,-1
debug,-1
reds,-1
demure,-1
skp,-1
covering,-1
cultivate,-1
lala,-1
linaan,-1
leverless,-1
duke,-1
paypal,-1
mini,-1
bieber,-1
smarthome,-1
huricane,-1
raise,-1
americans,-1
multimedia,-1
olve,-1
embalmed,-1
fermentation,-1
treatis,-1
frazzle,-1
thight,-1
repetitive,-1
accusations,-1
gomez,-1
partying,-1
potatoes,-1
skyscraper,-1
mercey,-1
repulse,-1
caoll,-1
lowes,-1
plump,-1
skitter,-1
doorjamb,-1
sheeo,-1
candid,-1
permanent,-1
turtwig,-1
flatmate,-1
aroma,-1
unimaginative,-1
witt,-1
independance,-1
humankind,-1
knights,-1
rattler,-1
fire hydrant,-1
driv,-1
gatorade,-1
per,-1
blemish,-1
getout,-1
ali,-1
beguiled,-1
recital,-1
flood,-1
commodore,-1
runnig,-1
crunch,-1
pretext,-1
scallops,-1
fundraise,-1
sho,-1
exfoliate,-1
badmitten,-1
misunderstood,-1
convex,-1
seared,-1
prescriptivist,-1
worry,-1
granted,-1
nervous,-1
savor,-1
above ground,-1
winters,-1
stubble,-1
loreal,-1
thrirteen,-1
timinng,-1
ww1,-1
colusum,-1
perishable,-1
pern,-1
minors,-1
stirpe,-1
moloch,-1
activities,-1
threats,-1
awoke,-1
diasy,-1
cleanest,-1
google,-1
lambs,-1
vernacular,-1
shepperd,-1
wednesay,-1
whee,-1
ace,-1
washington monument,-1
peat,-1
restroom,-1
cainet,-1
freed,-1
kelvin,-1
long-winded,-1
argula,-1
ocaen,-1
harbor,-1
arrested,-1
accepted,-1
umbilical,-1
totality,-1
candels,-1
kindle,-1
capabilities,-1
sketchy,-1
mechanical pencil,-1
bet,-1
weightlift,-1
meatballs,-1
glove,-1
eletric,-1
kimbap,-1
teeming,-1
jabber,-1
great,9
motogp,-1
burgle,-1
ballon,-1
e-mail,-1
remake,-1
cascade,-1
attachment,-1
cousins,-1
sits,-1
searchlight,-1
winter,-1
hawlk,-1
infantry,-1
burpee,-1
stability,-1
mardi gras,-1
wich,-1
latee,-1
weirdal,-1
say,7
quiche,-1
slapstick,-1
videography,-1
90s,-1
erganomic,-1
staple,-1
biography,-1
faulty,-1
plymouth,-1
snowlow,-1
tanks,-1
bubble,-1
does,-1
anise,-1
jwst,-1
looser,-1
click,-1
unfitting,-1
motorino,-1
monestery,-1
goggle,-1
mexico,9
limitless,-1
playdough,-1
marrisage,-1
duvet,-1
matador,-1
ela,-1
pickleball,-1
endearing,-1
plaful,-1
dropoff,-1
pg13,-1
scrunchy,-1
hole,-1
creator,-1
latinx,-1
phrasing,-1
namesake,-1
subjective,-1
esther,-1
schmutz,-1
alive,-1
klepto,-1
pepper,-1
rats,-1
wok,-1
snowmen,-1
today,-1
broon,-1
amzon,-1
dessert,-1
limousine,-1
snooze,-1
ever,6
dynasty,-1
bystanders,-1
cclouds,-1
sections,-1
really,8
sick,-1
chimney,-1
genetic,-1
ricecakes,-1
loonie,-1
moron,-1
tabulator,-1
pitter,-1
lidar,-1
strectch,-1
bide,-1
trafficstop,-1
shapeshifter,-1
california,-1
greedy,-1
ellevate,-1
sultanas,-1
57r76,-1
displays,-1
terminal,-1
maui,-1
gangster,-1
pheromones,-1
spam,-1
annalysis,-1
onsite,-1
season,-1
jambo,-1
bred,-1
aimlessly,-1
hatemione,-1
unsettled,-1
tritones,-1
baseboards,-1
attsck,-1
bank,-1
emback,-1
y,-1
righno,-1
ind,-1
craziness,-1
peach,-1
flactuate,-1
remove,-1
major,-1
beehive,-1
michigan,-1
barabara,-1
polling,-1
smoothie,-1
lamer,-1
banned,-1
happ7,-1
drippy,-1
bbq chicken,-1
pears,-1
grip,-1
highlight,-1
pavement,-1
saftey,-1
weam,-1
sleaze,-1
champion,-1
aliens,-1
cleanser,-1
alchol,-1
midcentury,-1
profile,-1
pleats,-1
tricep,-1
drew,-1
harpy,-1
mitchell,-1
artificial,-1
greenwood,-1
cluedo,-1
knead,-1
ru,-1
homelessness,-1
notebooks,-1
circulation,-1
ceaseless,-1
raised,-1
apppointment,-1
freckle,-1
appropriate,-1
jolly,-1
headless,-1
eyedrops,-1
singed,-1
byke,-1
errand,-1
reception,-1
crust,-1
ajedo,-1
dropping,-1
wrost,-1
humphe,-1
late,10
smiley,-1
transcriber,-1
hideous,-1
postoffice,-1
existed,-1
foos,-1
inclusive,-1
vixen,-1
success,-1
earplug,-1
frills,-1
renting,-1
jewis,-1
phlebotomy,-1
repaired,-1
chicken,-1
peepers,-1
support,-1
veracious,-1
infected,-1
turbin,-1
improves,-1
ir,-1
goodness,-1
hoodie,-1
pilotcreated,-1
pricefrothbrothigloo,-1
aligory,-1
stank,-1
optimistic,-1
blippi,-1
peanut,-1
archeopteryx,-1
guesthouse,-1
lonliness,-1
comformity,-1
michagan,-1
hearsay,-1
boom,-1
hire,-1
star wars,-1
minature,-1
cutain,-1
planning,-1
fishing,-1
coffw,-1
soga,-1
git,-1
microplastics,-1
elaine,-1
protective,-1
hormonal,-1
parascope,-1
gump,-1
segal,-1
putrid,-1
cat,10
wristwatch,-1
knn,-1
yellowpulican,-1
dividends,-1
bern,-1
odds,-1
shamrock,-1
asshole,-1
carosel,-1
clang,-1
speakerbox,-1
rafts,-1
sanitation,-1
homonym,-1
upside down,-1
older,10
impetuous,-1
favourites,-1
diligence,-1
fanbeltmoneycheetahcougar,-1
