participantID,word_text,word_count,word_time,word_key_onsets,word_key_chars,word_key_codes,timestamp,timestamp_absolute,key_onset,key_onset_timestamp
1049,loans,20,2868,"[1973, 168, 145, 71, 301, 210]","['L', 'O', 'A', 'N', 'S', '\r']","[76, 79, 65, 78, 83, 13]",110748,1719842588007,1973,109852
1049,houses,21,3674,"[2030, 522, 313, 155, 201, 207, 246]","['H', 'O', 'U', 'S', 'E', 'S', '\r']","[72, 79, 85, 83, 69, 83, 13]",114422,1719842591681,2030,112778
1049,market,22,5375,"[3026, 672, 374, 101, 235, 333, 141, 233, 259]","['R', '\x08', 'M', 'A', 'R', 'K', 'E', 'T', '\r']","[82, 8, 77, 65, 82, 75, 69, 84, 13]",119797,1719842597056,3026,117448
1049,investment,23,2658,"[578, 203, 376, 182, 191, 200, 71, 151, 91, 150, 465]","['I', 'N', 'V', 'E', 'S', 'T', 'M', 'E', 'N', 'T', '\r']","[73, 78, 86, 69, 83, 84, 77, 69, 78, 84, 13]",122456,1719842599715,578,120375
1049,rent,24,2223,"[1066, 140, 167, 212, 638]","['R', 'E', 'N', 'T', '\r']","[82, 69, 78, 84, 13]",124679,1719842601938,1066,123522
1049,sale,25,1531,"[641, 216, 126, 135, 413]","['S', 'A', 'L', 'E', '\r']","[83, 65, 76, 69, 13]",126210,1719842603469,641,125320
1049,mortgage,26,6225,"[1209, 175, 81, 171, 232, 230, 232, 427, 1066, 177, 359, 300, 579, 217, 211, 151, 408]","['M', 'O', 'R', 'T', 'A', 'G', 'E', 'G', '\x08', '\x08', '\x08', '\x08', 'G', 'A', 'G', 'E', '\r']","[77, 79, 82, 84, 65, 71, 69, 71, 8, 8, 8, 8, 71, 65, 71, 69, 13]",132435,1719842609694,1209,127419
1049,home,27,9163,"[3340, 996, 4149, 242, 150, 110, 176]","['\x14', '\x14', 'H', 'O', 'M', 'E', '\r']","[20, 20, 72, 79, 77, 69, 13]",141599,1719842618858,3340,135775
1049,family,28,3391,"[2311, 204, 112, 192, 216, 195, 161]","['F', 'A', 'M', 'I', 'L', 'Y', '\r']","[70, 65, 77, 73, 76, 89, 13]",144991,1719842622250,2311,143910
1049,mom,29,2603,"[1990, 225, 176, 212]","['M', 'O', 'M', '\r']","[77, 79, 77, 13]",147594,1719842624853,1990,146981
1049,dad,30,1098,"[394, 265, 176, 263]","['D', 'A', 'D', '\r']","[68, 65, 68, 13]",148692,1719842625951,394,147988
1049,sibilings,31,2611,"[337, 414, 209, 121, 181, 248, 230, 519, 201, 151]","['S', 'I', 'B', 'I', 'L', 'I', 'N', 'G', 'S', '\r']","[83, 73, 66, 73, 76, 73, 78, 71, 83, 13]",151303,1719842628562,337,149029
1049,college,32,2812,"[1370, 104, 211, 148, 60, 408, 229, 282]","['C', 'O', 'L', 'L', 'E', 'G', 'E', '\r']","[67, 79, 76, 76, 69, 71, 69, 13]",154115,1719842631374,1370,152673
1049,school,33,3780,"[2753, 206, 107, 195, 116, 176, 227]","['S', 'C', 'H', 'O', 'O', 'L', '\r']","[83, 67, 72, 79, 79, 76, 13]",157895,1719842635154,2753,156868
1049,degree,34,8697,"[7364, 203, 431, 203, 186, 159, 151]","['D', 'E', 'G', 'R', 'E', 'E', '\r']","[68, 69, 71, 82, 69, 69, 13]",166592,1719842643851,7364,165259
1049,job,35,6154,"[4538, 473, 282, 192, 261, 408]","['E', '\x08', 'J', 'O', 'B', '\r']","[69, 8, 74, 79, 66, 13]",172747,1719842650006,4538,171130
1049,salary,36,5591,"[3855, 483, 146, 151, 326, 394, 236]","['S', 'A', 'L', 'A', 'R', 'Y', '\r']","[83, 65, 76, 65, 82, 89, 13]",178338,1719842655597,3855,176602
1049,promotion,37,11740,"[9607, 277, 296, 86, 121, 211, 196, 152, 135, 206, 177, 276]","['P', 'O', '\x08', 'R', 'O', 'M', 'O', 'T', 'I', 'O', 'N', '\r']","[80, 79, 8, 82, 79, 77, 79, 84, 73, 79, 78, 13]",190079,1719842667338,9607,187945
1050,Flower,0,13029,"[9521, 2, 576, 340, 446, 239, 305, 182, 203, 1215]","['\x14', '\x10', 'F', '\x14', 'L', 'O', 'W', 'E', 'R', '\r']","[20, 16, 70, 20, 76, 79, 87, 69, 82, 13]",13031,1719842622620,9521,9521
1050,Radio,1,4955,"[2812, 332, 183, 372, 290, 159, 181, 625]","['\x14', 'R', '\x14', 'A', 'D', 'I', 'O', '\r']","[20, 82, 20, 65, 68, 73, 79, 13]",17989,1719842627578,2812,15843
1050,Bag,2,4811,"[3294, 213, 166, 232, 148, 758]","['\x14', 'B', '\x14', 'A', 'G', '\r']","[20, 66, 20, 65, 71, 13]",22801,1719842632390,3294,21283
1050,Shoe,3,3917,"[1691, 255, 201, 293, 367, 283, 827]","['\x14', 'S', '\x14', 'H', 'O', 'E', '\r']","[20, 83, 20, 72, 79, 69, 13]",26719,1719842636308,1691,24492
1050,Charcoal,4,4052,"[510, 327, 216, 124, 221, 151, 658, 559, 311, 263, 712]","['\x14', 'C', '\x14', 'H', 'A', 'R', 'C', 'O', 'A', 'L', '\r']","[20, 67, 20, 72, 65, 82, 67, 79, 65, 76, 13]",30772,1719842640361,510,27229
1050,Fan,5,1959,"[300, 284, 274, 150, 201, 750]","['\x14', 'F', '\x14', 'A', 'N', '\r']","[20, 70, 20, 65, 78, 13]",32732,1719842642321,300,31072
1050,Box,6,2555,"[687, 213, 235, 213, 276, 931]","['\x14', 'B', '\x14', 'O', 'X', '\r']","[20, 66, 20, 79, 88, 13]",35288,1719842644877,687,33419
1050,Cup,7,6810,"[1716, 2042, 691, 268, 226, 476, 600, 791]","['\x14', '\x14', '\x14', 'C', '\x14', 'U', 'P', '\r']","[20, 20, 20, 67, 20, 85, 80, 13]",42099,1719842651688,1716,37004
1050,Bowl,8,3501,"[1651, 211, 212, 187, 398, 173, 669]","['\x14', 'B', '\x14', 'O', 'W', 'L', '\r']","[20, 66, 20, 79, 87, 76, 13]",45601,1719842655190,1651,43750
1050,Table,9,6690,"[4434, 445, 193, 202, 161, 435, 271, 549]","['\x14', 'T', '\x14', 'A', 'B', 'L', 'E', '\r']","[20, 84, 20, 65, 66, 76, 69, 13]",52292,1719842661881,4434,50035
1050,Chair,10,5804,"[312, 822, 282, 281, 362, 205, 362, 188, 339, 585, 283, 344, 190, 397, 245, 606]","['\x14', '\x14', 'C', '\x14', 'J', 'A', '\x08', '\x08', '\x08', 'C', '\x14', 'H', 'A', 'I', 'R', '\r']","[20, 20, 67, 20, 74, 65, 8, 8, 8, 67, 20, 72, 65, 73, 82, 13]",58096,1719842667685,312,52604
1050,Pot,11,3248,"[1531, 335, 155, 114, 300, 813]","['\x14', 'P', '\x14', 'O', 'T', '\r']","[20, 80, 20, 79, 84, 13]",61345,1719842670934,1531,59627
1050,Glass,12,3762,"[1732, 599, 280, 269, 214, 247, 170, 251]","['\x14', 'G', '\x14', 'L', 'A', 'S', 'S', '\r']","[20, 71, 20, 76, 65, 83, 83, 13]",65107,1719842674696,1732,63077
1050,Picture,13,4956,"[1933, 848, 168, 180, 317, 186, 232, 301, 135, 656]","['\x14', 'P', '\x14', 'I', 'C', 'T', 'U', 'R', 'E', '\r']","[20, 80, 20, 73, 67, 84, 85, 82, 69, 13]",70064,1719842679653,1933,67040
1050,Frame,14,3688,"[1304, 941, 160, 110, 195, 270, 249, 459]","['\x14', 'F', '\x14', 'R', 'A', 'M', 'E', '\r']","[20, 70, 20, 82, 65, 77, 69, 13]",73753,1719842683342,1304,71368
1050,Food,15,3663,"[2097, 480, 111, 245, 241, 185, 304]","['\x14', 'F', '\x14', 'O', 'O', 'D', '\r']","[20, 70, 20, 79, 79, 68, 13]",77416,1719842687005,2097,75850
1050,Phone,16,7188,"[1479, 4149, 272, 282, 282, 237, 207, 279]","['\x14', 'P', '\x14', 'H', 'O', 'N', 'E', '\r']","[20, 80, 20, 72, 79, 78, 69, 13]",84605,1719842694194,1479,78895
1050,Earring,17,4775,"[2001, 428, 259, 288, 400, 190, 221, 210, 220, 558]","['\x14', 'E', '\x14', 'A', 'R', 'R', 'I', 'N', 'G', '\r']","[20, 69, 20, 65, 82, 82, 73, 78, 71, 13]",89381,1719842698970,2001,86606
1050,Slipper,18,8488,"[4137, 432, 235, 677, 591, 663, 655, 244, 172, 150, 242, 290]","['\x14', 'S', '\x14', 'L', 'P', '\x08', 'I', 'P', 'P', 'E', 'R', '\r']","[20, 83, 20, 76, 80, 8, 73, 80, 80, 69, 82, 13]",97869,1719842707458,4137,93518
1050,Trousers,19,3429,"[512, 383, 178, 118, 324, 555, 255, 255, 148, 279, 422]","['\x14', 'T', '\x14', 'R', 'O', 'U', 'S', 'E', 'R', 'S', '\r']","[20, 84, 20, 82, 79, 85, 83, 69, 82, 83, 13]",101298,1719842710887,512,98381
1050,Shirt,20,3371,"[385, 740, 240, 396, 245, 330, 190, 845]","['\x14', 'S', '\x14', 'H', 'I', 'R', 'T', '\r']","[20, 83, 20, 72, 73, 82, 84, 13]",104670,1719842714259,385,101683
1050,Heel,21,4156,"[1536, 747, 171, 345, 421, 238, 698]","['\x14', 'H', '\x14', 'E', 'E', 'L', '\r']","[20, 72, 20, 69, 69, 76, 13]",108827,1719842718416,1536,106206
1050,Car,22,3465,"[1620, 742, 184, 204, 187, 528]","['\x14', 'C', '\x14', 'A', 'R', '\r']","[20, 67, 20, 65, 82, 13]",112292,1719842721881,1620,110447
1050,Cat,23,2937,"[1673, 265, 181, 206, 151, 461]","['\x14', 'C', '\x14', 'A', 'T', '\r']","[20, 67, 20, 65, 84, 13]",115229,1719842724818,1673,113965
1050,Rat,24,2681,"[1127, 432, 161, 186, 161, 614]","['\x14', 'R', '\x14', 'A', 'T', '\r']","[20, 82, 20, 65, 84, 13]",117911,1719842727500,1127,116356
1050,Rabbit,25,7272,"[367, 736, 414, 522, 295, 552, 666, 554, 206, 174, 207, 561, 347, 548, 248, 350, 525]","['\x14', 'R', '\x14', 'B', 'B', 'I', 'T', '\x08', '\x08', '\x08', '\x08', 'A', 'B', 'B', 'I', 'T', '\r']","[20, 82, 20, 66, 66, 73, 84, 8, 8, 8, 8, 65, 66, 66, 73, 84, 13]",125184,1719842734773,367,118278
1050,Snake,26,2729,"[891, 337, 218, 212, 106, 248, 240, 477]","['\x14', 'S', '\x14', 'N', 'A', 'K', 'E', '\r']","[20, 83, 20, 78, 65, 75, 69, 13]",127914,1719842737503,891,126075
1050,Eagel,27,6246,"[760, 2654, 629, 249, 388, 290, 360, 286, 163, 467]","['\x14', 'W', '\x08', 'E', '\x14', 'A', 'G', 'E', 'L', '\r']","[20, 87, 8, 69, 20, 65, 71, 69, 76, 13]",134160,1719842743749,760,128674
1050,Angel,28,4688,"[2562, 344, 212, 116, 248, 242, 136, 828]","['\x14', 'A', '\x14', 'N', 'G', 'E', 'L', '\r']","[20, 65, 20, 78, 71, 69, 76, 13]",138848,1719842748437,2562,136722
1050,Soap,29,7701,"[2724, 3671, 235, 240, 164, 136, 531]","['\x14', 'S', '\x14', 'O', 'A', 'P', '\r']","[20, 83, 20, 79, 65, 80, 13]",146550,1719842756139,2724,141572
1050,Tv,30,2433,"[301, 290, 239, 769, 834]","['\x14', 'T', '\x14', 'V', '\r']","[20, 84, 20, 86, 13]",148984,1719842758573,301,146851
1050,Tea,31,1747,"[459, 230, 164, 152, 207, 535]","['\x14', 'T', '\x14', 'E', 'A', '\r']","[20, 84, 20, 69, 65, 13]",150732,1719842760321,459,149443
1050,Melody,32,6155,"[269, 214, 286, 152, 179, 236, 623, 193, 158, 289, 285, 649, 916, 238, 167, 842, 459]","['\x14', 'M', 'E', 'L', 'O', 'D', '\x08', '\x08', '\x08', '\x08', '\x14', 'E', 'L', 'O', 'D', 'Y', '\r']","[20, 77, 69, 76, 79, 68, 8, 8, 8, 8, 20, 69, 76, 79, 68, 89, 13]",156887,1719842766476,269,151001
1050,Dad,33,4891,"[2028, 420, 261, 263, 654, 209, 321, 735]","['\x14', 'D', '\x14', 'D', '\x08', 'A', 'D', '\r']","[20, 68, 20, 68, 8, 65, 68, 13]",161779,1719842771368,2028,158915
1050,Mom,34,2013,"[387, 191, 498, 227, 281, 429]","['\x14', 'M', '\x14', 'O', 'M', '\r']","[20, 77, 20, 79, 77, 13]",163792,1719842773381,387,162166
1050,Uncle,35,2598,"[457, 311, 191, 144, 653, 221, 204, 417]","['\x14', 'U', '\x14', 'N', 'C', 'L', 'E', '\r']","[20, 85, 20, 78, 67, 76, 69, 13]",166391,1719842775980,457,164249
1050,Aunty,36,2376,"[385, 281, 236, 156, 286, 235, 202, 595]","['\x14', 'A', '\x14', 'U', 'N', 'T', 'Y', '\r']","[20, 65, 20, 85, 78, 84, 89, 13]",168767,1719842778356,385,166776
1050,Siblings,37,2860,"[432, 327, 225, 153, 253, 264, 232, 228, 223, 248, 275]","['\x14', 'S', '\x14', 'I', 'B', 'L', 'I', 'N', 'G', 'S', '\r']","[20, 83, 20, 73, 66, 76, 73, 78, 71, 83, 13]",171627,1719842781216,432,169199
1050,Pet,38,7612,"[1013, 811, 702, 3710, 238, 511, 167, 460]","['\x14', 'U', '\x08', 'P', '\x14', 'E', 'T', '\r']","[20, 85, 8, 80, 20, 69, 84, 13]",179240,1719842788829,1013,172640
1050,Elephant,39,6125,"[2441, 355, 244, 221, 166, 163, 278, 496, 591, 197, 128, 221, 624]","['\x14', 'E', '\x14', 'L', 'E', 'P', 'G', '\x08', 'H', 'A', 'N', 'T', '\r']","[20, 69, 20, 76, 69, 80, 71, 8, 72, 65, 78, 84, 13]",185366,1719842794955,2441,181681
1051,ball,0,5068,"[4129, 119, 107, 166, 547]","['B', 'A', 'L', 'L', '\r']","[66, 65, 76, 76, 13]",5069,1719844134729,4129,4129
1051,basket,1,3197,"[2166, 146, 72, 139, 121, 100, 453]","['B', 'A', 'S', 'K', 'E', 'T', '\r']","[66, 65, 83, 75, 69, 84, 13]",8268,1719844137928,2166,7235
1051,knit,2,5203,"[3941, 403, 195, 162, 502]","['K', 'N', 'I', 'T', '\r']","[75, 78, 73, 84, 13]",13472,1719844143132,3941,12209
1051,grandma,3,5147,"[1976, 212, 174, 160, 216, 213, 163, 2033]","['G', 'R', 'A', 'N', 'D', 'M', 'A', '\r']","[71, 82, 65, 78, 68, 77, 65, 13]",18620,1719844148280,1976,15448
1051,old,4,3009,"[1196, 346, 460, 538, 86, 383]","['O', 'D', '\x08', 'L', 'D', '\r']","[79, 68, 8, 76, 68, 13]",21630,1719844151290,1196,19816
1051,retirement,5,4186,"[2306, 123, 233, 229, 129, 204, 165, 116, 132, 133, 415]","['R', 'E', 'T', 'I', 'R', 'E', 'M', 'E', 'N', 'T', '\r']","[82, 69, 84, 73, 82, 69, 77, 69, 78, 84, 13]",25816,1719844155476,2306,23936
1051,money,6,2767,"[1082, 163, 89, 178, 119, 1136]","['M', 'O', 'N', 'E', 'Y', '\r']","[77, 79, 78, 69, 89, 13]",28583,1719844158243,1082,26898
1051,job,7,1627,"[850, 171, 213, 393]","['J', 'O', 'B', '\r']","[74, 79, 66, 13]",30210,1719844159870,850,29433
1051,education,8,2453,"[897, 252, 137, 118, 148, 150, 84, 92, 100, 475]","['E', 'D', 'U', 'C', 'A', 'T', 'I', 'O', 'N', '\r']","[69, 68, 85, 67, 65, 84, 73, 79, 78, 13]",32664,1719844162324,897,31107
1051,college,9,1824,"[734, 89, 194, 150, 72, 139, 112, 334]","['C', 'O', 'L', 'L', 'E', 'G', 'E', '\r']","[67, 79, 76, 76, 69, 71, 69, 13]",34488,1719844164148,734,33398
1051,degree,10,2547,"[1208, 184, 139, 216, 241, 202, 357]","['D', 'E', 'G', 'R', 'E', 'E', '\r']","[68, 69, 71, 82, 69, 69, 13]",37035,1719844166695,1208,35696
1051,diploma,11,2852,"[899, 93, 200, 186, 186, 172, 126, 990]","['D', 'I', 'P', 'L', 'O', 'M', 'A', '\r']","[68, 73, 80, 76, 79, 77, 65, 13]",39887,1719844169547,899,37934
1051,professor,12,2453,"[792, 231, 117, 212, 201, 212, 154, 132, 120, 282]","['P', 'R', 'O', 'F', 'E', 'S', 'S', 'O', 'R', '\r']","[80, 82, 79, 70, 69, 83, 83, 79, 82, 13]",42341,1719844172001,792,40679
1051,teacher,13,2973,"[1639, 148, 201, 203, 191, 115, 79, 397]","['T', 'E', 'A', 'C', 'H', 'E', 'R', '\r']","[84, 69, 65, 67, 72, 69, 82, 13]",45314,1719844174974,1639,43980
1051,student,14,2078,"[818, 193, 154, 172, 198, 125, 104, 314]","['S', 'T', 'U', 'D', 'E', 'N', 'T', '\r']","[83, 84, 85, 68, 69, 78, 84, 13]",47392,1719844177052,818,46132
1051,school,15,3162,"[1757, 239, 108, 175, 150, 249, 484]","['S', 'C', 'H', 'O', 'O', 'L', '\r']","[83, 67, 72, 79, 79, 76, 13]",50556,1719844180216,1757,49149
1051,exams,16,3529,"[2484, 284, 204, 98, 112, 347]","['E', 'X', 'A', 'M', 'S', '\r']","[69, 88, 65, 77, 83, 13]",54085,1719844183745,2484,53040
1051,test,17,1619,"[918, 117, 137, 104, 343]","['T', 'E', 'S', 'T', '\r']","[84, 69, 83, 84, 13]",55705,1719844185365,918,55003
1051,questions,18,3952,"[2396, 154, 142, 211, 76, 97, 108, 63, 145, 560]","['Q', 'U', 'E', 'S', 'T', 'I', 'O', 'N', 'S', '\r']","[81, 85, 69, 83, 84, 73, 79, 78, 83, 13]",59657,1719844189317,2396,58101
1051,answers,19,4859,"[3289, 122, 119, 355, 149, 125, 179, 521]","['A', 'N', 'S', 'W', 'E', 'R', 'S', '\r']","[65, 78, 83, 87, 69, 82, 83, 13]",64516,1719844194176,3289,62946
1051,meaning,20,3797,"[2579, 143, 157, 99, 122, 89, 80, 528]","['M', 'E', 'A', 'N', 'I', 'N', 'G', '\r']","[77, 69, 65, 78, 73, 78, 71, 13]",68314,1719844197974,2579,67095
1051,religion,21,4653,"[1174, 99, 120, 256, 127, 102, 203, 827, 1745]","['R', 'E', 'L', 'I', 'G', 'I', 'O', 'N', '\r']","[82, 69, 76, 73, 71, 73, 79, 78, 13]",72967,1719844202627,1174,69488
1051,christianity,22,7206,"[1604, 117, 215, 180, 184, 339, 169, 3003, 111, 154, 120, 120, 890]","['C', 'H', 'R', 'I', 'S', 'T', 'I', 'A', 'N', 'I', 'T', 'Y', '\r']","[67, 72, 82, 73, 83, 84, 73, 65, 78, 73, 84, 89, 13]",80173,1719844209833,1604,74571
1051,jesus,23,1813,"[689, 80, 448, 150, 75, 371]","['J', 'E', 'S', 'U', 'S', '\r']","[74, 69, 83, 85, 83, 13]",81987,1719844211647,689,80862
1051,bible,24,4545,"[2806, 1002, 169, 220, 109, 239]","['B', 'I', 'B', 'L', 'E', '\r']","[66, 73, 66, 76, 69, 13]",86532,1719844216192,2806,84793
1051,book,25,1502,"[684, 208, 148, 132, 330]","['B', 'O', 'O', 'K', '\r']","[66, 79, 79, 75, 13]",88034,1719844217694,684,87216
1051,reading,26,1845,"[732, 131, 190, 137, 187, 147, 67, 254]","['R', 'E', 'A', 'D', 'I', 'N', 'G', '\r']","[82, 69, 65, 68, 73, 78, 71, 13]",89880,1719844219540,732,88766
1051,fiction,27,9418,"[3929, 110, 127, 218, 124, 288, 636, 321, 502, 82, 244, 241, 1460, 104, 136, 264, 56, 117, 92, 367]","['H', 'A', 'R', 'R', 'Y', 'P', '\x08', '\x08', '\x08', '\x08', '\x08', '\x08', 'F', 'I', 'C', 'T', 'I', 'O', 'N', '\r']","[72, 65, 82, 82, 89, 80, 8, 8, 8, 8, 8, 8, 70, 73, 67, 84, 73, 79, 78, 13]",99298,1719844228958,3929,93809
1051,nonfiction,28,2193,"[454, 161, 116, 260, 121, 212, 212, 56, 92, 72, 437]","['N', 'O', 'N', 'F', 'I', 'C', 'T', 'I', 'O', 'N', '\r']","[78, 79, 78, 70, 73, 67, 84, 73, 79, 78, 13]",101491,1719844231151,454,99752
1051,folk,29,10852,"[9806, 131, 233, 155, 527]","['F', 'O', 'L', 'K', '\r']","[70, 79, 76, 75, 13]",112343,1719844242003,9806,111297
1051,myth,30,7587,"[5817, 264, 166, 116, 1224]","['M', 'Y', 'T', 'H', '\r']","[77, 89, 84, 72, 13]",119930,1719844249590,5817,118160
1051,monster,31,3397,"[376, 668, 624, 215, 403, 175, 132, 83, 167, 128, 100, 326]","['N', '»', '\x08', '\x08', 'M', 'O', 'N', 'S', 'T', 'E', 'R', '\r']","[78, 187, 8, 8, 77, 79, 78, 83, 84, 69, 82, 13]",123327,1719844252987,376,120306
1051,frankenstein,32,3979,"[545, 233, 114, 570, 99, 240, 261, 185, 137, 187, 366, 367, 130, 134, 411]","['F', 'R', 'E', '\x08', 'A', 'N', 'K', 'E', 'N', 'S', 'T', 'E', 'I', 'N', '\r']","[70, 82, 69, 8, 65, 78, 75, 69, 78, 83, 84, 69, 73, 78, 13]",127306,1719844256966,545,123872
1051,scary,33,3352,"[2197, 225, 178, 112, 258, 382]","['S', 'C', 'A', 'R', 'Y', '\r']","[83, 67, 65, 82, 89, 13]",130658,1719844260318,2197,129503
1051,halloween,34,3326,"[1660, 180, 117, 150, 210, 154, 216, 188, 167, 284]","['H', 'A', 'L', 'L', 'O', 'W', 'E', 'E', 'N', '\r']","[72, 65, 76, 76, 79, 87, 69, 69, 78, 13]",133984,1719844263644,1660,132318
1051,candy,35,1966,"[504, 135, 175, 56, 750, 346]","['C', 'A', 'N', 'D', 'Y', '\r']","[67, 65, 78, 68, 89, 13]",135950,1719844265610,504,134488
1051,teeth,36,4387,"[3387, 182, 164, 127, 180, 347]","['T', 'E', 'E', 'T', 'H', '\r']","[84, 69, 69, 84, 72, 13]",140337,1719844269997,3387,139337
1051,dentist,37,2043,"[806, 227, 136, 184, 127, 109, 84, 370]","['D', 'E', 'N', 'T', 'I', 'S', 'T', '\r']","[68, 69, 78, 84, 73, 83, 84, 13]",142382,1719844272042,806,141143
1051,masks,38,4341,"[2619, 146, 415, 214, 326, 621]","['M', 'A', 'S', 'K', 'S', '\r']","[77, 65, 83, 75, 83, 13]",146723,1719844276383,2619,145001
1051,covid,39,2247,"[1149, 96, 200, 138, 196, 468]","['C', 'O', 'V', 'I', 'D', '\r']","[67, 79, 86, 73, 68, 13]",148970,1719844278630,1149,147872
1051,pandemic,40,5343,"[2973, 163, 111, 210, 225, 133, 232, 168, 1128]","['P', 'A', 'N', 'D', 'E', 'M', 'I', 'C', '\r']","[80, 65, 78, 68, 69, 77, 73, 67, 13]",154314,1719844283974,2973,151943
1051,apocalypse,41,4479,"[739, 297, 663, 633, 180, 186, 272, 294, 334, 186, 185, 183, 327]","['A', 'O', '\x08', 'P', 'O', 'C', 'A', 'L', 'Y', 'P', 'S', 'E', '\r']","[65, 79, 8, 80, 79, 67, 65, 76, 89, 80, 83, 69, 13]",158794,1719844288454,739,155053
1051,zombie,42,2480,"[574, 711, 198, 227, 189, 149, 432]","['Z', 'O', 'M', 'B', 'I', 'E', '\r']","[90, 79, 77, 66, 73, 69, 13]",161274,1719844290934,574,159368
1051,death,43,4299,"[1075, 351, 971, 215, 911, 207, 206, 363]","['D', 'E', 'A', 'D', '\x08', 'T', 'H', '\r']","[68, 69, 65, 68, 8, 84, 72, 13]",165574,1719844295234,1075,162349
1051,grave,44,6562,"[5549, 211, 150, 225, 148, 279]","['G', 'R', 'A', 'V', 'E', '\r']","[71, 82, 65, 86, 69, 13]",172136,1719844301796,5549,171123
1051,dirt,45,8198,"[6379, 133, 980, 296, 410]","['D', 'I', 'R', 'T', '\r']","[68, 73, 82, 84, 13]",180335,1719844309995,6379,178515
1052,go,0,3542,"[1658, 416, 1468]","['G', 'O', '\r']","[71, 79, 13]",3551,1719842786540,1658,1658
1052,star,1,2582,"[881, 203, 179, 229, 1090]","['S', 'T', 'A', 'R', '\r']","[83, 84, 65, 82, 13]",6148,1719842789137,881,4432
1052,house,2,2610,"[790, 393, 341, 251, 199, 636]","['H', 'O', 'U', 'S', 'E', '\r']","[72, 79, 85, 83, 69, 13]",8761,1719842791750,790,6938
1052,horse,3,2269,"[510, 237, 273, 400, 215, 634]","['H', 'O', 'R', 'S', 'E', '\r']","[72, 79, 82, 83, 69, 13]",11033,1719842794022,510,9271
1052,jump,4,2103,"[524, 485, 329, 352, 413]","['J', 'U', 'M', 'P', '\r']","[74, 85, 77, 80, 13]",13139,1719842796128,524,11557
1052,kill,5,1899,"[737, 239, 368, 155, 400]","['K', 'I', 'L', 'L', '\r']","[75, 73, 76, 76, 13]",15041,1719842798030,737,13876
1052,like,6,1938,"[772, 266, 196, 261, 443]","['L', 'I', 'K', 'E', '\r']","[76, 73, 75, 69, 13]",16982,1719842799971,772,15813
1052,eat,7,1953,"[901, 252, 248, 552]","['E', 'A', 'T', '\r']","[69, 65, 84, 13]",18936,1719842801925,901,17883
1052,car,8,1825,"[826, 227, 261, 511]","['C', 'A', 'R', '\r']","[67, 65, 82, 13]",20763,1719842803752,826,19762
1052,game,9,2128,"[582, 570, 489, 187, 300]","['G', 'A', 'M', 'E', '\r']","[71, 65, 77, 69, 13]",22893,1719842805882,582,21345
1052,to,10,2102,"[582, 1013, 507]","['T', 'O', '\r']","[84, 79, 13]",24998,1719842807987,582,23475
1052,so,11,5890,"[1001, 357, 175, 1815, 214, 184, 192, 884, 457, 611]","['K', 'O', 'O', '\x08', '\x08', '\x08', '\x08', 'S', 'O', '\r']","[75, 79, 79, 8, 8, 8, 8, 83, 79, 13]",30891,1719842813880,1001,25999
1052,bee,12,1990,"[882, 569, 171, 368]","['B', 'E', 'E', '\r']","[66, 69, 69, 13]",32883,1719842815872,882,31773
1052,no,13,2127,"[1146, 483, 498]","['N', 'O', '\r']","[78, 79, 13]",35012,1719842818001,1146,34029
1052,me,14,1936,"[1147, 511, 277]","['M', 'E', '\r']","[77, 69, 13]",36950,1719842819939,1147,36159
1052,we,15,1258,"[635, 221, 402]","['W', 'E', '\r']","[87, 69, 13]",38210,1719842821199,635,37585
1052,as,16,1239,"[740, 198, 301]","['A', 'S', '\r']","[65, 83, 13]",39451,1719842822440,740,38950
1052,do,17,1274,"[635, 211, 428]","['D', 'O', '\r']","[68, 79, 13]",40727,1719842823716,635,40086
1052,cane,18,2397,"[1118, 514, 246, 241, 278]","['C', 'A', 'N', 'E', '\r']","[67, 65, 78, 69, 13]",43126,1719842826115,1118,41845
1052,would,19,3503,"[709, 1223, 570, 451, 336, 214]","['W', 'O', 'U', 'L', 'D', '\r']","[87, 79, 85, 76, 68, 13]",46631,1719842829620,709,43835
1052,woods,20,3996,"[945, 319, 178, 247, 845, 1462]","['W', 'O', 'O', 'D', 'S', '\r']","[87, 79, 79, 68, 83, 13]",50629,1719842833618,945,47576
1052,farm,21,2117,"[531, 203, 386, 579, 418]","['F', 'A', 'R', 'M', '\r']","[70, 65, 82, 77, 13]",52748,1719842835737,531,51160
1052,girl,22,3323,"[890, 1475, 379, 210, 369]","['G', 'I', 'R', 'L', '\r']","[71, 73, 82, 76, 13]",56074,1719842839063,890,53638
1052,oiy,23,1658,"[652, 253, 229, 524]","['O', 'I', 'Y', '\r']","[79, 73, 89, 13]",57734,1719842840723,652,56726
1052,out,24,3030,"[1099, 774, 387, 345, 425]","['\x08', 'O', 'U', 'T', '\r']","[8, 79, 85, 84, 13]",60767,1719842843756,1099,58833
1052,tomorrow,25,5265,"[1136, 1441, 298, 233, 628, 367, 218, 463, 481]","['T', 'O', 'M', 'O', 'R', 'R', 'O', 'W', '\r']","[84, 79, 77, 79, 82, 82, 79, 87, 13]",66037,1719842849026,1136,61903
1052,july,26,3393,"[1839, 165, 406, 527, 456]","['J', 'U', 'L', 'Y', '\r']","[74, 85, 76, 89, 13]",69432,1719842852421,1839,67876
