participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
2156,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False,17.0,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.5,6.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,4.0,7.0,6.0,72.0,79.0,59.0,0.8571428571428571,0.8681318681318682,0.8428571428571429,N,6.0,I was using random yet popular words,equal,equal,Ability to retain information,None,5.0,neither,I never reflected on it,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,"There is no difference on how I felt, just that I tried to have some emotions about the scenario.",USA,13:00,25-29,M,Right,Y,,Y,,White,1,N,5,8,N,,,,,40.0,1712338103861.0,1712338102414.0,1712339309157.0,1712338549320.0,1712338108658.0,1712338544185.0,1712338095315.0,1712339538353.0,1712339952410.0,1712339788367.0,1712340043264.0,1712339509454.0,1712338743018.0,1712338096258.0,1712338108657.0,1712338103859.0,1712339509452.0,1712338743017.0,1712338544182.0,1712338549319.0,1712338096256.0,1712339788365.0,1712340043262.0,1712339952406.0,1712340048800.0,1712339538350.0,1712339309157.0,1712338102412.0,4796.0,1445.0,200295.0,193697.0,435524.0,5134.0,941.0,250012.0,90852.0,164039.0,5536.0,28896.0,566139.0,6154.0,1712339326952.0,1712338560934.0,1712338752411.0,1712339509451.0,1712338743017.0,1712339309157.0,556746.0,0.8648381747083851,17795.0,9251.0,9251.0,3000.9908232118755,0.0,0.0,0.0,0.0,419270.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8057.0,2.227319952774498,2.388936988936989,3201.3508771929824,2800.630769230769,2.14469696969697,2.759106369820656,2226.769230769231,2040.0714285714287
2157,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23.0,0.9583333333333334,1.0,0.9166666666666666,1.0,7.0,1.0,6.0,7.0,3.0,7.0,5.0,7.0,3.0,3.0,4.0,7.0,7.0,64.0,67.0,50.0,0.7619047619047619,0.7362637362637363,0.7142857142857143,N,7.0,"I did not have any strategies per say, I quite literally turned my brain off and typed whatever first came to mind. Almost in a trance as I let my fingers do the talking instead of the brain. Maybe at the very least I did have words that correlate with each other (eg. life, death, heaven, hell) is an example of it.",meaning,meaning,Overall I believe this experiment is trying to measure the participant psyche before and after being introduce to a heavy piece of literature. Resulting on what they will be thinking about after they have been subjected to a material that has heavy tones which might stick to the participant and change their way of thinking even if momentarily.,"I did feel a little different in the words I used my mind felt more inclined to use more viscous words. Especially the Predator, Prey symbolism I felt in the latter half of the story. Also how the woman almost felt like a accomplice to the ordeal which is why she went to the funeral as a way to relieve some of the guilt. ",7.0,intentional,As I touched a little beforehand the symbolism of prey and predator at the latter half of the story really infected my mind during the word chain 2nd round which made me go down a spiral of more unpleasant words. As well as the guilt the women felt as she could not help but feel to be an accomplice in the murder.,7.0,7.0,4.0,5.0,5.0,3.0,3.0,5.0,"I felt a lot more somber after reading the story as I can not help but think how much of it is really fiction, for this happens in our world, probably more than I like to think. Makes me feel more jaded as such a person would voluntarily do something this horrid and even worse that their spouse lets them get away with it just due their attachments. ",USA,16:37,25-29,M,Right,Y,,Y,,NONE,1,Y,1,10,N,,7.0,,I really love this story and the macabre of its contents. I might start doing word chains after reading myself to see what changes after I read other stories!,0.0,1712264338777.0,1712264333860.0,1712265043569.0,1712264439697.0,1712264402327.0,1712264428628.0,1712264332163.0,1712265304181.0,1712266665661.0,1712265497024.0,1712266726641.0,1712265245509.0,1712264632932.0,1712264332288.0,1712264402326.0,1712264338776.0,1712265245508.0,1712264632932.0,1712264428627.0,1712264439696.0,1712264332288.0,1712265497023.0,1712266726640.0,1712266665658.0,1712266818412.0,1712265304179.0,1712265043569.0,1712264333859.0,63549.0,4916.0,201939.0,193235.0,26300.0,11068.0,125.0,192842.0,60979.0,1168634.0,91771.0,58670.0,410637.0,1571.0,1712265063612.0,1712264452034.0,1712264644285.0,1712265245508.0,1712264632931.0,1712265043569.0,399284.0,0.7520892974999455,20043.0,13479.0,11961.0,4231.235029146794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12152.0,3.9433829895594603,3.312696877590495,4915.783783783784,3546.6862745098038,4.66875,3.47,3668.5,2443.9166666666665
2158,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23.0,0.9583333333333334,1.0,0.9166666666666666,1.0,6.0,2.0,6.0,6.0,5.0,6.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,48.0,53.0,41.0,0.5714285714285714,0.5824175824175825,0.5857142857142857,N,6.0,I was imagining myself in certain places that are familiar to me and typing whatever came to my head,none,none,impressions made by the story on how it affects emotions that immediately come to mind,I felt a little more sad and lonely so that influenced the places that I thought of,6.0,intentional,More sadness and loneliness,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,It changed from more positive memories to more sad and lonely memories,USA,14:08,25-29,M,Right,Y,,Y,,White,1,N,4,6,N,,7.0,,,0.0,1712349590653.0,1712349583264.0,1712350480584.0,1712349618789.0,1712349603530.0,1712349610614.0,1712349581964.0,1712350808662.0,1712351278409.0,1712350996413.0,1712351353556.0,1712350681295.0,1712349814461.0,1712349582091.0,1712349603529.0,1712349590652.0,1712350681294.0,1712349814461.0,1712349610614.0,1712349618788.0,1712349582090.0,1712350996412.0,1712351353555.0,1712351278405.0,1712351367041.0,1712350808660.0,1712350480584.0,1712349583263.0,12876.0,7388.0,200710.0,195672.0,7084.0,8174.0,126.0,187750.0,75146.0,281992.0,13485.0,127365.0,666123.0,1172.0,1712350495584.0,1712349633957.0,1712349824894.0,1712350681294.0,1712349814460.0,1712350480584.0,655690.0,0.7325213732746008,15000.0,34353.0,34353.0,5673.660833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12702.0,4.22407147357998,2.613745970341715,7737.541666666667,3609.78,5.453002070393374,2.0633333333333335,4560.166666666667,2800.8
2159,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,19.0,0.7916666666666666,0.5833333333333334,1.0,1.0,7.0,1.0,7.0,7.0,4.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,7.0,48.0,52.0,39.0,0.5714285714285714,0.5714285714285714,0.5571428571428572,N,6.0,wrote random word and piggybacked off of it to add to it.,none,none,ability to memorize story after doing another activity,it was the same experience for me throughout both times.,5.0,neither,i tend to stop thinking about things once im done with them,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,"i separate things very well, therefore it was easy for me to compartmentalize things",USA,19:41,25-29,M,Right,Y,,Y,,NONE,1,Y,2,0,N,,7.0,,,0.0,1712272238326.0,1712272235670.0,1712273285376.0,1712272273741.0,1712272252164.0,1712272263416.0,1712272227699.0,1712273529108.0,1712274150458.0,1712273851193.0,1712274257344.0,1712273473966.0,1712272483240.0,1712272227810.0,1712272252163.0,1712272238325.0,1712273473965.0,1712272483239.0,1712272263415.0,1712272273740.0,1712272227809.0,1712273851190.0,1712274257343.0,1712274150445.0,1712274284312.0,1712273529105.0,1712273285376.0,1712272235669.0,13837.0,2655.0,188589.0,209498.0,11251.0,10324.0,110.0,322082.0,106885.0,299252.0,26968.0,55139.0,802136.0,7859.0,1712273292292.0,1712272288385.0,1712272505385.0,1712273473965.0,1712272483238.0,1712273285376.0,779991.0,0.5950236422727069,6916.0,28431.0,9770.0,3920.479157620495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,1,0,47169.0,2.342674356239574,2.5853298402277995,3864.978723404255,3975.9795918367345,2.9995238095238093,2.449729437229437,3549.0,3251.875
2160,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,20.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,6.0,1.0,6.0,6.0,3.0,7.0,6.0,5.0,2.0,3.0,2.0,5.0,5.0,54.0,57.0,44.0,0.6428571428571429,0.6263736263736264,0.6285714285714286,N,7.0,A flow of related words.,meaning,meaning,"It might be trying to determine association with ideas or words, or how stories/media can influence our train of thought.",I was thinking more about environments such as the forest that Stuart and his friends were going through.,6.0,intentional,More along the lines of the environments or scenes depicted and how they are similar to places I've known.,7.0,5.0,5.0,6.0,3.0,4.0,2.0,3.0,It was more of a vivid depiction of environments and locations that came to mind during/after reading through the story. After reading it lingered in my mind more and I thought about a few of the locations presented.,USA,14:38,30-34,M,Left,Y,,Y,,White,1,N,2,5,N,,7.0,,The study did well to present the story and mood.,0.0,1712343729639.0,1712343724111.0,1712345004772.0,1712343835586.0,1712343805161.0,1712343818373.0,1712343721220.0,1712345299771.0,1712345901398.0,1712345576919.0,1712345963981.0,1712345225231.0,1712344034983.0,1712343721365.0,1712343805160.0,1712343729638.0,1712345225231.0,1712344034983.0,1712343818372.0,1712343835586.0,1712343721364.0,1712345576917.0,1712345963980.0,1712345901377.0,1712346009863.0,1712345299770.0,1712345004772.0,1712343724111.0,75521.0,5527.0,220459.0,199397.0,13211.0,17213.0,144.0,277146.0,62582.0,324458.0,45882.0,74539.0,969789.0,2746.0,1712345039270.0,1712343854116.0,1712344051914.0,1712345225231.0,1712344034982.0,1712345004772.0,952858.0,0.5731865096844008,34498.0,13783.0,13783.0,4349.546544035674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30920.0,3.125880065880066,2.148548199767712,4767.897435897436,3931.195652173913,3.25625,1.825,2890.5,4732.333333333333
2161,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23.0,0.9583333333333334,1.0,0.9166666666666666,1.0,6.0,2.0,5.0,7.0,4.0,7.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,43.0,47.0,36.0,0.5119047619047619,0.5164835164835165,0.5142857142857142,N,6.0,"The first time around, I just looked around at the things surrounding me and typed those.  The second time, I went through the story in my head and used those words.",none,none,Does reading the story change the strategy of the word game?,"The first time around, I was just looking at my surroundings and using those words.  After reading the story, I had the story in my mind and so I was using words from that.",5.0,intentional,I was going through the sequence of events of the story in my mind and was typing out the words that were related to the story.,7.0,4.0,4.0,7.0,3.0,1.0,1.0,1.0,The only real change I felt is that I was focused on something completely different (the story) the second time around.,USA,12:21,30-34,F,Right,Y,,Y,,White,1,N,5,8,N,,7.0,,,0.0,1712418148448.0,1712418138563.0,1712419910459.0,1712419252411.0,1712418156786.0,1712418508690.0,1712418137022.0,1712420140636.0,1712420477853.0,1712420273171.0,1712420519591.0,1712420100187.0,1712419443646.0,1712418137129.0,1712418156784.0,1712418148446.0,1712420100185.0,1712419443646.0,1712418508688.0,1712419252409.0,1712418137128.0,1712420273169.0,1712420519588.0,1712420477845.0,1712420527075.0,1712420140633.0,1712419910458.0,1712418138562.0,8336.0,9883.0,189726.0,191235.0,351902.0,743719.0,106.0,132533.0,41735.0,204674.0,7484.0,40446.0,466812.0,1433.0,1712419919503.0,1712419261177.0,1712419449836.0,1712420100185.0,1712419443645.0,1712419910458.0,460622.0,0.774001763843015,9045.0,14678.0,14678.0,2166.187448218724,1565.0,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9060.0,4.3521113987023075,2.2490982000455686,2544.169014084507,1788.2058823529412,5.483958126600267,2.4017917267917266,1723.5714285714287,1450.65
2162,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,18.0,0.75,0.75,0.75,1.0,6.0,2.0,4.0,6.0,3.0,4.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,46.0,49.0,37.0,0.5476190476190477,0.5384615384615384,0.5285714285714286,N,3.0,just trying to think of related words,meaning,meaning,no idea,i had different words on my mind,5.0,unintentional,a lot of words related to the story popping up in my head,5.0,4.0,3.0,7.0,3.0,5.0,3.0,4.0,Mostly I just kept jumping to words or things mentioned in the story when i ran out of immediate connections. it would just opo up into my head like beer or creek or something.,USA,14:29,30-34,M,Right,Y,,Y,,White,1,N,4,1,N,,,,,0.0,1712343894834.0,1712343893880.0,1712344780486.0,1712343903558.0,1712343897961.0,1712343900063.0,1712343892935.0,1712345139639.0,1712345379861.0,1712345272621.0,1712345410182.0,1712345111234.0,1712344115439.0,1712343892995.0,1712343897960.0,1712343894833.0,1712345111233.0,1712344115439.0,1712343900063.0,1712343903558.0,1712343892994.0,1712345272619.0,1712345410181.0,1712345379859.0,1712345413767.0,1712345139637.0,1712344780486.0,1712343893879.0,3126.0,953.0,330747.0,211881.0,2102.0,3495.0,59.0,132980.0,30320.0,107238.0,3585.0,28403.0,665047.0,884.0,1712344786059.0,1712343911783.0,1712344127805.0,1712345111233.0,1712344115438.0,1712344780486.0,652681.0,0.6525981649432534,5573.0,196096.0,196096.0,5550.868614818223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86835.0,3.2073925960370975,2.2439138639138636,6134.981132075472,4966.756097560976,3.756284584980237,1.625,1759.2,2668.6666666666665
2163,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,8.0,0.3333333333333333,0.4166666666666667,0.25,1.0,7.0,2.0,6.0,6.0,6.0,6.0,4.0,6.0,2.0,2.0,2.0,4.0,6.0,53.0,59.0,43.0,0.6309523809523809,0.6483516483516484,0.6142857142857143,N,6.0,thinking of stuff I have done throughout the day,none,sound,our attentiveness and being able to focus ,I felt words came easier ,3.0,neither,"I did not focus on the story, I felt like I forgot a lot of it ",3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,I felt the word game was fun way for me to come up with different things around me  ,USA,16:10,20-24,M,Right,Y,,Y,,White,1,Y,2,5,N,,6.0,,,0.0,1712263978692.0,1712263978074.0,1712264550675.0,1712264043175.0,1712263981698.0,1712264034947.0,1712263976026.0,1712264787579.0,1712265026002.0,1712264914621.0,1712265083607.0,1712264743452.0,1712264238007.0,1712263976067.0,1712263981697.0,1712263978691.0,1712264743450.0,1712264238007.0,1712264034946.0,1712264043174.0,1712263976065.0,1712264914619.0,1712265083605.0,1712265025997.0,1712265091546.0,1712264787576.0,1712264550675.0,1712263978073.0,3005.0,617.0,192775.0,194832.0,53248.0,8227.0,39.0,127040.0,57603.0,111376.0,7939.0,44124.0,312668.0,2006.0,1712264561092.0,1712264051075.0,1712264250461.0,1712264743450.0,1712264238007.0,1712264550675.0,300214.0,0.7748648594094582,10417.0,16747.0,8524.0,4857.9717171717175,0.0,0.0,0.0,0.0,24692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4043.0,2.365973897278245,2.863005439005439,4051.822222222222,5664.121212121212,3.001108601543384,2.8166666666666664,2735.5,4273.571428571428
2164,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,20.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,6.0,2.0,6.0,7.0,3.0,7.0,3.0,4.0,1.0,4.0,1.0,7.0,3.0,51.0,54.0,41.0,0.6071428571428571,0.5934065934065934,0.5857142857142857,N,6.0,rhyming sometimes,sound,sound,no idea,felt like I was supposed to use words from the story,5.0,both,thoughts about the story and what it was about,7.0,5.0,5.0,4.0,6.0,6.0,2.0,1.0,"Not sure how to anwer this, it was a feeling not thoughts or anythig that can be easily described",USA,14:34,40-44,M,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1712343806057.0,1712343804905.0,1712345038549.0,1712343842480.0,1712343810201.0,1712343834152.0,1712343803308.0,1712345302801.0,1712345657066.0,1712345471530.0,1712345728098.0,1712345272912.0,1712344061193.0,1712343803552.0,1712343810200.0,1712343806056.0,1712345272910.0,1712344061192.0,1712343834151.0,1712343842479.0,1712343803551.0,1712345471527.0,1712345728096.0,1712345657063.0,1712345733336.0,1712345302798.0,1712345038548.0,1712343804904.0,4143.0,1151.0,234361.0,218712.0,23950.0,8327.0,243.0,168726.0,71030.0,185533.0,5238.0,29886.0,977355.0,1352.0,1712345091253.0,1712343873144.0,1712344118761.0,1712345272910.0,1712344061192.0,1712345038548.0,919787.0,0.5584775388187131,52705.0,22584.0,22584.0,3335.4961892664337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,54786.0,3.964395941708615,2.5850711224660805,3864.574468085106,2806.417910447761,4.678381642512077,3.2034188034188036,2253.9166666666665,3248.8888888888887
2165,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,20.0,0.8333333333333334,1.0,0.6666666666666666,1.0,7.0,1.0,3.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,37.0,39.0,27.0,0.44047619047619047,0.42857142857142855,0.38571428571428573,N,5.0,I looked around my room and outside my window,none,none,I have no clue,It was bit more harder to think of words in my mind,5.0,neither,I wasn't thinking of the story when playing the chain game,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,I felt no change,USA,16:23,20-24,M,Right,Y,,Y,,MORE,1,N,1,10,N,,7.0,,,0.0,1712263913987.0,1712263907880.0,1712264897557.0,1712263951407.0,1712263923018.0,1712263934197.0,1712263905405.0,1712265170136.0,1712265694406.0,1712265437131.0,1712265796869.0,1712265093173.0,1712264153803.0,1712263905667.0,1712263923016.0,1712263913986.0,1712265093171.0,1712264153802.0,1712263934196.0,1712263951406.0,1712263905666.0,1712265437129.0,1712265796867.0,1712265694402.0,1712265810182.0,1712265170132.0,1712264897557.0,1712263907879.0,9029.0,6106.0,195614.0,202395.0,11178.0,17209.0,261.0,266993.0,102461.0,257271.0,13313.0,76959.0,743754.0,2212.0,1712264911909.0,1712263970791.0,1712264174133.0,1712265093171.0,1712264153801.0,1712264897557.0,723424.0,0.6808902862731175,14352.0,13071.0,13071.0,4924.497835497836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21664.0,1.9300901091661962,2.802584716870431,5492.090909090909,4356.9047619047615,1.2666666666666666,2.7429356357927785,4775.666666666667,3997.1428571428573
2166,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,5.0,7.0,2.0,7.0,1.0,1.0,1.0,7.0,7.0,55.0,60.0,41.0,0.6547619047619048,0.6593406593406593,0.5857142857142857,N,5.0,I would think of random words and then think of similar words in the same genre,equal,equal,How you correlate words,I didn't feel as if there were any differences ,4.0,unintentional,"I would think back to events in the story and write words from it such as ""river"".",5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,I didn't really feel any specific changes.,USA,14:01,30-34,F,Right,Y,,Y,,White,1,N,3,8,N,,7.0,,,237.0,1712263250987.0,1712263247165.0,1712263915750.0,1712263268730.0,1712263255801.0,1712263261533.0,1712263199634.0,1712264150096.0,1712264478268.0,1712264300950.0,1712264530215.0,1712264108076.0,1712263463580.0,1712263199803.0,1712263255799.0,1712263250985.0,1712264108073.0,1712263463576.0,1712263261531.0,1712263268729.0,1712263199802.0,1712264300948.0,1712264530214.0,1712264478264.0,1712264541899.0,1712264150093.0,1712263915749.0,1712263247164.0,4812.0,3820.0,192323.0,194846.0,5730.0,7196.0,168.0,150852.0,51946.0,177314.0,11684.0,42017.0,452169.0,47361.0,1712263924491.0,1712263280439.0,1712263473978.0,1712264108073.0,1712263463575.0,1712263915749.0,441771.0,0.6697243941976249,8742.0,8884.0,8884.0,2858.236169714018,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7552.0,2.702048240272878,2.5307428399888496,3399.0925925925926,2317.3797468354433,4.391304347826087,1.8334332334332333,4156.666666666667,2171.4615384615386
2167,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,21.0,0.875,1.0,0.75,1.0,5.0,1.0,2.0,7.0,1.0,7.0,4.0,7.0,1.0,1.0,4.0,5.0,6.0,50.0,51.0,39.0,0.5952380952380952,0.5604395604395604,0.5571428571428572,N,5.0,no strategies-just words that came to mind,equal,equal,not sure but it was interesting and kept me thinking.,no difference I kept to just words that entered my mind,5.0,neither,I treated the word game separate from the story itself,2.0,2.0,1.0,1.0,7.0,1.0,1.0,3.0,finding the words came through whether it was easy and or difficult,USA,11:21,30-34,F,Right,Y,,Y,,Black,1,Y,4,7,N,,7.0,,,0.0,1712328668909.0,1712328661208.0,1712329597014.0,1712328704829.0,1712328684668.0,1712328691695.0,1712328659249.0,1712329893677.0,1712330382199.0,1712330135290.0,1712330504313.0,1712329815487.0,1712328930233.0,1712328659406.0,1712328684665.0,1712328668908.0,1712329815483.0,1712328930232.0,1712328691693.0,1712328704828.0,1712328659405.0,1712330135286.0,1712330504311.0,1712330382190.0,1712330515226.0,1712329893671.0,1712329597014.0,1712328661206.0,15756.0,7700.0,218469.0,225403.0,7025.0,13133.0,156.0,241609.0,122112.0,246900.0,10913.0,78184.0,666781.0,1800.0,1712329632278.0,1712328749264.0,1712328946969.0,1712329815483.0,1712328930231.0,1712329597014.0,650045.0,0.7649096765066862,35264.0,15770.0,15770.0,4555.034709193245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12035.0,2.9133336258336255,2.6770843045843047,4696.923076923077,4413.1463414634145,3.411261423761424,2.4029829545454544,2951.8888888888887,3632.75
2168,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,14.0,0.5833333333333334,0.75,0.4166666666666667,1.0,5.0,3.0,5.0,5.0,3.0,6.0,4.0,2.0,3.0,3.0,1.0,3.0,7.0,47.0,50.0,37.0,0.5595238095238095,0.5494505494505495,0.5285714285714286,N,4.0,just thought of word and another came to mind,meaning,meaning,intersting for sure,i wanted to fit in words about the story,3.0,both,some words were easy to come up with others were more generic,4.0,3.0,4.0,5.0,4.0,6.0,5.0,3.0,i enjoyed the story allot and have never heard of it.The exercise was interesting and unusual,USA,14:17,55-59,M,Right,Y,,Y,,White,1,N,2,8,N,,6.0,,,0.0,1712263536940.0,1712263534080.0,1712264317048.0,1712263585514.0,1712263568267.0,1712263577270.0,1712263531693.0,1712264653863.0,1712265359598.0,1712264976375.0,1712265457364.0,1712264543553.0,1712263783231.0,1712263531879.0,1712263568265.0,1712263536938.0,1712264543549.0,1712263783229.0,1712263577268.0,1712263585510.0,1712263531876.0,1712264976371.0,1712265457355.0,1712265359589.0,1712265474484.0,1712264653854.0,1712264317047.0,1712263534075.0,31325.0,2858.0,226501.0,197715.0,9001.0,8240.0,183.0,322508.0,97757.0,383214.0,17120.0,110301.0,533816.0,2196.0,1712264354986.0,1712263599748.0,1712263791256.0,1712264543549.0,1712263783228.0,1712264317047.0,525791.0,0.501879414695085,37939.0,11800.0,11800.0,5165.513888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8828.0,2.249978108847674,2.422899407355929,5236.361111111111,5094.666666666667,3.906583850931677,2.8377899877899875,4018.714285714286,4411.0
