participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,tom_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_tom_testing_stage_start,interference_tom_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_tom_testing_stage_end,interference_tom_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_tom_testing_time,interference_tom_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_tom_testing0_task_start,interference_tom_training0_task_start,interference_tom_training1_task_start,interference_tom_training2_task_start,interference_tom_training3_task_start,interference_tom_training4_task_start,interference_tom_training5_task_start,interference_tom_training6_task_start,interference_tom_training7_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_tom_testing0_task_end,interference_tom_training0_task_end,interference_tom_training1_task_end,interference_tom_training2_task_end,interference_tom_training3_task_end,interference_tom_training4_task_end,interference_tom_training5_task_end,interference_tom_training6_task_end,interference_tom_training7_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_tom_testing,time_away_interference_tom_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,interference_correct,question_index
1665,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,4,2,3,3,3,4,1,4,6,1,1,3,3,35,38,29,0.4166666666666667,0.4175824175824176,0.4142857142857143,N,3,rereading ,equal,equal,difficult ,attention ,harder to concentrate ,4,intentional,I was recalling words/ideas specific to the story ,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,wanting to figure out what happens next,USA,12:41,25-29,F,Right,Y,,Y,,Asian,1,N,5,7,N,,7.0,,,0.0,1712420272986,1712420271483,1712421077631,1712420330064,1712420275854,1712420280258,1712420267094,1712421051625,1712420284547,1712421350556,1712421704055,1712421560990,1712421749546,1712421285804,1712420534665,1712420267231,1712420275852,1712420272983,1712421285801,1712420534664,1712420280256,1712420284545,1712420267229,1712421077629,1712420330063,1712421560988,1712421749545,1712421704048,1712421768650,1712421350553,1712421051623,1712420271481,2866,1500,208170,204600,4402,4287,135,26004,45516,210432,45490,143058,19104,64749,516958,4250,1712421095499.0,1712420345052.0,1712421051625.0,1712420301270.0,,,,,,,,1712420544510.0,1712421285800.0,1712420534662.0,1712421077629.0,1712420327274.0,,,,,,,,1712421051623.0,507113,0.6604953911322017,43876,15788.0,15496.0,4040.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11012.0,2.5892529950669485,3.1353834735751733,4047.936170212766,4033.063829787234,2.597107438016529,3.373076923076923,2433.0,2145.769230769231,True,3.0
1666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0.16666666666666666,0.25,0.08333333333333333,0.5,6,1,7,6,2,5,4,5,1,4,5,3,7,54,56,44,0.6428571428571429,0.6153846153846154,0.6285714285714286,N,4,I HAD TO TYPE WORDS WITH THE SAME LINE,meaning,equal,IT WAS EDUCATIVE,TO TEXT HOW THE MIND WORKS,"Certainly! Before reading the story, I approached the word chain game with a focus on creativity and spontaneity. I aimed to come up with words that fit the given criteria while also trying to make interesting connections between them. My responses were more instinctual, and I didn't have any particular context influencing my choices.  After reading the story, my approach to the word chain game might have changed. The story could have introduced new vocabulary, themes, or ideas that influenced the words I chose. For example, if the story was about a journey, I might be more inclined to select words related to travel or adventure. Additionally, if the story contained emotional or descriptive language, I might be more likely to choose words that reflect those sentiments.  Overall, reading the story could have added depth and nuance to my word choices, as I might now consider how they relate to the context of the narrative. It could have sparked new ideas and associations, leading to a more varied and rich word chain experience.     ",7,intentional,"Option: Aspects of the story came to mind unintentionally while playing the word chain game.  Elaboration: While playing the word chain game, aspects of the story came to mind naturally and unconsciously. The themes, vocabulary, and imagery from the story subtly influenced my word choices without intentional reflection. As I considered words to contribute to the chain, certain associations or connections triggered by the story emerged spontaneously, enriching the game experience. These unexpected connections added depth and resonance to the words selected, enhancing the overall creativity and enjoyment of the activity.     ",5.0,7.0,5.0,3.0,4.0,1.0,4.0,1.0,"Exactly, you've captured the essence of my experience. As I engaged in the word chain game, elements of the story naturally surfaced in my mind without deliberate effort. The themes, vocabulary, and imagery from the story subtly influenced my word choices as they organically emerged during the game. These connections between the story and the words I selected enriched the gameplay experience, adding layers of depth and spontaneity. Overall, it enhanced my enjoyment of the game by infusing it with unexpected associations and creative inspiration.     ",USA,10:59,45-49,F,Left,Y,,Y,,Black,1,N,5,9,N,,4.0,,IT WAS EDUCATIVE AND FUN,132362.0,1712596728812,1712596720058,1712597774764,1712597262699,1712596739603,1712596754049,1712596715124,1712597748730,1712596785177,1712598073547,1712598915379,1712598369881,1712599073960,1712597983794,1712597467704,1712596717862,1712596739597,1712596728808,1712597983792,1712597467704,1712596754045,1712596785175,1712596717857,1712597774761,1712597262697,1712598369875,1712599073953,1712598915368,1712599122615,1712598073535,1712597748729,1712596720054,10785,8750,209028,205005,14442,31126,2733,26031,477520,296328,158574,545487,48655,89741,281025,2192,1712597802887.0,1712597287656.0,1712597748730.0,1712596840408.0,1712596871481.0,1712596905075.0,1712596935412.0,1712597019552.0,1712597077395.0,1712597195434.0,1712597229410.0,1712597496479.0,1712597983792.0,1712597467703.0,1712597774760.0,1712596866423.0,1712596897499.0,1712596931091.0,1712596961424.0,1712597045568.0,1712597103415.0,1712597221461.0,1712597255427.0,1712597748729.0,252250,-0.04319259806855106,54158,21619.0,10760.0,5283.516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67362.0,0.0,0.0,132362.0,0.0,0.0,0.0,0.0,1,5,10751.0,2.938006832868493,2.842002162813522,4760.0,5807.032258064516,3.549026915113872,3.5153501400560225,4418.833333333333,5556.4,False,13.0
1667,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,6,2,5,6,4,3,3,6,4,1,1,3,6,46,50,37,0.5476190476190477,0.5494505494505495,0.5285714285714286,N,5,I started with a word relevant to what I could see from where I was sitting. I visualized that word and created a scene surrounding it. The first word I could see in the scene is what I typed,meaning,meaning,The purple passages were confusing at times because it required strong comprehension of the story behind the words,"I think the experiment is trying to measure how people think and process information. Specifically, it is measuring how much correct information can be retained by a person and what that correct information is.",I felt like some of my words the second time were more related to what I was visualizing while reading the story.,4,unintentional,"Reading the story for me involved visualizing what was going on and emotionally feeling what was happening. Therefore, I continued to ""feel"" the story after reading it. These emotions and the visuals associated came up unintentionally while trying to come up with words because they were still lingering in what I felt. ",5.0,3.0,7.0,4.0,5.0,4.0,3.0,2.0,"I felt more somber. The overall experience of reading a suspenseful story about death and conflict between two people created lingering suspenseful emotions. Specifically, the part in the story about Claire being followed by that man triggered strong emotional response in me",USA,12:47,25-29,F,Right,Y,,Y,,Asian,1,N,4,3,Y,Listening to lofi music ,7.0,,,0.0,1712420190526,1712420184032,1712421153806,1712420364174,1712420289409,1712420295993,1712420182168,1712421127800,1712420307608,1712421421718,1712422042735,1712421595535,1712422104765,1712421349209,1712420567223,1712420182266,1712420289407,1712420190524,1712421349204,1712420567222,1712420295991,1712420307606,1712420182265,1712421153805,1712420364173,1712421595531,1712422104762,1712422042724,1712422130766,1712421421714,1712421127797,1712420184030,98881,6492,195398,203048,6582,11613,97,26005,56565,173813,62027,447189,26001,72505,560574,1764,1712421168327.0,1712420382322.0,1712421127800.0,1712420333062.0,,,,,,,,1712420586294.0,1712421349204.0,1712420567221.0,1712421153805.0,1712420359067.0,,,,,,,,1712421127797.0,541503,0.7045014038015911,40530,13289.0,13289.0,3239.2946153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11552.0,2.1237518037518037,2.654487664663428,2781.769230769231,3696.82,1.676969696969697,2.1125874125874127,1991.2666666666667,2691.6,True,3.0
1668,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,5,1,5,6,7,4,3,7,2,1,1,6,6,47,54,35,0.5595238095238095,0.5934065934065934,0.5,N,3,just looking at stuff around me,none,none,it was a nice break,To see if people carry stories with them?  ,"No differences at all.  Both times, I just looked around me to come up with the words.",2,neither,I didn't care for the story.  It was a bit boring so it didn't stick with me at all.,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,Word chains are hard so I was a bit bored with it.  Especially the second time.  I thought of sun and then went with a lot of words related to space.  lol ,USA,15:04,40-44,F,Right,Y,,Y,,White,1,N,1,4,N,,7.0,,Interesting study...thank you :),0.0,1712428531079,1712428525823,1712429512786,1712428685815,1712428582439,1712428609852,1712428108919,1712429486767,1712428634788,1712429803349,1712430242375,1712429969194,1712430289254,1712429737173,1712428892828,1712428109311,1712428582436,1712428531075,1712429737170,1712428892826,1712428609850,1712428634786,1712428109309,1712429512785,1712428685814,1712429969191,1712430289251,1712430242368,1712430313827,1712429803344,1712429486765,1712428525820,51357,5252,224384,207011,27411,24934,390,26018,51026,165842,46876,273174,24573,66171,593937,416509,1712429556884.0,1712428703112.0,1712429486767.0,1712428657273.0,,,,,,,,1712428903865.0,1712429737170.0,1712428892826.0,1712429512785.0,1712428683286.0,,,,,,,,1712429486765.0,582900,0.714400079728888,70119,15296.0,11863.0,3708.9451410658307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,22649.0,2.1500193259121834,1.8294047619047618,3107.344827586207,4310.545454545455,2.7395454545454547,1.9375,2804.6,3405.5,True,13.0
1669,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,1,2,7,5,7,4,7,1,1,1,4,5,47,52,38,0.5595238095238095,0.5714285714285714,0.5428571428571428,N,7,"no strategies, just association",meaning,meaning,It felt jarring and disconnected because the subject matter was so different from the story. ,whether the chain words reflect the content of the story,I don't feel like I felt any noticeable differences,6,neither,I think aspects may have come unintentionally since I did reference a few alcohol related words and beer/whisky were featured in the story.,4.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,Words may have been darker in tone but was not intentional,USA,10:42,40-44,F,Right,Y,,Y,,Asian,1,N,5,10,N,,7.0,,,0.0,1712596725192,1712596722215,1712597500320,1712596833872,1712596765890,1712596772630,1712596720320,1712597474296,1712596783585,1712597737648,1712598132424,1712597873063,1712598175321,1712597689641,1712597029862,1712596720500,1712596765886,1712596725189,1712597689639,1712597029861,1712596772628,1712596783583,1712596720499,1712597500318,1712596833871,1712597873059,1712598175317,1712598132418,1712598203651,1712597737630,1712597474294,1712596722213,40694,2974,189319,195989,6738,10953,179,26022,50286,135411,42893,259355,28330,47989,444432,1713,1712597509525.0,1712596848867.0,1712597474296.0,1712596803458.0,,,,,,,,1712597036881.0,1712597689639.0,1712597029860.0,1712597500318.0,1712596829479.0,,,,,,,,1712597474294.0,437413,0.46204797099286504,35231,9088.0,5566.0,2621.1742424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10246.0,2.6436264256576756,2.615405832952417,2500.8333333333335,2741.5151515151515,2.7664109699823984,2.8263636363636366,2078.6428571428573,2841.0,True,3.0
1670,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,1,7,7,2,7,4,6,1,4,2,6,5,56,58,45,0.6666666666666666,0.6373626373626373,0.6428571428571429,N,5,"Let my mind wander, going word-by-word, typing in the first thing that my mind associated with the previous word.",none,none,"It came out of nowhere and I was disoriented for a few seconds, as if from a dream",I am not sure,"It was a lot harder he second time to use my let-the-mind-wander strategy. I found myself making more mistakes, etc.",6,unintentional,"It was anything specific, or any words. I felt like I was ""fighting"" my own ,mind. It didn't think about anything in particular (except the word sex) and I kept having to pull my brain back on task, thinking of random words one right after another. It was almost like my mind wanted to go blank so I could think about the story some more.",7.0,4.0,5.0,4.0,7.0,1.0,1.0,3.0,Just that sense of fighting my mind,USA,18:55,30-34,F,Right,Y,,Y,,White,1,N,4,8,N,,6.0,,,0.0,1712618973820,1712618970475,1712619844618,1712619098508,1712618983366,1712619000182,1712618893815,1712619818602,1712619000183,1712620074530,1712620512963,1712620232448,1712620555345,1712620035452,1712619290413,1712618893972,1712618983366,1712618973816,1712620035451,1712619290413,1712619000179,1712619000182,1712618893972,1712619844617,1712619098506,1712620232444,1712620555341,1712620512956,1712620561677,1712620074528,1712619818601,1712618970471,9546,3341,190833,191905,16813,0,157,26015,98323,157914,42378,280508,6332,39076,528188,76499,1712619852129.0,1712619109279.0,1712619818602.0,1712619023925.0,1712619055273.0,,,,,,,1712619320108.0,1712620035451.0,1712619290412.0,1712619844617.0,1712619049930.0,1712619081289.0,,,,,,,1712619818601.0,498493,0.8096092477164603,33528,11476.0,9202.0,3393.8324795081967,0.0,0.0,0.0,0.0,8156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,29452.0,3.2764167854229966,2.6778706199460918,3818.8125,2968.8524590163934,3.993434343434344,2.5404329004329003,2880.3,2445.4166666666665,True,13.0
1671,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,18,0.75,0.75,0.75,1.0,6,1,4,6,3,5,5,7,1,1,1,3,4,44,47,37,0.5238095238095238,0.5164835164835165,0.5285714285714286,N,5,"I just listed words as they came to mind. I did not make sentences, just tried to be creative.",none,none,"I read it, it was strange. I'm not sure other than reading it trying to commit to memory.","Measuring what you remember with information and task/context switching, not entirely sure here.",No different. I felt the same.,4,neither,I just switched my brain to word generation mode and came up with all the words I Could think of. I did not use any blending of ideas from the story. ,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,"I did not really feel any change other than FOMO, fear of missing out. I also felt that I wanted to know how the story ended. The writer seems ok, he left some detail out it could have been more captivating. The FOMO is from notknowing the ending of the story.",USA,11:48,45-49,F,Right,Y,,Y,,White,1,N,2,9,N,,7.0,,Interesting study. Novel. ,0.0,1712597058811,1712597056494,1712597788814,1712597141434,1712597063779,1712597088319,1712597048855,1712597762792,1712597099539,1712598075166,1712598504999,1712598253067,1712598546351,1712598031137,1712597335319,1712597048995,1712597063779,1712597058810,1712598031136,1712597335319,1712597088319,1712597099538,1712597048994,1712597788813,1712597141433,1712598253066,1712598546350,1712598504989,1712598566756,1712598075164,1712597762791,1712597056493,4968,2316,242322,193885,24540,11219,139,26021,41894,177900,41351,251922,20405,44027,427472,7498,1712597849549.0,1712597151069.0,1712597762792.0,1712597112944.0,,,,,,,,1712597343440.0,1712598031136.0,1712597335318.0,1712597788813.0,1712597138946.0,,,,,,,,1712597762791.0,419351,0.5822190054648874,86758,15711.0,10656.0,2219.3992647058826,0.0,0.0,0.0,0.0,12160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,37279.0,3.174563663849378,2.2782322201607914,2136.0235294117647,2302.775,2.4289256198347107,1.7686507936507938,1707.8,1892.5333333333333,True,13.0
1672,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,7,0.2916666666666667,0.5,0.08333333333333333,1.0,6,1,7,7,3,6,5,6,4,1,2,7,6,58,61,45,0.6904761904761905,0.6703296703296703,0.6428571428571429,N,4,"i just wrote random words, then found words that connected each word",none,meaning,i just read it and answered the questions,reading comprehention ,i was able to come up with more words,2,unintentional,i didn't think about the story at all while doing the word game,7.0,3.0,5.0,5.0,2.0,2.0,1.0,5.0,"i felt fine, i think the first time i was more confused. the second time i was able to connect each word",USA,20:21,30-34,F,Right,Y,,Y,,Black,1,N,5,10,N,,7.0,,,0.0,1712620514275,1712620512687,1712621195290,1712620575188,1712620520897,1712620529241,1712620507493,1712621169269,1712620536612,1712621502912,1712622071037,1712621769243,1712622142275,1712621423221,1712620770044,1712620508561,1712620520892,1712620514269,1712621423214,1712620770042,1712620529237,1712620536609,1712620508556,1712621195288,1712620575186,1712621769232,1712622142266,1712622071017,1712622164067,1712621502896,1712621169265,1712620512683,6617,1582,227924,194854,8340,7368,1063,26019,38574,266320,71229,301774,21792,79675,399221,4122,1712621242144.0,1712620589513.0,1712621169269.0,1712620546001.0,,,,,,,,1712620790020.0,1712621423213.0,1712620770041.0,1712621195287.0,1712620572026.0,,,,,,,,1712621169265.0,379245,0.4994820792796647,72879,15225.0,8263.0,3040.521043771044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6007.0,2.4595478289826116,2.9814978354978354,2740.8939393939395,3340.1481481481483,2.8454545454545452,3.0,2065.9285714285716,3939.4285714285716,True,3.0
1673,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,1,5,6,2,7,4,5,2,1,1,5,5,48,50,38,0.5714285714285714,0.5494505494505495,0.5428571428571428,N,6,the first time I was just randomly thinking of words  and the second time I was trying to use the last letter of the previous word to help me think of a word,none,sound,I had to definitely pay attention because while the question was easy you had to quickly comprehend the text and select your answer in just a few seconds,How different demographics minds work when presented with different information quickly?,I was thinking about wanting to know how the story ended so I needed a strategy to help me come up with words quickly so that is why I used the last letter of the previous word to help me,6,both,I think there were times that a word might have popped into my brain unintentionally that in somewhat could be related to the story and then because of that word it might have helped me think intentionally of a word also connected to the story but I think for the most part I was just trying to stick to my strategy so I could have a word to type out. ,6.0,4.0,4.0,6.0,6.0,3.0,4.0,1.0,I tried really hard to use my strategy to help me generate words but I was definitely still thinking about the story so subconsciously I'm sure some of my words that I thought of I wouldn't have thought of had I not just read that story aloud. ,USA,19:55,35-39,F,Right,Y,,Y,,White,1,N,4,4,N,,5.0,I wasn't sure if the word chain game had other rules besides just thinking of random words. ,"Interesting study, thanks!",0.0,1712620390084,1712620387413,1712623177138,1712622136711,1712620443203,1712621833887,1712620355098,1712623151134,1712621865971,1712623573096,1712624081071,1712623762326,1712624145123,1712623511770,1712622336381,1712620355236,1712620443199,1712620390080,1712623511765,1712622336380,1712621833885,1712621865969,1712620355235,1712623177136,1712622136709,1712623762319,1712624145118,1712624081058,1712624187247,1712623573086,1712623151131,1712620387409,53115,2667,334627,199669,1390682,32082,137,26002,270738,189223,64047,318732,42124,61316,814750,32173,1712623326386.0,1712622156063.0,1712623151134.0,1712621891547.0,1712621921223.0,1712621950351.0,1712621978928.0,1712622014070.0,1712622045602.0,1712622075045.0,1712622103599.0,1712622358273.0,1712623511765.0,1712622336378.0,1712623177136.0,1712621917549.0,1712621947224.0,1712621976352.0,1712622004928.0,1712622040070.0,1712622071603.0,1712622101046.0,1712622129600.0,1712623151131.0,792858,0.8365996123268593,175255,9870.0,9870.0,2814.5986901535684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12208.0,2.5233632309719267,2.489387056137951,3431.685185185185,2197.512195121951,1.846666666666667,2.925851684547337,2376.8333333333335,1938.6,True,13.0
1674,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,10,0.4166666666666667,0.5833333333333334,0.25,0.5,4,1,2,4,5,6,5,3,4,3,1,2,5,40,45,33,0.47619047619047616,0.4945054945054945,0.4714285714285714,N,4,No strategies,none,meaning,Things started to get confusing.,Memory,None,4,neither,I was focus on the word game only while doing it.,5.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,No real changes happened.,USA,12:09,35-39,F,Right,Y,,Y,,White,1,N,3,5,N,,6.0,,,0.0,1712589662409,1712589651717,1712592677928,1712590720158,1712590386306,1712590419280,1712589650108,1712592651912,1712590475439,1712593035068,1712593661813,1712593401676,1712593739337,1712592899608,1712591003140,1712589650309,1712590386304,1712589662404,1712592899605,1712591003138,1712590419277,1712590475437,1712589650307,1712592677926,1712590720157,1712593401673,1712593739335,1712593661802,1712593752304,1712593035063,1712592651908,1712589651714,723895,10687,221677,282980,32971,56157,199,26014,244718,366605,77522,260126,12967,135455,1648768,1405,1712592711863.0,1712590821949.0,1712592651911.0,1712590622705.0,1712590655107.0,1712590690118.0,,,,,,1712591055909.0,1712592899605.0,1712591003137.0,1712592677926.0,1712590648731.0,1712590681116.0,1712590716137.0,,,,,,1712592651908.0,1595999,0.5443096881444484,59955,23006.0,23006.0,6584.43875,575.0,0.0,0.0,0.0,24396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70495.0,2.4820779220779223,2.5900896722325295,7508.44,5660.4375,2.1841991341991345,3.9169913419913422,4177.142857142857,5323.25,False,13.0
1675,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,20,0.8333333333333334,0.75,0.9166666666666666,0.5,7,1,7,7,4,7,5,6,1,1,1,7,7,57,61,43,0.6785714285714286,0.6703296703296703,0.6142857142857143,N,6,I JUST WROTE RANDOM WORDS THAT CAME TO MY MIND,none,none,I was focused on getting a clear understanding of the passage,I'm not entirely sure,The words seemed to come to me a lot quicker the second time around,5,both,"During the word chain game, words that came to my mind were more so focused on the outdoors. Looking back now, I think a lot of the words I chose involved the outdoor scenery from the story",5.0,5.0,6.0,7.0,7.0,4.0,1.0,1.0,"I mainly felt myself being able to recall the words a lot easier. I think it had to do with the fact that the story lingered in my mind, which led to my thoughts flowing easier and more naturally.",USA,19:03,35-39,M,Right,Y,,Y,,Black,1,N,1,8,N,,7.0,,,0.0,1712618994824,1712618987875,1712620176843,1712619275271,1712619073483,1712619086942,1712618898961,1712620150833,1712619174817,1712620433952,1712621006291,1712620641507,1712621050676,1712620383811,1712619484350,1712618899079,1712619073482,1712618994823,1712620383808,1712619484349,1712619086941,1712619174817,1712618899079,1712620176842,1712619275271,1712620641506,1712621050675,1712621006276,1712621067016,1712620433950,1712620150831,1712618987874,78658,6948,206965,209078,13458,87875,118,26009,100454,207554,44384,364769,16340,50139,666481,88795,1712620201245.0,1712619302571.0,1712620150833.0,1712619206906.0,1712619243429.0,,,,,,,1712619502027.0,1712620383807.0,1712619484348.0,1712620176842.0,1712619233167.0,1712619269773.0,,,,,,,1712620150831.0,648804,0.5760539908840189,50414,12385.0,6530.0,4614.525657071339,5814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85614.0,1,0,9630.0,2.9931156524634788,2.1252958152958152,3883.404255319149,5345.64705882353,3.2920454545454545,2.1363636363636362,3519.125,4199.0,True,13.0
1676,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,10,0.4166666666666667,0.5,0.3333333333333333,1.0,5,3,6,5,6,7,4,3,1,1,4,6,6,51,57,39,0.6071428571428571,0.6263736263736264,0.5571428571428572,N,5,i just would type a word and try to think of the first word that popped in my head that was related to the previous word,meaning,meaning,that was a pretty simple part because you just saw the text before you had to answer yes or no,i think it's trying to see how much text you can memorize after only looking at it once,no differences. i found myself using some of the same words,3,neither,The story didn't really come to my mind. I was taking it as a different task entirely rather than related,4.0,1.0,4.0,6.0,5.0,3.0,4.0,1.0,I felt just accomplished for reading a part of a story and having the creativity to do the word game successfully,USA,13:30,25-29,M,Right,Y,,Y,,White,1,N,4,8,N,,,,,159887.0,1712421891928,1712421888067,1712422644149,1712421991015,1712421910682,1712421926671,1712421886603,1712422618111,1712421937308,1712424189711,1712424593079,1712424377038,1712424645621,1712423753015,1712422196391,1712421886699,1712421910679,1712421891925,1712423753012,1712422196390,1712421926670,1712421937304,1712421886698,1712422644148,1712421991013,1712424377032,1712424645616,1712424593072,1712424656169,1712424189703,1712422618109,1712421888065,18751,3858,1108863,205375,15988,10633,95,26037,53705,187321,52537,216034,10548,436688,421718,1366,1712423570589.0,1712422014347.0,1712422618111.0,1712421961902.0,,,,,,,,1712422278233.0,1712423753012.0,1712422196389.0,1712422644148.0,1712421987919.0,,,,,,,,1712422618109.0,339876,0.6333263803427364,952480,22962.0,22962.0,3455.6402482269505,0.0,0.0,131777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28110.0,0.0,0.0,1,4,4445.0,2.385439763488544,2.572705009276438,3039.2166666666667,3872.063829787234,2.3476190476190477,1.7585202676111769,1805.875,2487.0833333333335,True,3.0
