participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,pause_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_pause_testing_stage_start,interference_pause_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,reading_endcard_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_pause_testing_stage_end,interference_pause_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,reading_endcard_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_pause_testing_time,interference_pause_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,reading_endcard_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_pause_testing0_task_start,interference_pause_training0_task_start,interference_pause_training1_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_pause_testing0_task_end,interference_pause_training0_task_end,interference_pause_training1_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_pause_testing,time_away_interference_pause_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_reading_endcard,time_away_welcome,attncheck,focusevents,spr_max,time_unpressed,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1303,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,5,1,5,7,4,7,4,6,2,2,1,3,5,48,52,40,0.5714285714285714,0.5714285714285714,0.5714285714285714,N,5,"I tried linking words, actions and items I use on a daily. Or see used daily. ",equal,equal,Continued to the next task,The ability to focus and remember information?,"Some of the story did effect my word usage however, I did kind of push the story aside when doing the 2nd word chain.",4,both,"I did think of the story some when I first started the word chain for the 2nd time. However, by the end of the chain my mind had veered off into other verbiage.",4.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,I just felt like I was following a line of thought with the words I used and how I can connect them. Part of the words in the beginning started with the story and by the end I was in my own world.,USA,11:06,30-34,F,Right,Y,,Y,,White,1,N,1,9,N,,7.0,,,0.0,1728311383214,1728311378482,1728312576913,1728311493649,1728311398568,1728311414569,1728311376211,1728312545832,1728311436210,1728312848231,1728313554668,1728313139917,1728313620552,1728312770338,1728311718575,1728312542708,1728311376340,1728311398566,1728311383213,1728312770336,1728311718575,1728311414568,1728311436209,1728311376338,1728312576912,1728311493648,1728313139914,1728313620550,1728313554663,1728313641961,1728312848226,1728312542708,1728312545830,1728311378481,15352,4731,193423,224926,16000,21640,127,31080,57438,291683,65882,414746,21409,77888,824133,3122,2141,1728312588331.0,1728311534270.0,1728312545831.0,1728311452885.0,,1728311737697.0,1728312770336.0,1728311718574.0,1728312576912.0,1728311458714.0,,1728312542708.0,805011,0.6601723446023581,45623,13183.0,13183.0,3187.3526029055693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,42249.0,1081,2.982949819059659,3.115828061738644,3084.169491525424,3290.535714285714,3.6480863617987365,3.672348484848485,2270.230769230769,2405.6666666666665
1266,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,17,0.7083333333333334,0.6666666666666666,0.75,1.0,7,1,7,7,2,7,2,7,1,1,1,4,6,51,53,41,0.6071428571428571,0.5824175824175825,0.5857142857142857,N,4,I just wrote whatever word came to mind.,none,none,I continued with the study.,Ability to remember a story (memory recollection).,I did not notice any differences. I simply wrote whatever word came to mind.,3,unintentional,"While thinking of words to write, I kept thinking of how the men continued fishing without immediately reporting the body they had found.",4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,"I did not feel any changes in my feelings or mood and even though I kept thinking of the story without wanting to, I simply kept writing whatever words came to mind.",USA,13:44,35-39,M,Right,Y,,Y,,White,1,N,4,10,N,,7.0,,,0.0,1728151585325,1728151575429,1728152775258,1728151680137,1728151591637,1728151602179,1728151571623,1728152743563,1728151619719,1728153162565,1728153827034,1728153494479,1728153908846,1728153070224,1728151900235,1728152739529,1728151571867,1728151591635,1728151585323,1728153070222,1728151900233,1728151602178,1728151619719,1728151571866,1728152775257,1728151680135,1728153494476,1728153908843,1728153827031,1728153933469,1728153162561,1728152739529,1728152743561,1728151575427,6310,9894,294964,220096,10541,17540,243,31694,60416,331911,81809,332552,24623,92337,839294,4032,3560,1728152887933.0,1728151715004.0,1728152743563.0,1728151637314.0,,1728151919127.0,1728153070222.0,1728151900233.0,1728152775257.0,1728151643074.0,,1728152739529.0,820402,0.7308327667078579,148404,6270.0,6039.0,3062.5180605723813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10421.0,1693,2.705565344241815,2.4499996638971795,3089.101694915254,3035.934426229508,1.9911764705882353,2.628787878787879,2568.4545454545455,2334.0833333333335
1267,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,True,17,0.7083333333333334,0.8333333333333334,0.5833333333333334,1.0,5,1,1,4,7,1,1,7,3,1,1,1,1,27,34,25,0.32142857142857145,0.37362637362637363,0.35714285714285715,N,2,i didn't quite understand it at first but I think I understood what you wanted with the word chain game. I first started with words that are just associated with one another and then i transitioned to sentences in a chain. not sure if thats what you wanted. the directions didn't really ellaborate.,none,none,I reflected on what I just read.,measuring how attentive males are when reading a story with a female protagonist?,I liked the first round of the word chain game more than the second round. I was confused by the directions of the second round.,7,neither,"When I was playing the game the second time, I was trying to understand what the directions even wanted me to do. They were vague. I could not reflect on the story because I just wanted to do the survey correctly.",1.0,3.0,5.0,7.0,2.0,5.0,5.0,7.0,"I first started typing about birds which transitioned into me talking about how New Jersey is nicer than Washington state. I did have a change in the topics that came to mind, mid word game.  I recently moved from NJ to WA so it's a thought that's been reoccurring. I miss New Jersey. I feel homesick. Washington kind of stinks.",USA,11:44,25-29,M,Right,Y,,Y,,Asian,1,N,3,8,N,,2.0,WORD CHAIN GAME # 2.  Please include an example next to the directions please.,Thank you,0.0,1728151587287,1728151579868,1728152635850,1728151858443,1728151784353,1728151796657,1728151578012,1728152604446,1728151809446,1728152922179,1728153867051,1728153211536,1728153958671,1728152836495,1728152060683,1728152602224,1728151578157,1728151784352,1728151587287,1728152836495,1728152060682,1728151796656,1728151809446,1728151578156,1728152635849,1728151858443,1728153211535,1728153958670,1728153867049,1728154014292,1728152922178,1728152602224,1728152604445,1728151579867,197065,7419,200645,202239,12303,12789,144,31403,48997,289356,91619,655513,55621,85683,541541,2221,1710,1728152652595.0,1728151877927.0,1728152604445.0,1728151817482.0,,1728152084722.0,1728152836495.0,1728152060682.0,1728152635849.0,1728151822954.0,,1728152602224.0,517502,0.5654712140746634,50371,10424.0,9208.0,2921.4749003049496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13686.0,1404,2.8855608355608355,2.163971390927913,2113.6436781609195,3729.3061224489797,2.9325903263403266,1.725,3531.5,2251.1
1268,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,16,0.6666666666666666,0.75,0.5833333333333334,0.5,5,2,5,5,3,7,5,5,2,1,1,3,3,44,47,38,0.5238095238095238,0.5164835164835165,0.5428571428571428,N,6,"no strategies, just the first word to come to mind",meaning,meaning,relaxed,"uncertain, recall and word prompting",I may have been thinking more about water because of the story.,5,unintentional,I wasn't ,4.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,I was thinking about water and the story slightly more.,USA,13:57,40-44,F,Right,Y,,Y,,White,1,N,5,5,N,,7.0,,It was difficult to concentrate highly on the story when only reading a sentence at a time.,0.0,1728151938609,1728151931807,1728153532564,1728152440825,1728151991032,1728152002349,1728151929712,1728153501391,1728152387806,1728153879134,1728154661494,1728154315984,1728154762248,1728153779041,1728152653477,1728153497798,1728151929856,1728151991031,1728151938608,1728153779038,1728152653476,1728152002348,1728152387805,1728151929854,1728153532563,1728152440824,1728154315981,1728154762246,1728154661489,1728154835219,1728153879130,1728153497797,1728153501389,1728151931805,52422,6801,246474,212651,11316,385456,142,31172,53018,436847,100752,345505,72971,100089,844320,3591,1949,1728153546543.0,1728152470293.0,1728153501390.0,1728152395617.0,,1728152666882.0,1728153779038.0,1728152653476.0,1728153532563.0,1728152402135.0,,1728153497797.0,830915,0.3509761686812739,48746,72188.0,72188.0,2673.6404166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,91815.0,1173,1.9620865845865845,2.177424990468469,2905.5875,2441.693333333333,1.9811688311688311,2.4104818258664413,1927.0,2193.6153846153848
1269,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,7,0.2916666666666667,0.3333333333333333,0.25,0.5,5,4,5,4,5,6,6,4,4,3,1,4,4,50,55,42,0.5952380952380952,0.6043956043956044,0.6,N,4,Just randomly thinking of words in my life and things going on around me,meaning,meaning,"Not much, just proceeded to the next section",Probably reading comprehension and story comprehension...that's all I can think of.,No differences at all really...was just trying to come up with words in my head to input there.,3,neither,"I didn't think of the story when doing the word chain, I was just trying to think of any words I could.",1.0,1.0,2.0,5.0,3.0,2.0,2.0,3.0,I didn't feel really any emotions or changes.  I was just trying to comprehend the story and then think of words that I could use in the word chain.  That was what I was focusing on.  ,USA,11:57,50-54,F,Right,Y,,Y,,White,1,N,1,9,N,,3.0,I wasn't sure what it was going to ask about the story.  ,,0.0,1728152094429,1728152085172,1728153828133,1728153003044,1728152295425,1728152947893,1728152082961,1728153796995,1728152955960,1728154156999,1728154623505,1728154403889,1728154669604,1728154104817,1728153207855,1728153793590,1728152083173,1728152295422,1728152094427,1728154104813,1728153207854,1728152947891,1728152955958,1728152083170,1728153828132,1728153003042,1728154403886,1728154669601,1728154623499,1728154709359,1728154156992,1728153793590,1728153796992,1728152085169,200993,9255,276680,204810,652466,8065,209,31137,47082,246887,46096,219610,39755,52175,585735,3402,1996,1728153924535.0,1728153025149.0,1728153796994.0,1728152957952.0,,1728153310868.0,1728154104813.0,1728153207854.0,1728153828132.0,1728152964771.0,,1728153793590.0,482722,0.12092328927268278,130945,16879.0,16879.0,3108.0226873536303,2628.0,0.0,0.0,0.0,3514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,85060.0,1138,2.51517316017316,2.527095651262318,2954.4918032786886,3261.5535714285716,2.2011363636363637,1.5100185528756958,3710.375,4075.1428571428573
1231,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,1,7,7,1,7,6,5,1,1,1,5,6,54,55,43,0.6428571428571429,0.6043956043956044,0.6142857142857143,N,6,"I looked around the room and found items that I could see or think of. The second time, I looked at the keyboard and saw words that I could form from using beginning letters.",none,none,I sat and pondered what I just read.,"I'm guessing maybe something to do with what words people will come up with or how, before and after reading a certain passage (maybe a disturbing one?)",I didn't feel like I could look around the room. I felt like I had to keep my mind focused on one thing (my keyboard) after reading that passage. I wasn't too disturbed by it but my mind was still trying to process what I just read.,7,intentional,"I was trying to mentally process the passage. I was trying to figure it out. I have a lot of questions... What is the significance of the water? Seems like liquid is mentioned often, water, milk, whiskey, beer, swim, river, etc. I don't know why. I'm not great with breaking down passages and literature, but I do enjoy trying to figure it out. I also like reading dark stories, so this was enjoyable.",7.0,6.0,7.0,7.0,7.0,2.0,1.0,1.0,"I felt like it was more difficult to come up with words. I felt like the first word chain was easy to come up with stuff. I felt like my mind was clear and almost a happy-go-lucky feeling. The second word chain wasn't like that. My mind felt a little heavy. Not tired, but just full of thoughts. So I had to force myself to come up with words. I physically wasn't able to look around the room, or I didn't want to. I was still thinking of the passage, so to come up with words I had to look at my keyboard and come up with words from the letters I saw, because I was processing what I read, if that makes sense.",USA,09:00,30-34,F,Right,Y,,Y,,White,1,N,4,6,N,,7.0,,I enjoyed this study thoroughly! Thank you so much. Good luck with your research. I hope I am able to add some value to it.,0.0,1728142096787,1728142092634,1728143246982,1728142172200,1728142102171,1728142114080,1728142091211,1728143215953,1728142125642,1728143484288,1728144099479,1728143640265,1728144165021,1728143439036,1728142374721,1728143214269,1728142091362,1728142102171,1728142096786,1728143439036,1728142374721,1728142114079,1728142125641,1728142091361,1728143246981,1728142172199,1728143640263,1728144165021,1728144099477,1728144215501,1728143484287,1728143214269,1728143215952,1728142092634,5384,4152,192054,202521,11908,11561,150,31028,46557,155975,65542,459212,50480,45251,839548,1683,1272,1728143258427.0,1728142193721.0,1728143215952.0,1728142132002.0,,1728142382317.0,1728143439035.0,1728142374721.0,1728143246981.0,1728142137770.0,,1728143214269.0,831952,0.7214961475685872,44158,6917.0,6917.0,2695.4552631578945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12762.0,1029,3.2022119261364113,2.8058026261888154,3009.7,2381.2105263157896,3.853648854439368,2.676782106782107,2571.7272727272725,1951.8
1304,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,16,0.6666666666666666,0.8333333333333334,0.5,1.0,7,1,7,7,5,6,7,4,1,1,2,4,4,51,56,43,0.6071428571428571,0.6153846153846154,0.6142857142857143,N,4,Just dropped what came to mind,meaning,meaning,Took a breath,I have no idea,"It was more or less the same, just did my best to be attentive. The story was unexpectedly dark, however.",4,both,"I was not sure what to make of it, but the story caught my attention a bit.",6.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,"It had me questioning the reason for the story, which affected me a little during the questions.",USA,10:57,30-34,M,Right,Y,,Y,,Asian,1,N,2,3,N,,7.0,,,0.0,1728311396828,1728311392981,1728312339952,1728311587204,1728311525028,1728311533047,1728311391268,1728312308784,1728311543905,1728312601313,1728313090134,1728312870298,1728313154613,1728312540435,1728311804223,1728312281573,1728311391387,1728311525026,1728311396826,1728312540434,1728311804223,1728311533047,1728311543904,1728311391386,1728312339952,1728311587204,1728312870298,1728313154611,1728313090088,1728313170984,1728312601311,1728312281571,1728312308782,1728311392980,128198,3845,200482,217019,8019,10857,118,31168,43299,268985,64477,219790,16371,60876,477348,27209,1593,1728312350911.0,1728311617346.0,1728312308783.0,1728311545793.0,,1728311820287.0,1728312540434.0,1728311804222.0,1728312339952.0,1728311552216.0,,1728312281571.0,461284,0.6825274170244316,69340,20211.0,10258.0,5038.169642857143,59781.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9067.0,1168,3.1893431776830985,3.173777056277056,4737.625,5338.714285714285,3.100476190476191,4.0845598845598845,2948.0,3021.777777777778
1343,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,1,6,7,5,6,4,5,1,2,1,4,5,48,53,39,0.5714285714285714,0.5824175824175825,0.5571428571428572,N,5,"I selected a random word and for the next word, I chose something that came into my mind that was connected with the first word.",none,none,watched the progress bar,Does a story affect our way of thinking after it is over?,There was no difference. I played it the same way.,3,neither,The words I selected had nothing to do with the story.,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,I felt no change. Both word chains were equal to me.,USA,13:20,55-59,F,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1728319706318,1728319701739,1728320799125,1728319817513,1728319738572,1728319745197,1728319700231,1728320767693,1728319761247,1728321055114,1728321545284,1728321280278,1728321596130,1728320994319,1728320017654,1728320765370,1728319700311,1728319738570,1728319706315,1728320994317,1728320017653,1728319745195,1728319761245,1728319700311,1728320799124,1728319817511,1728321280275,1728321596129,1728321545280,1728321612820,1728321055110,1728320765369,1728320767691,1728319701737,32252,4576,195192,200140,6623,16048,80,31431,56264,225161,50845,265002,16690,60791,747715,2321,1426,1728320806271.0,1728319836629.0,1728320767693.0,1728319777355.0,,1728320046345.0,1728320994317.0,1728320017653.0,1728320799124.0,1728319783683.0,,1728320765369.0,719024,0.691554923218658,40902,15542.0,9515.0,4543.91130952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12750.0,1431,2.6126990400903445,2.943040293040293,3916.7083333333335,5171.114285714286,2.0285714285714285,3.2483587840730697,4244.571428571428,3992.8571428571427
1305,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6,0.25,0.4166666666666667,0.08333333333333333,0.5,6,5,4,6,6,5,7,4,5,6,7,4,6,65,71,55,0.7738095238095238,0.7802197802197802,0.7857142857142857,N,4,I just tried to think of words,meaning,equal,Drink some water,I think it was trying to figure out how quick on the fly I could think.,I felt like I was more focused on the story,5,dontknow,It's hard to remember if I was reflecting.,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,It was kind of boring. I feel like if it had some sound attached it would be more interesting.,USA,12:28,25-29,F,Right,Y,,Y,,MORE,1,N,4,8,N,,5.0,,,13680.0,1728314872558,1728314871040,1728317709532,1728315115355,1728314916956,1728314923955,1728314862056,1728317678657,1728314932227,1728317960972,1728318502858,1728318158030,1728318550397,1728317927512,1728315395871,1728317677210,1728314862149,1728314916954,1728314872557,1728317927509,1728315395869,1728314923954,1728314932226,1728314862149,1728317709531,1728315115354,1728318158028,1728318550395,1728318502855,1728318557570,1728317960970,1728317677209,1728317678656,1728314871038,44396,1517,217977,280514,6998,8271,93,30874,183127,197056,47537,344825,7173,33458,2281338,1446,8889,1728317735325.0,1728315190139.0,1728317678657.0,1728314939741.0,,1728315447606.0,1728317927508.0,1728315395868.0,1728317709531.0,1728314945679.0,,1728317677209.0,2229603,0.07767476233505095,58116,67776.0,67776.0,10536.07142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13680.0,0.0,0.0,1,3,215518.0,874,2.0538461538461537,2.7504174730261686,13726.142857142857,7346.0,,1.9428571428571428,,3748.285714285714
1306,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,False,True,17,0.7083333333333334,0.8333333333333334,0.5833333333333334,1.0,6,4,6,7,4,6,6,4,6,3,4,5,6,63,67,52,0.75,0.7362637362637363,0.7428571428571429,N,7,The letters on the keyboard and word rhymes,sound,equal,Took a break,The pictorial self of humans,No difference,6,unintentional,The story kept ringing in my mind,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,The whole incident was playing in my mind and I wanted to know how it ended,USA,11:37,30-34,F,Right,Y,,Y,,Black,1,N,5,7,N,,6.0,,,0.0,1728312308496,1728312295537,1728314582165,1728313543073,1728312372377,1728313493688,1728312274252,1728314550422,1728313493689,1728314871840,1728315324129,1728315084130,1728315517301,1728314781462,1728313739335,1728314409624,1728312275281,1728312372372,1728312308492,1728314781455,1728313739333,1728313493685,1728313493688,1728312275276,1728314582164,1728313543072,1728315084123,1728315517293,1728315324110,1728315533903,1728314871829,1728314409624,1728314550418,1728312295533,63876,12955,199290,196260,1121308,0,1024,31742,49383,212283,193164,239980,16602,90367,670289,140794,20252,1728314597066.0,1728313556875.0,1728314550421.0,1728313500048.0,,1728313757887.0,1728314781455.0,1728313739332.0,1728314582164.0,1728313506551.0,,1728314409624.0,651737,0.7735706000908225,187442,18252.0,18252.0,3882.909982174688,32874.0,1875.0,0.0,0.0,1096845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50293.0,0.0,1,0,17698.0,1743,2.49097132034632,2.6275432391138276,4189.545454545455,3576.274509803922,2.725,2.7646825396825396,2693.3636363636365,3081.3333333333335
1232,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,1,7,7,4,7,2,6,1,1,1,5,5,50,54,40,0.5952380952380952,0.5934065934065934,0.5714285714285714,N,4,I just thought of words that came to my mind.,none,none,I stared at the screen thinking about what I had read.,I think the study is trying to measure the influence of reading on train of thought.,Before reading the story word came to mind more freely. It was difficult to erase the mental images from the story afterwards and come up with lots of words. ,7,both,Certain scenes from the story came to mind such as when the couple were eating at the table.,7.0,5.0,4.0,5.0,7.0,4.0,1.0,1.0,"It was hard to detach from the story and, thus, more difficult to think creatively and freely to form words.",USA,11:27,35-39,F,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,I enjoyed participating!,0.0,1728139952592,1728139945581,1728141149849,1728140080466,1728139982003,1728139991927,1728139942545,1728141118034,1728140005480,1728141412098,1728142063845,1728141664133,1728142135386,1728141347580,1728140290731,1728141113645,1728139943314,1728139981997,1728139952587,1728141347568,1728140290724,1728139991924,1728140005476,1728139943309,1728141149845,1728140080464,1728141664125,1728142135380,1728142063806,1728142166006,1728141412084,1728141113643,1728141118027,1728139945573,29405,7006,197719,210258,9921,13549,764,31811,74984,252027,71535,399673,30620,64504,822912,4382,2259,1728141167307.0,1728140110262.0,1728141118032.0,1728140036645.0,,1728140310267.0,1728141347565.0,1728140290723.0,1728141149845.0,1728140042769.0,,1728141113643.0,803376,0.5283128079737058,53664,10228.0,10228.0,3193.7203548085904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10319.0,1813,1.8914117335245786,1.9713711650668173,3528.9803921568628,2858.4603174603176,2.4906293706293705,1.8337662337662337,2191.5384615384614,2012.142857142857
1307,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,16,0.6666666666666666,0.8333333333333334,0.5,1.0,7,1,7,7,5,7,5,6,1,4,3,7,7,62,67,48,0.7380952380952381,0.7362637362637363,0.6857142857142857,N,7,Things around me and activities I did today,none,meaning,I was still processing the story,I think this experiment is about understanding how memory can be influenced by various factors.,My mind was quite occupied by the story I had just read with the second word chain play which is not the case with the first word chain play.,7,unintentional,The story was still very much lingering in my mind. The events and the characters of the story continued to flow into my mind. ,7.0,3.0,7.0,7.0,7.0,5.0,5.0,1.0,I felt strong sadness about the murder of the young girl.,USA,11:31,25-29,F,Right,Y,,Y,,White,1,N,4,9,N,,7.0,,,0.0,1728314903695,1728314894972,1728316407915,1728315246762,1728315099137,1728315168077,1728314881062,1728316373980,1728315194335,1728316857295,1728318650872,1728317755006,1728318817105,1728316672309,1728315465247,1728316369041,1728314881836,1728315099133,1728314903692,1728316672305,1728315465246,1728315168074,1728315194332,1728314881829,1728316407915,1728315246760,1728317755000,1728318817102,1728318650860,1728318838453,1728316857286,1728316369041,1728316373976,1728314894968,195438,8720,264390,218484,68937,26255,767,33935,52425,897705,166230,895854,21348,184977,903794,4935,13132,1728316477685.0,1728315280106.0,1728316373979.0,1728315201753.0,,1728315484913.0,1728316672305.0,1728315465246.0,1728316407915.0,1728315207899.0,,1728316369041.0,884128,0.7302320671695144,108644,22717.0,20583.0,6330.283092324805,0.0,0.0,0.0,0.0,51235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,20202.0,3936,2.6015943259776275,2.6613677988677984,6277.290322580645,6383.275862068966,1.7386363636363638,2.32521645021645,3636.75,6485.5
1308,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,6,1,6,7,2,7,4,7,3,2,1,7,7,58,60,44,0.6904761904761905,0.6593406593406593,0.6285714285714286,N,4,Thinking of different events and playing off of each word.,meaning,meaning,nothing. stared at the screen. ,"focus, distractions. ",I used words that were in the story after I had read the story.,6,both,"At the beginning of the second round, I was not thinking of the story. As I continued to play, my mind began to think of words that I had just read in the story. ",3.0,7.0,6.0,6.0,3.0,3.0,2.0,2.0,"The first round, I thought of my life. The second round, I thought of the story. Some words were the same since it was a story that could be relatable to some. However, the changes were in my train of thought, not my emotions.",USA,10:04,30-34,F,Left,Y,,Y,,White,1,N,3,7,N,,7.0,,,0.0,1728311377771,1728311371240,1728312497579,1728311510681,1728311417831,1728311424275,1728311368347,1728312465705,1728311454484,1728312786036,1728313452652,1728313039410,1728313518210,1728312715515,1728311724151,1728312460214,1728311368518,1728311417830,1728311377770,1728312715514,1728311724150,1728311424274,1728311454483,1728311368517,1728312497578,1728311510680,1728313039409,1728313518208,1728313452647,1728313533187,1728312786033,1728312460213,1728312465703,1728311371239,40059,6530,217935,213469,6443,30208,170,31873,56196,253373,65556,413237,14977,70518,736062,5489,2721,1728312535200.0,1728311543404.0,1728312465704.0,1728311468418.0,,1728311739348.0,1728312715514.0,1728311724150.0,1728312497578.0,1728311474452.0,,1728312460213.0,720865,0.7511374493894852,74987,14518.0,14518.0,4821.013888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11850.0,1874,3.3139687890966663,2.9555359990886303,5008.027777777777,4634.0,4.536507936507937,2.581818181818182,8710.333333333334,4020.1428571428573
