participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,wcg_diff_general,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,read_story,read_enjoy,linger_rating,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,tran_interference_Q1,tran_interference_Q2,tran_interference_Q3,tran_interference_Q4,tran_interference_Q5,tran_interference_Q6,tran_interference_Q7,tran_interference_Q8,tran_interference_Q9,tran_interference_Q10,tran_interference_Q11,tran_interference_Q12,tran_interference_Q13,tran_interference_raw,tran_interference_raw_all,tran_interference_raw_10,tran_interference_prop,tran_interference_prop_all,tran_interference_prop_10,interference_explanation,read_story_interference,read_enjoy_interference,linger_rating_interference,stories_distinct,volition_interference,volition_interference_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_reading_testing_stage_start,interference_reading_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_comprehension_interference_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_experience_interference_stage_start,questionnaire_explanation_stories_black_stage_start,questionnaire_explanation_stories_purple_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,questionnaire_transportation_interference_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_reading_testing_stage_end,interference_reading_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_comprehension_interference_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_experience_interference_stage_end,questionnaire_explanation_stories_black_stage_end,questionnaire_explanation_stories_purple_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,questionnaire_transportation_interference_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_reading_testing_time,interference_reading_training_time,questionnaire_comprehension_time,questionnaire_comprehension_interference_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_experience_interference_time,questionnaire_explanation_stories_black_time,questionnaire_explanation_stories_purple_time,questionnaire_open_time,questionnaire_transportation_time,questionnaire_transportation_interference_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_reading_testing_task_start,interference_reading_training_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_reading_testing_task_end,interference_reading_training_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_reading_testing,time_away_interference_reading_training,time_away_questionnaire_comprehension,time_away_questionnaire_comprehension_interference,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_experience_interference,time_away_questionnaire_explanation_stories_black,time_away_questionnaire_explanation_stories_purple,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_questionnaire_transportation_interference,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,comp_Q1_interference,comp_Q2_interference,comp_Q3_interference,comp_Q5_interference,comp_raw_interference,comp_prop_interference,catch_prop_interference,spr/char_interference,spr-wcg-break_interference,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,7,1,6,6,4,4,3,2,2,1,1,4,6,43,47,33,0.5119047619047619,0.5164835164835165,0.4714285714285714,No differences.,I didn't use any specific strategy.  I free associated.,meaning,meaning,The effect of stories upon a person's thoughts.,N,5,4,neither,I did not consider the story that I read during the word chain game.  I treated the story and the game as completely separate entities.,1.0,1.0,1.0,1.0,1.0,1.0,I did not feel any emotional changes.  I didn't consider the story to be a part of the word chain game.,6,2,5,6,7,2,1,1,2,1,1,4,6,37,44,27,0.44047619047619047,0.4835164835164835,0.38571428571428573,"Slightly disinterested, since the primary subject matter was a light bulb.",N,2,1,story-start,,,USA,14:40,50-54,M,Right,Y,,Y,,White,1,N,3,1,N,,7.0,,,0.0,1720473021160,1720473016869,1720473984619,1720473120202,1720473026672,1720473036840,1720473015176,1720473944423,1720473050548,1720474274643,1720474713022,1720474790414,1720474452374,1720474738213,1720474181270,1720474659297,1720474835221,1720474207667,1720474665850,1720473320562,1720473015351,1720473026671,1720473021160,1720474181269,1720473320561,1720473036840,1720473050547,1720473015351,1720473984619,1720473120202,1720474452372,1720474738213,1720474835220,1720474659297,1720474790385,1720474207666,1720474665848,1720474853810,1720474274641,1720474713021,1720473944422,1720473016868,5511,4291,196650,200359,10168,13707,175,40196,69654,177729,25191,44806,206923,52172,26396,6551,18589,66974,47171,623860,1517,1720473999145.0,1720473136456.0,1720473944423.0,1720473071506.0,1720473336055.0,1720474181269.0,1720473320561.0,1720473984619.0,1720473117660.0,1720473944422.0,608367,0.6569238479850693,54723,30689.0,11288.0,4567.062613981763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11157.0,True,True,True,True,4,1.0,1,0.586492782844893,14526,2.5342582417582418,2.937367985549804,3874.468085106383,5259.657142857143,2.6874847374847377,4.034761904761904,4624.5,6839.75
1183,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,3,5,6,3,7,5,5,2,2,2,5,5,53,56,43,0.6309523809523809,0.6153846153846154,0.6142857142857143,I was conscious of not using things from the story in my chain,I just tried to free associate as much as possible,none,none,The effect of story engagement on the word chain exercise,N,7,6,unintentional,"I reflected back on the events of the story and wondered how the characters might have ended up. I considered Claire and what her future might look like. I hoped for the best for her, but feared that she would not have a happy future",3.0,4.0,2.0,2.0,2.0,2.0,"Again, the biggest change for me was trying to keep any elements of the story out of my head during the word chain. I intentionally tried to keep any word that was featured in the story out of the word chain.",6,2,5,5,6,5,3,3,3,2,1,3,5,43,49,35,0.5119047619047619,0.5384615384615384,0.5,"It was quite a change of pace from the longer story, but after that transition, it was fine",N,3,2,story-during,unintentional,"I had a chuckle at the thought of spending 6 years in the dark for no reason, but other than that I let go of it pretty quickly",USA,11:31,45-49,M,Right,Y,,Y,,Black,1,N,6,8,N,,6.0,,,2660.0,1720535313464,1720535309702,1720538085734,1720537354039,1720537272892,1720537278668,1720534985082,1720538048780,1720537290119,1720538370013,1720538886337,1720539047709,1720538536682,1720538913438,1720538279726,1720538827374,1720539102886,1720538300688,1720538835091,1720537554784,1720534985245,1720537272890,1720535313463,1720538279725,1720537554784,1720537278668,1720537290119,1720534985244,1720538085734,1720537354038,1720538536680,1720538913436,1720539102884,1720538827373,1720539047706,1720538300687,1720538835089,1720539123651,1720538370010,1720538886335,1720538048780,1720535309700,1959426,3761,193991,200745,5776,11451,162,36954,63919,166667,27099,55175,290691,134268,20961,7715,20765,69322,51244,493996,324455,1720538097267.0,1720537370675.0,1720538048780.0,1720537311011.0,1720537564472.0,1720538279725.0,1720537554783.0,1720538085734.0,1720537351011.0,1720538048780.0,484308,0.5577917707100662,48487,16169.0,11983.0,5462.8938596491225,338165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,31683.0,True,True,True,True,4,1.0,1,0.6654928555111773,11533,2.0221227048813257,2.8498410443722944,6081.366666666667,4844.421052631579,2.175,3.353814935064935,4564.75,3411.5
1118,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7,1,5,6,4,7,4,5,3,2,3,4,5,52,56,43,0.6190476190476191,0.6153846153846154,0.6142857142857143,"Before reading the story, the words I chose were more positive and neutral while after the story they were darker or more depressing","Depending on the first word I thought of, I would think of more words that went with it and try to stay with a similar theme",equal,meaning,How stories can affect someone's immediate thought process depending on the length or theme of the story.,N,5,6,unintentional,"Because of the dark and sad theme of the story and the murder, the words I chose for the second word game were of a more depressing theme than when I played it the first time",5.0,6.0,5.0,4.0,5.0,1.0,"While reading the second story, I felt a sense of dread which continued through the second story and the second word game",3,1,3,4,6,4,2,4,6,5,3,3,5,43,49,35,0.5119047619047619,0.5384615384615384,0.5,It was better than when reading the black story,N,4,2,story-start,neither,The second story lingered in my mind even after reading the third story which also led to it influencing my word choses for the second game.,USA,18:09,20-24,M,Right,Y,,Y,,Black,1,N,2,5,N,,7.0,,,0.0,1720473125745,1720473115897,1720475075010,1720473845529,1720473163977,1720473179673,1720473105523,1720475008258,1720473701792,1720475388596,1720476331596,1720476503650,1720475632515,1720476366371,1720475277666,1720476082778,1720476592691,1720475300099,1720476259091,1720474058586,1720473105957,1720473163976,1720473125744,1720475277666,1720474058586,1720473179672,1720473701791,1720473105955,1720475075009,1720473845528,1720475632514,1720476366370,1720476592690,1720476082777,1720476503648,1720475300097,1720476259089,1720476624539,1720475388593,1720476331595,1720475008258,1720473115896,38231,9847,202656,213057,15695,522118,432,66751,143736,243918,34774,89040,450262,137277,22431,176311,31848,88494,72504,949672,9939,1720475093409.0,1720473869688.0,1720475008258.0,1720473761330.0,1720474091832.0,1720475277666.0,1720474058585.0,1720475075009.0,1720473841521.0,1720475008258.0,916426,0.8297519404200024,85151,23125.0,22463.0,7836.0489510489515,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12672.0,True,True,True,True,4,1.0,1,0.9312303151305653,18400,2.5573180787466505,3.152279109144098,7086.461538461538,8585.636363636364,1.26,3.346755852842809,4670.5,5511.2
1101,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,5,1,4,7,2,7,3,5,1,1,1,2,3,40,42,35,0.47619047619047616,0.46153846153846156,0.5,My mind felt more active the second time,"I had none, just stream of consciousness but word by word",meaning,meaning,Honestly I'm not sure.  But possibly how what we read impacts how we flow through our days afterwards?,N,5,7,both,I think the genre and feelings brought on by reading similar books came to mind then I went back to stream of consciousness,5.0,5.0,5.0,4.0,5.0,1.0,In the first one words came quickly then slowed down.  In the second one the words did the same thing but then I started getting sleepy and wished it could be over.,7,1,7,7,6,3,4,1,1,2,1,3,7,44,50,34,0.5238095238095238,0.5494505494505495,0.4857142857142857,It was definitely a jolt out of the second story.  I laughed out loud at the ending.,N,7,3,story-start,neither,I didn't really think of the third story.  The 2nd one had more impact.,USA,14:41,40-44,F,Right,Y,,Y,,White,1,N,1,10,N,,7.0,,"As an avid reader, I wanted the ending of the stories.  Looks like I have some reading to do now.",0.0,1720472962785,1720472958506,1720473858887,1720473145942,1720473057890,1720473064283,1720472956209,1720473820586,1720473074071,1720474135825,1720474713454,1720474860203,1720474355098,1720474745152,1720474053238,1720474636449,1720474908779,1720474066762,1720474645528,1720473351693,1720472956430,1720473057889,1720472962784,1720474053238,1720473351692,1720473064281,1720473074070,1720472956429,1720473858886,1720473145942,1720474355096,1720474745150,1720474908778,1720474636448,1720474860200,1720474066761,1720474645526,1720474972683,1720474135822,1720474713452,1720473820586,1720472958504,95104,4278,194351,205750,6391,9787,220,38300,71871,219271,31696,48575,281350,115048,13523,9077,63904,69060,67924,468893,2074,1720473871894.0,1720473163426.0,1720473820586.0,1720473095515.0,1720473360371.0,1720474053238.0,1720473351692.0,1720473858886.0,1720473143316.0,1720473820586.0,460215,0.7209964058777425,51308,22213.0,22213.0,4093.639512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8528.0,True,True,False,True,3,0.75,1,0.6413907223233758,13008,2.164794029499912,2.2889277389277387,4422.4390243902435,3764.84,2.874238261738262,2.2263986013986012,3193.6666666666665,2456.1666666666665
1184,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,5,1,6,7,3,7,6,7,1,2,1,4,4,51,54,43,0.6071428571428571,0.5934065934065934,0.6142857142857143,I had words from the story on my mind,I tried using words from the story I had read that were fresh ,equal,sound,Maybe how much reading something affects the words one uses.,N,5,5,both,Well the story was still fresh on my mind so I had some of what I read popping in my head like key words from the story.,4.0,7.0,5.0,4.0,4.0,1.0,"I noticed that I was using a lot of words from the story I had read, eventually I started to struggle coming up with words id retained so then I just used random words.",3,1,1,3,7,2,1,1,4,3,1,1,4,25,32,20,0.2976190476190476,0.3516483516483517,0.2857142857142857,"It was hard to jump from the second story to that story and take it serious, in fact im having a hard time remembering much about it besides it was about a dim light bulb that protagonist couldn't fix for a long time.",N,3,1,now,,,USA,10:48,35-39,M,Right,Y,,Y,,White,1,N,1,10,N,,7.0,,,0.0,1720534473012,1720534467026,1720535532345,1720534638113,1720534510170,1720534517310,1720534445711,1720535481622,1720534548083,1720535820158,1720536367462,1720536481214,1720536071685,1720536399215,1720535729879,1720536293404,1720536528783,1720535754059,1720536303383,1720534833100,1720534445819,1720534510169,1720534473011,1720535729879,1720534833100,1720534517309,1720534548083,1720534445818,1720535532345,1720534638113,1720536071684,1720536399214,1720536528782,1720536293404,1720536481213,1720535754059,1720536303382,1720536545885,1720535820157,1720536367461,1720535481621,1720534467025,37157,5985,197534,194987,7139,30773,107,50723,90030,251526,31752,47568,221719,81998,24180,9978,17102,66098,64078,648521,21206,1720535547387.0,1720534652889.0,1720535481622.0,1720534567856.0,1720534849118.0,1720535729878.0,1720534833100.0,1720535532345.0,1720534634830.0,1720535481621.0,632503,0.595233161685358,65766,6925.0,6437.0,2834.376800976801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6909.0,True,True,True,False,3,0.75,1,0.46116340145804885,15042,3.484746379481491,2.328388700289153,2896.4920634920636,2772.2615384615383,4.14750889207411,2.0204545454545455,2390.3333333333335,3537.875
1185,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,5,2,5,6,5,6,5,2,2,3,1,3,4,44,49,37,0.5238095238095238,0.5384615384615384,0.5285714285714286,"After reading the long story, I felt that it was easier and that I didn't have to look for new words to put as much.","Related topics, things in the room",meaning,meaning,How much people remember words from things they've read,N,4,7,intentional,"I was intentionally reflecting on the story because I thought it would make the game easier and, to a lesser extent, because I felt it was expected of me.",2.0,7.0,6.0,1.0,1.0,1.0,"There were a lot more topics mentioned in the longer story, which made it much easier to come up with words. It was also easier to move from one topic to another because they were connected by the story.",4,1,5,3,7,2,1,1,1,5,1,2,5,31,38,24,0.36904761904761907,0.4175824175824176,0.34285714285714286,It was pretty unremarkable.,N,4,3,story-start,neither,"Having the longer story to connect different topics made it easier to get words from the longer story than from this one. While I thought ""halogen"" might be a fun word to use I didn't get around to it because the longer story was just too useful.",USA,10:02,18-19,NONE,Right,Y,,Y,,White,1,N,2,8,N,,,,,0.0,1720538435335,1720538428519,1720539707309,1720538642665,1720538526635,1720538539049,1720538427484,1720539657002,1720538558450,1720540039733,1720540747220,1720540909935,1720540301151,1720540773736,1720539900834,1720540672832,1720540990052,1720539930247,1720540680400,1720538847207,1720538427775,1720538526633,1720538435333,1720539900834,1720538847205,1720538539048,1720538558449,1720538427773,1720539707309,1720538642664,1720540301149,1720540773734,1720540990049,1720540672831,1720540909933,1720539930244,1720540680398,1720541006699,1720540039729,1720540747218,1720539657001,1720538428517,91298,6814,193525,204540,12413,19400,289,50307,84214,261416,26514,80114,371680,136197,29410,7566,16647,109482,66818,809794,742,1720539720296.0,1720538665814.0,1720539657002.0,1720538590367.0,1720538853481.0,1720539900834.0,1720538847204.0,1720539707308.0,1720538640406.0,1720539657001.0,803520,0.7147040717103144,63295,12167.0,12167.0,3299.365053050398,49503.0,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38594.0,True,False,True,False,2,0.5,1,0.7678934197058925,12988,3.003373585478849,2.6079704590281514,3111.6724137931033,3487.0576923076924,4.745205291602807,2.091666666666667,2079.8571428571427,2346.5833333333335
1186,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,16,0.6666666666666666,0.8333333333333334,0.5,1.0,3,2,3,3,5,2,2,1,5,1,1,3,4,30,35,23,0.35714285714285715,0.38461538461538464,0.32857142857142857,None,Think of similarities,meaning,meaning,How a negative event might change the way you think about words,N,2,2,neither,I didn't think about the story at all while doing the word game.,1.0,1.0,1.0,2.0,3.0,2.0,I felt bored and that it was tedious to do that again.,1,2,2,2,6,1,1,1,4,1,1,2,2,20,26,16,0.23809523809523808,0.2857142857142857,0.22857142857142856,The same as reading the others. It didn't affect me.,N,2,2,story-start,neither,I wasn't thinking about it at all while doing the word chain game.,USA,10:50,30-34,F,Right,N,Portuguese,Y,,White,1,N,2,8,N,,6.0,,,0.0,1720535373653,1720535367867,1720535992974,1720535463044,1720535377019,1720535388086,1720535366535,1720535969798,1720535393937,1720536291219,1720536584284,1720536641284,1720536422016,1720536604285,1720536220684,1720536523828,1720536800190,1720536247546,1720536549012,1720535659009,1720535366636,1720535377019,1720535373652,1720536220684,1720535659009,1720535388085,1720535393936,1720535366635,1720535992973,1720535463043,1720536422014,1720536604284,1720536800189,1720536523828,1720536641258,1720536247545,1720536549011,1720536808506,1720536291217,1720536584282,1720535969797,1720535367866,3366,5785,227710,195965,11066,5850,100,23175,69106,130795,20000,158905,101812,36973,26861,25183,8316,43671,35270,310788,1230,1720536040489.0,1720535478062.0,1720535969797.0,1720535432907.0,1720535664215.0,1720536220684.0,1720535659008.0,1720535992973.0,1720535461320.0,1720535969797.0,305582,0.6570404783539611,70692,7452.0,7452.0,2164.664835164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8549.0,True,True,True,False,3,0.75,1,0.881469977218223,47516,2.4169402284462524,1.8711756222625788,1979.901098901099,2349.4285714285716,1.9274404761904762,1.8798534798534798,1691.0,2259.153846153846
1133,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,2,5,6,3,6,5,5,3,2,1,3,3,47,50,41,0.5595238095238095,0.5494505494505495,0.5857142857142857,I felt like words I saw in the story affected my work choice,Word association,meaning,meaning,Affect of reading a passage on the types of words chosen,N,6,6,both,Some words used in the story came to my mind on their own. I was also actively thinking about the story while doing the word game.,2.0,5.0,3.0,2.0,2.0,1.0,"The main change I felt was in the topics I was thinking of, due to the story read prior.",6,2,5,3,6,2,1,1,5,3,1,1,1,31,37,29,0.36904761904761907,0.4065934065934066,0.4142857142857143,"It was not very interesting to read, the story was not particularly memorable.",N,3,2,story-start,unintentional,Some of the words used in the third story came to my mind during the word game.,USA,15:47,20-24,M,Right,Y,,Y,,Asian,1,N,2,4,N,,6.0,,,0.0,1720477499167,1720477497610,1720478179348,1720477570881,1720477513340,1720477517356,1720477496492,1720478153229,1720477525547,1720478424765,1720478745480,1720478823844,1720478533478,1720478764116,1720478371404,1720478704535,1720478862311,1720478384042,1720478715793,1720477760387,1720477496739,1720477513339,1720477499166,1720478371403,1720477760387,1720477517356,1720477525547,1720477496738,1720478179348,1720477570881,1720478533477,1720478764115,1720478862309,1720478704535,1720478823825,1720478384041,1720478715792,1720478873940,1720478424764,1720478745479,1720478153229,1720477497609,14172,1556,192055,189506,4016,8191,246,26119,45334,108712,18635,38465,171057,59709,12637,11257,11629,40722,29686,392842,870,1720478187802.0,1720477580191.0,1720478153229.0,1720477538106.0,1720477766509.0,1720478371403.0,1720477760386.0,1720478179348.0,1720477569224.0,1720478153229.0,386720,0.6498724234954539,34573,9871.0,9871.0,3352.8705206220416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9278.0,True,True,True,False,3,0.75,1,0.7733627523172336,8454,3.4275567319400504,2.49679058498063,3599.5686274509803,3106.1724137931033,3.3576279396931574,2.77536847767617,2464.75,2122.4285714285716
1102,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,6,1,5,5,6,4,3,1,1,1,1,3,3,34,40,28,0.40476190476190477,0.43956043956043955,0.4,none,none,equal,equal,i  have no idea,N,3,1,,,,,,,,,,3,1,3,4,7,1,1,1,2,2,1,1,7,27,34,19,0.32142857142857145,0.37362637362637363,0.2714285714285714,fine,N,3,1,now,,,USA,17:44,30-34,F,Right,Y,,Y,,Black,1,N,1,6,N,,7.0,,,0.0,1720473022281,1720473015311,1720474135864,1720473146947,1720473035355,1720473047291,1720473012381,1720474067492,1720473062565,1720474456549,1720474947582,1720475009509,1720474801383,1720474979083,1720474331696,1720474869603,1720475149590,1720474359442,1720474880669,1720473356536,1720473012563,1720473035350,1720473022277,1720474331694,1720473356533,1720473047288,1720473062563,1720473012561,1720474135863,1720473146945,1720474801373,1720474979078,1720475149582,1720474869600,1720475009491,1720474359436,1720474880661,1720475172487,1720474456537,1720474947575,1720474067485,1720473015307,13069,6966,195830,209586,11933,15272,180,68371,84380,344824,31496,140073,68217,30408,27740,11058,22897,97095,66906,710949,2744,1720474151393.0,1720473175883.0,1720474067492.0,1720473091008.0,1720473368636.0,1720474331694.0,1720473356532.0,1720474135862.0,1720473142952.0,1720474067485.0,698849,0.7397705516022918,83908,15426.0,13754.0,4604.012919896641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,27605.0,False,True,True,False,2,0.5,1,0.7071675718867424,15531,2.561675224000805,2.4272727272727272,4191.581395348837,5016.444444444444,3.0909956709956705,2.3909090909090907,2527.6363636363635,3339.0
1187,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,1,5,6,4,7,3,4,1,3,1,5,6,49,53,38,0.5833333333333334,0.5824175824175825,0.5428571428571428,I still had the story on my mind for the second game so the words that were popping up in my head was from my thoughts about the story.,Word associations,none,none,Thought process after reading something traumatic.,N,4,6,unintentional,The story had a lack of closure for me so the details were still swimming in my head and were still affecting my mind as I tried to focus on the task at hand.,5.0,5.0,4.0,1.0,1.0,4.0,"The second story, with Claire, I had a bit of an emotional and negative feeling. With the first word chain I was just thinking about word and a connection with the next word but after reading the story, the next word chain not only have me thinking about the sadness of the story but the sadness of the problems of society.",7,1,4,5,6,1,1,1,1,2,1,4,6,34,40,24,0.40476190476190477,0.43956043956043955,0.34285714285714286,It was okay. I thought the fact that he realized the low quality of the light was due to a dimmer was amusing because that is something I would have done.,N,4,4,now,neither,I do not believe I was focusing on the third story.,USA,10:24,55-59,F,Right,Y,,Y,,Black,1,N,2,4,N,,7.0,,None,0.0,1720534513958,1720534506256,1720536892016,1720535559898,1720534665923,1720534686606,1720534503175,1720536830095,1720535408987,1720537257109,1720538333864,1720538641021,1720537513488,1720538386678,1720537120930,1720538231205,1720538722095,1720537136568,1720538242090,1720535777012,1720534503311,1720534665922,1720534513957,1720537120930,1720535777012,1720534686604,1720535408985,1720534503310,1720536892016,1720535559897,1720537513486,1720538386676,1720538722093,1720538231203,1720538641016,1720537136566,1720538242087,1720538756478,1720537257106,1720538333862,1720536830094,1720534506254,151964,7701,228914,217114,20681,722379,135,61921,150910,256377,52812,81072,717715,254338,15636,10882,34383,120538,91772,1053082,2943,1720536931018.0,1720535596013.0,1720536830095.0,1720535449785.0,1720535790736.0,1720537120929.0,1720535777011.0,1720536892016.0,1720535554652.0,1720536830094.0,1039358,0.657664390207295,100924,15820.0,15820.0,5849.672514619883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17155.0,True,False,True,True,3,0.75,1,0.7648562053809871,39002,3.409020709020709,2.7716926406926405,4996.789473684211,6702.555555555556,5.351984126984127,3.46547619047619,4662.833333333333,11342.5
