participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,acc_button_press_food,freq_button_press_food,repetition_button_press_food,acc_button_press_story,freq_button_press_story,repetition_button_press_story,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppress_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,wcg_diff_suppress,wcg_strategy_after_fail,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,total_double_press_count_post,total_double_press_count_pre,free_association_post_stage_start,free_association_pre_stage_start,q_double_press_post_stage_start,q_double_press_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,wcg_practice_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_double_press_post_stage_end,q_double_press_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,wcg_practice_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,te_count_post,te_count_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1412,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,5,1to2,sometimes,5,1to2,sometimes,USA,10:36,35-39,F,Right,Y,,Y,,White,1,N,2,10,N,6,I would think of random words and then other words that would relate to them would come to mind. ,sound,equal,Food,The story I read beforehand. ,What words come to mind when we are told not to think about certain topics.,After reading the story more words related to the story kept coming to mind but I was not supposed to think about it so that made it hard.  Beforehand I felt like my words were a bit more random. ,7,5,3,It was easier for me to suppress food related thoughts because I was not really focused on food at all.  After reading the story I kept wondering how it may turn out and it was a lot harder for me to stop thinking about it because I got invested in the story. ,I tried to think about a totally unrelated topic in my mind and go from there.  Sometimes it worked for the first round but the second round a lot of words kept coming to mind that could be story related. ,both,I was invested in the story so I was very curious how it would turn out that I would think about it intentionally.  It would come to mind unintentionally too though when certain words would come to mind.  I wanted to keep reading it. ,7.0,7.0,3.0,5.0,5.0,3.0,3.0,3.0,The changes were mostly story related.  Before I read it I was just inputting random words that came to mind.  After reading the story my mind was a lot more focused on it so I feel like my words were a lot less random and more related to the content of what I read.,N,,7.0,,I did get invested in the story.  I am an avid reader and will be reading the Raymond Carver story to see how it ends.  ,6,1,3,7,2,7,3,5,1,1,2,5,5,46,48,36,0.5476190476190477,0.5274725274725275,0.5142857142857142,15,6,1707319307901.0,1707318607825.0,1707319488379.0,1707318789813.0,1707319724405.0,1707319841751.0,1707320008066.0,1707320098314.0,1707320253817.0,1707319551992.0,1707320185820.0,1707319504957.0,1707318845650.0,1707318553281.0,1707319488378.0,1707318789812.0,1707319500734.0,1707318807364.0,1707319841747.0,1707320008062.0,1707320098312.0,1707320181289.0,1707320319180.0,1707319724401.0,1707320253810.0,1707319551985.0,1707319281107.0,1707318573293.0,1707318607825.0,1707318789812.0,1707318845650.0,1707319281107.0,1707319307901.0,1707319488378.0,435457,2.3354811916861604,2.832391839636175,2540.9014084507044,2526.5416666666665,2.5431438127090304,2.2807692307692307,2188.0,2190.0,15,6,0.0,0.8269967653681086,26794,7753.0,2498.725490196078,0.0,0.0,0.0,0.0,1
1444,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,dontknow,dontknow,5,dontknow,dontknow,USA,10:45,50-54,F,Right,Y,,Y,,White,1,N,2,5,N,3,none really,none,none,food,story,I'm uncertain what it was about really.,I really didn't notice any difference.,3,7,6,It was easier to suppress food but I double spaced when I thought of food in the second round once on accident because it was in my head from the first round.,none really,neither,I was told not to so I didn't. Simple.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I rather enjoyed the game. It was pleasant to just relax and be random in word usage.,N,,7.0,,,6,1,6,6,5,2,2,3,1,1,1,5,5,39,44,29,0.4642857142857143,0.4835164835164835,0.4142857142857143,1,0,1709307011263.0,1709306056957.0,1709307192490.0,1709306239389.0,1709307560078.0,1709307669706.0,1709307780722.0,1709307839675.0,1709307980520.0,1709307333374.0,1709307906659.0,1709307243628.0,1709306343260.0,1709305982393.0,1709307192489.0,1709306239388.0,1709307236215.0,1709306271345.0,1709307669705.0,1709307780720.0,1709307839674.0,1709307902720.0,1709307994539.0,1709307560076.0,1709307980519.0,1709307333372.0,1709306983515.0,1709306006631.0,1709306056957.0,1709306239388.0,1709306343260.0,1709306983515.0,1709307011263.0,1709307192489.0,640255,2.6759554586827314,2.052886098272287,2626.0434782608695,2399.907894736842,2.227922077922078,1.8789297658862876,4113.285714285715,2297.4615384615386,1,0,0.5370833333333334,0.8054096223439735,27748,8608.0,2502.032258064516,0.5370833333333334,3.0,0.0,0.5370833333333334,1
1445,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,6,never,N,6,never,Y,USA,16:34,40-44,M,Right,Y,,Y,,Asian,1,N,2,4,N,6,Looking around the room I'm currently in,none,none,food,the story,being able to not think of something you were told not to,second time was harder because the story was vivid and stuck in my mind,7,7,4,the story stuck around more because it was more impactful,just tried not to think of them,both,was looking around the room i'm in to chain words together.  some items would bring the story up.  would make me reflect on the story,5.0,5.0,6.0,1.0,4.0,1.0,2.0,3.0,was a little more difficult not thinking about the story during the second word chain. felt very empathetic so the story.,N,,7.0,,,5,5,4,5,3,6,6,6,4,1,1,3,3,49,52,43,0.5833333333333334,0.5714285714285714,0.6142857142857143,7,5,1709244930877.0,1709244009068.0,1709245111324.0,1709244192938.0,1709245466589.0,1709245574572.0,1709245762724.0,1709245908643.0,1709246128209.0,1709245215145.0,1709246073997.0,1709245128514.0,1709244248019.0,1709243936691.0,1709245111323.0,1709244192937.0,1709245125109.0,1709244231844.0,1709245574571.0,1709245762723.0,1709245908642.0,1709246068953.0,1709246150265.0,1709245466587.0,1709246128207.0,1709245215142.0,1709244900476.0,1709243968286.0,1709244009068.0,1709244192937.0,1709244248019.0,1709244900476.0,1709244930877.0,1709245111323.0,652457,2.4730551547218216,2.076755128929042,3110.6724137931033,3342.5454545454545,1.9928571428571429,2.3000000000000003,3749.5,3682.125,7,5,0.863,0.6914750948619462,30401,10732.0,3218.2357723577234,1.6382333333333332,5.0,0.6085333333333334,0.6085333333333334,1
1413,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,7,never,Y,7,never,Y,USA,11:00,40-44,M,Left,Y,,Y,,White,1,N,1,5,N,5,Didn't have a strategy but I often thought of words that related to one another or sound that same. ,equal,meaning,Food,The story,How long a story can stay in your mind while doing other tasks.,It was harder to not think about the story I had just read.,5,6,3,It was easy to think of words while suppressing food related thoughts.,I didn't have any strategy.,unintentional,If I thought of words that could be used to describe aspects of the story or a dark theme in general it would make me think about the story.,6.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,I just had my mind on the story I had just read and the dark theme of the story. This was making me think of words related to the story at times and I had to focus more to come up with words which took longer.,N,,6.0,,,6,2,6,6,2,5,4,6,3,4,3,5,5,55,57,45,0.6547619047619048,0.6263736263736264,0.6428571428571429,5,1,1707320114742.0,1707318812497.0,1707320298177.0,1707318993528.0,1707320769902.0,1707320998890.0,1707321153870.0,1707321359165.0,1707321659870.0,1707320401028.0,1707321571761.0,1707320325519.0,1707319071445.0,1707318713367.0,1707320298176.0,1707318993527.0,1707320315063.0,1707319023893.0,1707320998889.0,1707321153869.0,1707321359165.0,1707321565970.0,1707321677941.0,1707320769901.0,1707321659870.0,1707320401027.0,1707320033816.0,1707318751175.0,1707318812497.0,1707318993527.0,1707319071445.0,1707320033816.0,1707320114742.0,1707320298176.0,962371,3.1409881193856855,2.776817683595177,6324.931034482759,5172.0,2.604761904761905,2.036363636363636,5077.0,3747.5,5,1,0.0,0.7798347258449458,80926,13384.0,5435.743243243243,0.0,0.0,0.0,0.0,1
1446,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7,never,Y,7,never,Y,USA,11:43,35-39,M,Right,Y,,Y,,White,1,N,1,5,N,3,I looked at what was around me in the room.,none,sound,food,the story,cognitive ability,topics from the story popped into my mind.,6,7,5,it was easier to suppress food related thoughts as I wasn't hungry but harder to suppress thoughts about the story.,I just kept looking around the room I was in for inspiration and to clear my mind.,unintentional,I was trying to keep a clear mind and just focus on one word at a time but occasionally the story would just come into my thoughts.,6.0,4.0,4.0,2.0,5.0,1.0,1.0,3.0,"when I thought of a word and if it was somehow related to the story, it would make me think of the story then I would try to clear my mind of it as quickly as possible.",N,,7.0,,,6,1,7,7,3,7,5,7,1,5,4,6,7,63,66,50,0.75,0.7252747252747253,0.7142857142857143,3,1,1709310684339.0,1709309802216.0,1709310865756.0,1709309982616.0,1709311139446.0,1709311212694.0,1709311298811.0,1709311352675.0,1709311474542.0,1709310928900.0,1709311417848.0,1709310884752.0,1709310012882.0,1709309743834.0,1709310865754.0,1709309982615.0,1709310880078.0,1709310000159.0,1709311212691.0,1709311298808.0,1709311352673.0,1709311415573.0,1709311485871.0,1709311139443.0,1709311474538.0,1709310928896.0,1709310654323.0,1709309778442.0,1709309802216.0,1709309982615.0,1709310012882.0,1709310654323.0,1709310684339.0,1709310865754.0,641441,2.02583648989899,2.183305607436042,3627.3,3920.3478260869565,1.325,1.975,3320.5,3557.0,3,1,0.0,0.7559796111799837,30016,7851.0,3738.5188679245284,0.0,0.0,0.0,0.0,1
1447,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,15,0.625,0.8333333333333334,0.4166666666666667,1.0,1,never,N,1,never,N,USA,13:00,25-29,M,Right,Y,,Y,,Asian,1,N,4,10,Y,5,just focus and concentrate ,equal,equal,do not put words that connects with food,words that connect with the story,words and reading. ,one is you just need to type words that will not describes or connect to food and the other one words that connect to the story,5,6,6,okay,focus and reading is the key,both,its a good experience to be focused and just keep reading.,5.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,its good and very challenging,N,,6.0,,,5,6,4,6,3,7,5,6,7,1,1,4,3,55,58,48,0.6547619047619048,0.6373626373626373,0.6857142857142857,0,0,1709325491334.0,1709324553490.0,1709325672409.0,1709324734766.0,1709326452647.0,1709326646278.0,1709326713834.0,1709326749842.0,1709326845887.0,1709325745599.0,1709326791413.0,1709325699085.0,1709324776286.0,1709324416890.0,1709325672408.0,1709324734765.0,1709325693578.0,1709324761804.0,1709326646276.0,1709326713833.0,1709326749841.0,1709326787070.0,1709326864586.0,1709326452646.0,1709326845886.0,1709325745597.0,1709325337128.0,1709324444376.0,1709324553490.0,1709324734765.0,1709324776286.0,1709325337128.0,1709325491334.0,1709325672408.0,560842,4.323734236777715,2.748244474823422,4893.4324324324325,4647.076923076923,4.459239130434783,2.9558008658008657,5618.6,2948.0,0,0,1.8353499999999998,0.405543628213987,154206,16411.0,4532.127906976744,1.8353499999999998,4.0,0.48059999999999997,1.6419333333333335,1
1448,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,5,1to2,dontknow,5,1to2,Y,USA,13:29,25-29,M,Right,Y,,Y,,White,1,N,4,5,N,7,Things around the room or things that had meaning associated to the previous word,meaning,meaning,food,story,"how long an idea lasts in your mind, or how being told not to think about a subject makes you think about it",It was more somber and harder to keep the story out of my mind,5,5,3,"My mind was still trying to figure out the story while doing the word game so I was still immersed in the story a bit. With the food, the only thing that kept it in my mind was the fact that I wasn't supposed to think about it",just focusing on the meaning of the words and having them tell a story in my head,both,"If the story was brought back to my mind by a word I typed, then I would intentionally dwell on it if I wanted to",6.0,4.0,7.0,5.0,3.0,6.0,6.0,1.0,"It was definitely more boring, as I'd rather be reading the story than playing the word game. And I was more somber, since the story was sad and eery. I was definitely more eager to be finished with the word game",N,,7.0,,,7,2,5,7,1,7,6,7,1,3,1,3,7,56,57,46,0.6666666666666666,0.6263736263736264,0.6571428571428571,17,7,1709316983550.0,1709316354428.0,1709317164706.0,1709316535449.0,1709317333489.0,1709317427845.0,1709317554927.0,1709317597676.0,1709317758757.0,1709317215758.0,1709317687158.0,1709317178577.0,1709316559669.0,1709316296541.0,1709317164705.0,1709316535447.0,1709317175313.0,1709316550795.0,1709317427843.0,1709317554923.0,1709317597673.0,1709317683741.0,1709317771391.0,1709317333486.0,1709317758755.0,1709317215754.0,1709316956979.0,1709316328731.0,1709316354428.0,1709316535447.0,1709316559669.0,1709316956979.0,1709316983550.0,1709317164705.0,397310,2.3688759957990726,2.4278068969467834,3292.890909090909,3850.68085106383,2.102121212121212,1.9766233766233765,2823.3,3890.285714285714,17,7,0.0025,0.6654635981690717,26571,9961.0,3520.098214285714,0.0025,1.0,0.0,0.0025,1
1449,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,never,Y,5,1to2,Y,USA,12:09,35-39,F,Left,Y,,Y,,Asian,1,N,5,6,N,7,I tried to think of inanimate objects that I recently used.,equal,equal,food,words related to the story,decision making,i felt more urgency to try not to think about the prompt,5,5,4,It felt easier to suppress food related thoughts,I thought about inanimate objects and tried to detach emotions from my thoughts,unintentional,I tried to concentrate on the word chain game but kept thinking about the main character.,6.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,It felt a little more tiring to put in the effort to try and remove thoughts of the story from the word chain game.,N,,7.0,,,7,1,7,7,3,7,6,5,1,2,2,6,6,57,60,45,0.6785714285714286,0.6593406593406593,0.6428571428571429,10,6,1709312339115.0,1709311559260.0,1709312519945.0,1709311739942.0,1709312803273.0,1709312856458.0,1709312909254.0,1709312941116.0,1709313022897.0,1709312574449.0,1709312982388.0,1709312536099.0,1709311760675.0,1709311508047.0,1709312519944.0,1709311739940.0,1709312533573.0,1709311754894.0,1709312856455.0,1709312909252.0,1709312941113.0,1709312980118.0,1709313030933.0,1709312803270.0,1709313022894.0,1709312574443.0,1709312316827.0,1709311529848.0,1709311559260.0,1709311739940.0,1709311760675.0,1709312316827.0,1709312339115.0,1709312519944.0,556152,2.294459071889902,2.3414234478478475,2658.205882352941,2617.449275362319,2.600316048685614,2.5744494635798985,2482.25,2680.3636363636365,10,6,0.0,0.42367961266075704,22288,8481.0,2606.292517006803,0.0,0.0,0.0,0.0,1
1450,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,6,never,Y,7,never,Y,USA,14:54,30-34,M,Right,N,Vietnamese,Y,,Asian,1,N,5,3,N,6,I don't really have any strategies while playing the game. I just tried to come up with words that start with the last letter from the previous one. It keeps me focused and not wander my mind.,meaning,meaning,Food,The story,The study is most likely about how people retain information between tasks and how people's memory works.,"The only difference I felt was it was easier for me to do the 2nd word chain. For the first game, it was a little difficult for me to not think about food because food is something familiar and close to me. The 2nd game was easier because the story was a lot of information and I would have to focus on the story completely to have any thoughts related to it.",2,4,7,"Food related thoughts are harder to suppress because it's easy to think about when compared to story-related thoughts, which remind a lot more concentration.","To suppress food thoughts effectively, I tried to make my game harder by thinking about more difficult words.",neither,"The story came with lots of information so I would need to concentrate and focus to reflect the story again. Since I was focused too much on the game, I didn't have any thought for the story.",1.0,1.0,1.0,2.0,5.0,1.0,1.0,7.0,I think the only change I felt was it was easy to focus on the game because I didn't have to suppress my thoughts about food.,N,,7.0,,,6,2,5,6,7,7,2,5,1,1,1,3,6,45,52,36,0.5357142857142857,0.5714285714285714,0.5142857142857142,0,2,1709325412466.0,1709324461532.0,1709325596862.0,1709324644410.0,1709325904766.0,1709326080479.0,1709326268653.0,1709326353083.0,1709326494977.0,1709325668551.0,1709326439579.0,1709325614703.0,1709324675180.0,1709324400685.0,1709325596862.0,1709324644409.0,1709325610960.0,1709324663736.0,1709326080477.0,1709326268652.0,1709326353082.0,1709326435955.0,1709326503118.0,1709325904765.0,1709326494976.0,1709325668549.0,1709325378622.0,1709324426897.0,1709324461532.0,1709324644409.0,1709324675180.0,1709325378622.0,1709325412466.0,1709325596862.0,703442,2.7341372395720223,2.4672736683606247,3841.1458333333335,3731.469387755102,2.78531746031746,2.1136363636363638,2251.0,2654.5454545454545,0,2,0.0,0.7370812947190999,33844,9568.0,3676.878504672897,0.0,0.0,0.0,0.0,1
1451,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,7,never,Y,6,often,Y,USA,00:55,45-49,F,Right,N,Italian,Y,,White,1,N,3,9,N,6,No strategies at all,none,none,food,the story,Avoid thinking about something,It was harder to avoid thinking about the story,5,7,4,"For food-related thoughts was easy, not so much with the story because I kept having flashbacks of the story",None,both,"Sometimes I just wanted to know more about the story, other times the thoughts were not intentional",5.0,2.0,3.0,5.0,3.0,1.0,4.0,1.0,"Some words came from the story, I couldn't don't think about it",N,,7.0,,,5,1,6,7,3,7,4,4,1,2,1,5,4,47,50,38,0.5595238095238095,0.5494505494505495,0.5428571428571428,9,2,1709325508858.0,1709324240397.0,1709325689174.0,1709324424479.0,1709326053324.0,1709326140028.0,1709326313668.0,1709326414686.0,1709326574694.0,1709325776137.0,1709326510281.0,1709325708990.0,1709324461594.0,1709324149366.0,1709325689171.0,1709324424477.0,1709325705077.0,1709324445632.0,1709326140023.0,1709326313663.0,1709326414681.0,1709326505972.0,1709326585450.0,1709326053318.0,1709326574689.0,1709325776126.0,1709325471845.0,1709324194376.0,1709324240397.0,1709324424477.0,1709324461594.0,1709325471845.0,1709325508858.0,1709325689171.0,1010251,2.874599376338507,2.834017431843519,4871.783783783784,4488.09756097561,3.8240017746228925,2.2885714285714287,4035.714285714286,5643.6,9,2,0.0,0.7124286030350429,37013,14351.0,4650.488636363636,0.0,0.0,0.0,0.0,1
1673,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,1to2,N,7,never,N,USA,22:22,35-39,NEITHER,Right,Y,,Y,,Asian,1,N,5,7,N,4,"I didn't use any strategy. I just tried to follow the rules and tried to not think about X (food or the story). Once I thought of something, I tried to quickly think of something immediately related to it so my mind doesn't wander.",meaning,meaning,food,the story we just read,I honestly have no idea -- maybe how people associate words in their head?,"Before the story, when I tried to not think about food, it was easier. After reading the story, a few scenes and characters kept reappearing in my mind, and any word association that was related to the story, kept popping up in my mind. It was way harder to not think about the story than food.",6,5,2,"I think I described it above: it was much harder suppressing food thoughts than story thoughts. As you just asked, the story was fresh and lingered in my mind, so naturally thoughts related to the story kept popping up.","Again, I just tried to think of certain things or clusters of things that are completely unrelated to food/story, and once I found that cluster of related things, just kept trying hard to think about that relationship.",unintentional,"When I thought of certain words or concepts, if they were at all related to the story, something from the story would pop up in my mind. I think this would be considered an unintentional coming to mind, but maybe it was subconsciously intentional, who knows? That's about all I experienced.",6.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,"The dark aspects of the story affected my mood a little bit, which in turn probably affected the types of words/concepts that were popping into my mind. I thought a bit more about death and darkness than the first time. I suppose mood is captured in emotions, so I don't think I really experienced much outside of the questions above (which is why I answered ""2"" to the last question).",N,,7.0,,"Interesting study. Honestly, the word association for 3 minutes kind of dragged on, and the story was a bit strange.",4,2,2,5,1,5,4,6,4,1,1,1,1,36,37,34,0.42857142857142855,0.4065934065934066,0.4857142857142857,9,2,1709694109619.0,1709693487993.0,1709694293583.0,1709693670929.0,1709694730523.0,1709694857183.0,1709695082257.0,1709695172974.0,1709695421054.0,1709694396335.0,1709695346623.0,1709694320251.0,1709693708889.0,1709693445254.0,1709694293582.0,1709693670929.0,1709694315544.0,1709693693935.0,1709694857182.0,1709695082256.0,1709695172973.0,1709695343747.0,1709695499520.0,1709694730522.0,1709695421053.0,1709694396333.0,1709694073788.0,1709693462865.0,1709693487993.0,1709693670929.0,1709693708889.0,1709694073788.0,1709694109619.0,1709694293582.0,364899,2.5588973771326713,2.140986497778951,3284.660714285714,3209.280701754386,2.6890847247990104,2.0343822843822843,3708.75,2331.0833333333335,9,2,0.0,0.6732571619845831,35831,8226.0,3125.829268292683,0.09938333333333334,1.0,0.0,0.0,1
1452,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,7,1to2,Y,7,1to2,Y,USA,17:25,55-59,F,Right,Y,,Y,,White,1,N,3,10,N,6,I used words that were common with one another until i thought of another topic (Most of the time),meaning,meaning,food,the story,how much we remember of the story after playing the word chain game,I didn't feel any differences except the difference in the rules,5,5,5,I just had it in my mind to avoid those topics and went on with other words,I just tried to suppress them again after failing,neither,I tried not to think about the story and I thought I was pretty successful at doing so,5.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,"New words came to mind as well as some of the same words. I'm not sure why the new words came to mind like they did, but it didn't have anything to do with the story",N,,7.0,,,5,2,1,7,5,7,4,1,3,2,1,5,5,43,48,33,0.5119047619047619,0.5274725274725275,0.4714285714285714,2,3,1709244736636.0,1709243825885.0,1709244916950.0,1709244007526.0,1709245198341.0,1709245309573.0,1709245393661.0,1709245439564.0,1709245572548.0,1709244998170.0,1709245520142.0,1709244936183.0,1709244038207.0,1709243765177.0,1709244916949.0,1709244007525.0,1709244932035.0,1709244023692.0,1709245309571.0,1709245393659.0,1709245439562.0,1709245514823.0,1709245584305.0,1709245198340.0,1709245572546.0,1709244998169.0,1709244700649.0,1709243791698.0,1709243825885.0,1709244007525.0,1709244038207.0,1709244700649.0,1709244736636.0,1709244916949.0,662442,2.5689635907570687,2.6565757825836878,3219.3928571428573,3302.0363636363636,2.536864139205276,3.4391098484848484,2133.3846153846152,3558.0,2,3,0.0,0.8047571285671316,35987,11100.0,3209.99173553719,0.0,0.0,0.0,0.0,1
1453,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,18,0.75,0.75,0.75,1.0,4,never,Y,7,never,Y,VIR,11:15,25-29,M,Right,Y,,Y,,Black,1,N,3,10,N,7,I tried to make sure I kept the goal in mind and was fast with my thought process. ,equal,equal,Food,The story I had just read,I believe the experiment is trying to measure my sense of words and being able to multitask at the same time. ,I felt that I had a some experience with it. ,4,7,5,I didn't feel much of a difference between suppressing food related thoughts. ,I just kept focusing on anything else besides food. ,unintentional,While I was playing the word game the story would randomly pop up in my head. ,3.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0,I was able to feel more confident in the second round. ,N,,7.0,,N/A,7,1,5,7,4,7,4,1,1,3,4,7,6,53,57,40,0.6309523809523809,0.6263736263736264,0.5714285714285714,3,0,1709307292106.0,1709306127704.0,1709307475718.0,1709306313812.0,1709309258673.0,1709309419045.0,1709309530609.0,1709309585086.0,1709309717298.0,1709307570601.0,1709309646071.0,1709307509387.0,1709306390041.0,1709305994975.0,1709307475716.0,1709306313810.0,1709307502629.0,1709306349324.0,1709309419041.0,1709309530606.0,1709309585085.0,1709309642838.0,1709309733578.0,1709309258669.0,1709309717295.0,1709307570598.0,1709307256023.0,1709306019976.0,1709306127704.0,1709306313810.0,1709306390041.0,1709307256023.0,1709307292106.0,1709307475716.0,865982,2.239059853190288,2.2940679547295804,3905.3829787234044,4044.6304347826085,2.412416371507281,2.2461760461760463,2407.6363636363635,2990.4444444444443,3,0,0.54355,0.4825383798024865,36083,17361.0,3830.873786407767,0.9963166666666667,10.0,0.15948333333333334,0.39258333333333334,1
1454,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,21,0.875,1.0,0.75,1.0,1,never,sometimes,1,never,sometimes,USA,11:50,30-34,F,Right,Y,,Y,,White,1,N,4,7,N,6,looking around me,equal,sound,food,the story,reading and writing,had more words after reading the story,5,6,6,was not a great deal,looking around me,unintentional,the story keeps popping in mind,4.0,4.0,6.0,5.0,3.0,4.0,5.0,5.0,felt bad ,N,,7.0,,,6,6,5,6,5,6,6,6,6,3,4,5,4,63,68,54,0.75,0.7472527472527473,0.7714285714285715,1,1,1709397028509.0,1709395128950.0,1709397209292.0,1709395312169.0,1709397875080.0,1709397948464.0,1709398037616.0,1709398083314.0,1709398232827.0,1709397320273.0,1709398123457.0,1709397252201.0,1709395391222.0,1709395000249.0,1709397209285.0,1709395312164.0,1709397246003.0,1709395360325.0,1709397948453.0,1709398037613.0,1709398083312.0,1709398117896.0,1709398248674.0,1709397875077.0,1709398232815.0,1709397320269.0,1709396975232.0,1709395024603.0,1709395128950.0,1709395312164.0,1709395391222.0,1709396975232.0,1709397028509.0,1709397209285.0,1584010,2.760047124930068,3.185064935064935,4406.951219512195,3590.098039215686,3.021417069243156,3.810416666666667,3253.3333333333335,2782.8888888888887,1,1,0.0,0.6088574944645796,53277,16662.0,3804.8627450980393,2.3117666666666663,1.0,0.0,0.0,1
