participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppres_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw_10,tran_prop_10,free_association_post_stage_start,free_association_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1189,True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,12,0.5,0.5,0.5,0.5,USA,20:48,25-29,M,Right,Y,,Y,,Black,1,N,4,7,Y,3,none,sound,equal,food,story,memory and how much we can remember,i focused more on the food items that were mentioned in the story because i thought it was related to the first task,3,5,3,intentional,i experienced interest in the food items in the story because of the first task,2.0,5.0,4.0,6.0,3.0,5.0,i felt very intrigued by the story,7.0,,,6,5,3,5,2,6,2,5,1,5,4,2,5,42,0.6,1697074786196.0,1697073943052.0,1697075137524.0,1697075208942.0,1697075247645.0,1697075277669.0,1697075343905.0,1697075024993.0,1697075305803.0,1697075001163.0,1697074162284.0,1697074996652.0,1697074157556.0,1697075208940.0,1697075247641.0,1697075277667.0,1697075303266.0,1697075348555.0,1697075137522.0,1697075343904.0,1697075024990.0,1697074774019.0,1697073943052.0,1697074157556.0,1697074162284.0,1697074774019.0,1697074786196.0,1697074996652.0,611735,4.857014780091704,1.5363636363636364,16187.923076923076,17873.75,4.806637806637807,1.55,2088.25,2666.5714285714284,0.07945,0.13866162097657553,12177,185384.0,16997.12,21.59675,3.0,0.06055,0.06055,1
1061,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,15:56,25-29,M,Right,Y,,Y,,White,1,N,3,2,N,5,"It was quite difficult at times. You know how it is, as soon as you're trying to think of unique words your mind goes blank. I did my best by trying to pick out things nearby. Occasionally, I'd come up with a random word that just happened to pop into my mind. From these words I'd do a few different things, come up with similar words, or come up with a word that started with a letter in the previous word. Having an anchor like a specific starting letter made it easier to focus in on potential words.",meaning,equal,Animals,Anything related to the story I read.,"I'm not certain, something to do with word processing and thought processes..","Not many differences. Only thing I can really pick out is how much more limited it was the second time. After reading the story, it was difficult coming up with words that didn't relate to it.",7,7,4,unintentional,"Being so fresh in my mind, it just seemed like most of the words I tried to come up with pertained to the story. I'd think of a word, like 'forrest' for instance, and I'd get a glimpse of the scene from the story by the lake (I imagined it with many trees around). This happened with many words that came to mind.",6.0,5.0,6.0,1.0,1.0,2.0,"With the first word game you asked me to avoid foods. This was easy because there wasn't really anything drawing me in that direction. However, the second time I had to avoid thoughts related to the story. In reading the story, there was a more visceral, emotional experience. Personally, my experiential memory isn't great in the long-term, but in the short-term it's very overpowering. For instance, my favorite time when watching a show is for the hour or so afterward, because it's so fresh in my mind that I'm able to remain in the emotional experience. Though, for the sake of this game, that was a big weakness. My thoughts were very much drawn back to the story with each passing idea.",7.0,,"I just wanted to fix one thing. When you asked what I was asked to avoid thinking about for the first game, I believe I answered 'animals'. I know it was food, I don't know why I answered 'animals'. I did avoid thinking about food for the first game, as instructed. Otherwise, everything wen't well. This was a long study for me, as I take a while typing out answers, but it was engaging and thought provoking, so I don't mind too much. Thank you!",5,1,3,7,3,6,4,2,1,1,1,1,1,31,0.44285714285714284,1696966003616.0,1696964730248.0,1696966550857.0,1696966884096.0,1696967007835.0,1696967237704.0,1696967779927.0,1696966289521.0,1696967723509.0,1696966197024.0,1696964943717.0,1696966185585.0,1696964912398.0,1696966884095.0,1696967007834.0,1696967237703.0,1696967719766.0,1696968004570.0,1696966550856.0,1696967779926.0,1696966289519.0,1696965939441.0,1696964730248.0,1696964912398.0,1696964943717.0,1696965939441.0,1696966003616.0,1696966185585.0,995724,2.3309409888357258,2.8393795093795093,7278.24,4235.674418604651,2.175,3.3781684981684985,6083.0,2240.0,0.3828333333333333,0.6623249632055928,64175,15825.0,5354.264705882353,0.4329,4.0,0.0,0.0,1
1062,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,19:09,30-34,M,Right,Y,,Y,,Asian,1,N,4,5,N,5,I looked at things in my vicinity. I used words that were related to the previous word that I mentioned.,meaning,meaning,Food,The Story,The experiment is trying to measure how well someone comes up with words after reading an immersive story.,It was a bit harder to come up with words after reading the text due to my mind still being preoccupied and focused on the story that I just read.,6,7,4,unintentional,I tried to focus on the word chain game and take my mind off the text. But due to just being immersed in the text thoughts about the story and words about the story came to my mind unintentionally.,5.0,6.0,6.0,3.0,2.0,1.0,I noticed it was harding to avoid the topic of the story then avoiding the topic of food during the first word chain game. I found it a little more difficult to come up with words during the second word chain game since thoughts of the story popped up on my mind periodically.,7.0,,The study was very interesting and enjoyable to complete. Not monotonous at all and one of my favorite studies that I've done.,3,1,3,7,3,7,4,2,1,1,1,1,1,30,0.42857142857142855,1696978465817.0,1696977632901.0,1696978970242.0,1696979078104.0,1696979159479.0,1696979226211.0,1696979418494.0,1696978728103.0,1696979347902.0,1696978651606.0,1696977823451.0,1696978646826.0,1696977813831.0,1696979078102.0,1696979159477.0,1696979226209.0,1696979344807.0,1696979456586.0,1696978970239.0,1696979418491.0,1696978728099.0,1696978437861.0,1696977632901.0,1696977813831.0,1696977823451.0,1696978437861.0,1696978465817.0,1696978646826.0,614410,1.7907115699911227,2.4833368244658565,2966.2295081967213,2870.7936507936506,1.87008547008547,1.4222222222222223,3076.0,2888.8,0.0,0.8163786565311635,27956,7632.0,2917.7419354838707,0.0,0.0,0.0,0.0,1
1063,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,19,0.7916666666666666,0.75,0.8333333333333334,0.5,USA,12:24 pm,55-59,M,Right,Y,,Y,,White,1,N,5,10,N,5,I just try to stay within the parameters that I was going.,none,none,Anything food related,Anything related to the story,I really don't know,"On one I try to avoid writing down anything related to food, and on the other I try to avoid writing down anything that related to the story.",7,7,6,neither,I was only focusing on finding words that didn't relate to the story.,1.0,5.0,5.0,1.0,1.0,2.0,I just tried to control my thoughts and focus on the parameters that was given.,7.0,,Thank you for the opportunity to participate in your study. I think I might go find a short story and check it out closer.,5,2,6,7,1,7,5,5,1,2,1,5,5,41,0.5857142857142857,1696965259028.0,1696964670147.0,1696965676496.0,1696965736726.0,1696965771792.0,1696965802245.0,1696965926791.0,1696965492820.0,1696965850533.0,1696965446327.0,1696964867728.0,1696965439611.0,1696964850949.0,1696965736725.0,1696965771791.0,1696965802244.0,1696965847358.0,1696965948190.0,1696965676494.0,1696965926790.0,1696965492819.0,1696965232973.0,1696964670147.0,1696964850949.0,1696964867728.0,1696965232973.0,1696965259028.0,1696965439611.0,365245,2.4680581323438466,2.4099866679214506,7850.826086956522,7532.5,3.145454545454546,1.1,7487.666666666667,16459.0,0.0,0.6445109419543419,26055,16459.0,7688.276595744681,0.0,0.0,0.0,0.0,1
1190,True,True,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,11,0.4583333333333333,0.6666666666666666,0.25,0.5,USA,16:07,40-44,M,Right,Y,,Y,,White,1,N,4,8,N,7,I didn't have used any strategies.,none,none,Suppress thoughts related to food.,Suppress any thoughts related to the story i was read.,This experiment is trying to measure an individuals memorization ability. ,I felt no differences playing the word chain game before versus after reading the text.,5,7,7,unintentional,The text i read came to mind unintentionally because i read it recently that's why.,2.0,2.0,3.0,3.0,1.0,2.0,No changes i felt at all.,7.0,,No. Thanks.,6,6,7,7,3,4,4,5,5,3,3,5,4,50,0.7142857142857143,1696966104414.0,1696965197206.0,1696967442623.0,1696968020982.0,1696968158438.0,1696968370797.0,1696968593831.0,1696966414742.0,1696968438490.0,1696966305414.0,1696965446829.0,1696966288148.0,1696965386308.0,1696968020980.0,1696968158437.0,1696968370796.0,1696968429412.0,1696968622765.0,1696967442621.0,1696968593829.0,1696966414740.0,1696965963868.0,1696965197206.0,1696965386308.0,1696965446829.0,1696965963868.0,1696966104414.0,1696966288148.0,517039,2.0477178618482967,2.4921936758893284,7988.130434782609,15757.666666666666,2.2627272727272727,1.1,5394.4,16899.0,7.386066666666666,0.08964370317211633,140546,34863.0,10651.971428571429,9.123099999999999,41.0,0.0,3.2476333333333334,1
1191,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,USA,15:34,55-59,F,Right,Y,,Y,,White,1,N,5,6,Y,2,just random word association making lists of items after thinking of an initial word,meaning,meaning,food,the story,not really sure,I didn't feel any differences.,3,7,7,neither,I didn't really think of the text while playing the word game.,1.0,1.0,1.0,1.0,3.0,1.0,I was more bored the second time because I'd already done it once before and I was tired of hitting enter after every word/sentence.,6.0,,,5,3,4,4,5,3,3,3,4,2,1,1,1,32,0.45714285714285713,1696965514830.0,1696964764996.0,1696966260335.0,1696966328848.0,1696966351999.0,1696966374244.0,1696966486762.0,1696966055427.0,1696966439665.0,1696965702006.0,1696964972809.0,1696965698346.0,1696964946495.0,1696966328843.0,1696966351994.0,1696966374239.0,1696966437052.0,1696966493664.0,1696966260327.0,1696966486757.0,1696966055418.0,1696965432189.0,1696964764996.0,1696964946495.0,1696964972809.0,1696965432189.0,1696965514830.0,1696965698346.0,459380,1.987093035169958,2.2464384100747736,2620.2,2295.772151898734,2.10941622480084,2.5263636363636364,2256.153846153846,2739.4,0.0,0.7520472207539487,82641,11998.0,2448.1879194630874,0.0,0.0,0.0,0.0,1
1064,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,19:06,40-44,F,Right,Y,,Y,,White,1,N,4,9,N,7,I just let my mind wander between topics and thought of a bunch of words related to the current topic before moving on,meaning,meaning,Food,The story,If we can put a specific topic aside when making the chain?,I found it to be the same both times. It was fun for me,7,7,7,neither,"I didn't think of the text while playing the game, but I would like to know how it ended",1.0,1.0,1.0,1.0,1.0,1.0,I tried to think of different topics for round 2 than I had in round 1. I didn't feel any specific changes,7.0,,,7,1,7,7,4,7,3,1,1,1,1,1,1,36,0.5142857142857142,1696978716975.0,1696977970014.0,1696979050824.0,1696979103600.0,1696979121459.0,1696979141842.0,1696979206591.0,1696978938167.0,1696979175527.0,1696978902835.0,1696978162341.0,1696978897553.0,1696978151271.0,1696979103598.0,1696979121456.0,1696979141840.0,1696979173358.0,1696979209773.0,1696979050822.0,1696979206589.0,1696978938163.0,1696978687331.0,1696977970014.0,1696978151271.0,1696978162341.0,1696978687331.0,1696978716975.0,1696978897553.0,524990,2.123424286151559,2.7768160585654433,1752.5242718446602,1693.3738317757009,1.9930615680615682,2.194805657305657,1603.7222222222222,1641.888888888889,0.0,0.5992149899339432,29644,5082.0,1722.3857142857144,0.0,0.0,0.0,0.0,1
1192,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,8,0.3333333333333333,0.4166666666666667,0.25,0.5,USA,18:16,55-59,M,Right,Y,,Y,,Black,1,N,1,0,N,4,No strategies in the word chains just thought of words that came to mind.,meaning,meaning,There was no topics in typing the words for the word chain.,Same for round 2 of the word chain because it said to think of any word chain type words that come to my mind.,It was trying to measure any words that I typed in the word chain to match it up with the story given but there wasn't any that I saw that I typed.,"there were no differences in the word chains , I just typed words that came to my mind.",1,7,7,,,,,,,,,,7.0,,,4,4,4,5,4,4,1,4,1,1,1,5,1,29,0.4142857142857143,1698270917848.0,1698269736559.0,1698271723114.0,1698272010408.0,,,1698272191193.0,1698271190171.0,1698272086562.0,1698271101422.0,1698270477473.0,1698271098613.0,1698269963936.0,1698272010406.0,1698272081822.0,,,1698272201457.0,1698271723111.0,1698272191190.0,1698271190166.0,1698270891965.0,1698269736559.0,1698269963936.0,1698270477473.0,1698270891965.0,1698270917848.0,1698271098613.0,414492,3.190736134214395,3.66552257266543,4633.871794871795,15156.666666666666,5.1875,3.9,5479.75,11959.5,0.0,-0.04302536151300719,25883,108102.0,7556.87037037037,0.17748333333333333,2.0,0.0,0.0,1
1065,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,18:04,50-54,F,Left,Y,,Y,,White,1,N,4,4,N,6,Just thinking of random words and about my work,sound,sound,Eating/Food,The Story,Some type of thinking management,I just had something different to NOT focus on.  I was able to type food words the second time which made it easier.,5,4,5,both,I was thinking about the story but trying to not thing of specific words related to it. I still had the imagery from the text in my mind and some of those words would pop up and I'd have to keep from typing them.,1.0,7.0,4.0,1.0,1.0,1.0,"The only changes I felt were that I was thinking specifically about the story and trying not to type the words related to it.  It wasn't a change in emotions or in how I felt, just in my concentration and what I was thinking about.",7.0,,,7,1,4,7,2,7,3,4,2,2,1,1,1,38,0.5428571428571428,1696978460911.0,1696977723112.0,1696978847540.0,1696978911971.0,1696978949372.0,1696978998419.0,1696979117483.0,1696978698103.0,1696979076761.0,1696978647768.0,1696977914998.0,1696978642843.0,1696977905732.0,1696978911970.0,1696978949370.0,1696978998418.0,1696979074161.0,1696979121937.0,1696978847538.0,1696979117482.0,1696978698101.0,1696978444563.0,1696977723112.0,1696977905732.0,1696977914998.0,1696978444563.0,1696978460911.0,1696978642843.0,529565,2.2261767333195905,2.2187229437229434,2674.926470588235,2852.703125,2.5759920634920634,2.1166666666666667,2134.5714285714284,2228.769230769231,0.0,0.5595439589193054,16348,8486.0,2761.121212121212,0.0,0.0,0.0,0.0,1
1193,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,14,0.5833333333333334,0.75,0.4166666666666667,0.5,USA,15:36,55-59,M,Right,N,Bengali,Y,,Asian,1,N,4,5,Y,5,I try to make a word chain.,equal,equal,It was related with food,related to the story,it was narrate a story and how we remember things. ,none,4,4,4,both,It was great.,4.0,4.0,4.0,4.0,4.0,4.0,It was a great experience.,7.0,,None.,5,6,6,5,6,6,6,5,6,1,3,6,5,49,0.7,1696965639779.0,1696964689844.0,1696966258394.0,1696966494510.0,1696966521638.0,1696966539987.0,1696966658965.0,1696965909778.0,1696966578575.0,1696965829159.0,1696964895764.0,1696965824323.0,1696964872736.0,1696966494502.0,1696966521630.0,1696966539976.0,1696966576035.0,1696966675173.0,1696966258385.0,1696966658955.0,1696965909762.0,1696965616943.0,1696964689844.0,1696964872736.0,1696964895764.0,1696965616943.0,1696965639779.0,1696965824323.0,721179,4.883087367178276,1.9664742664742663,7091.5,7613.75,4.526785714285714,3.2539682539682544,4824.25,6270.75,0.009250000000000001,0.6472238038419077,22836,22736.0,7342.18,0.009250000000000001,2.0,0.003683333333333333,0.003683333333333333,1
1066,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,19,0.7916666666666666,0.75,0.8333333333333334,1.0,USA,19:14,40-44,F,Left,Y,,Y,,Black,1,N,4,0,N,6,i looked around the room at different objects,none,none,food,the story,It is trying to measure memory after a distraction,the only difference was that I could type foods and it was a little easier,4,6,7,intentional,I intentionally reflected on the text in order to not use any of it in the word chain game. I had to actively think of things not to put in the game that were in the story. I believe I messed up and used words from the story a time or two.,1.0,6.0,5.0,1.0,1.0,1.0,The only change I felt was that the second time was a bit easier. It was easier because I could use food in the game. Thinking of different food made it more simple. That's the only change I can think of.,7.0,,no comments,7,1,6,7,5,6,1,1,1,2,1,1,1,33,0.4714285714285714,1696978731508.0,1696977709331.0,1696979260303.0,1696979357751.0,1696979415579.0,1696979532113.0,1696979726428.0,1696979010855.0,1696979664031.0,1696978918076.0,1696977908334.0,1696978912848.0,1696977891569.0,1696979357747.0,1696979415577.0,1696979532109.0,1696979658608.0,1696979740904.0,1696979260298.0,1696979726424.0,1696979010848.0,1696978686506.0,1696977709331.0,1696977891569.0,1696977908334.0,1696978686506.0,1696978731508.0,1696978912848.0,778172,2.277450289823171,1.9949647664163794,2877.190476190476,2938.016129032258,1.35,1.7247234247234244,2361.7,3127.222222222222,0.0,0.824976688756294,45002,8471.0,2907.36,0.0,0.0,0.0,0.0,1
1067,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,18,0.75,0.75,0.75,1.0,USA,16:30,25-29,F,Right,Y,,Y,,White,1,N,2,1,N,6,I just typed whatever word came to mind over and over,none,none,food,the previous story,maybe it's trying to match up stories with the words I wrote and seeing how people remember the stories better?,"I tried to make my own story with the words, so i wanted to make a story in the snow and a thriller where a baby gets kidnapped in the cold winter in the woods etc.",7,5,7,unintentional,"I felt like the text kept slipping back into my mind, the visual images of the characters I had in my head and their facial expressions they had kept popping up randomly. It felt like I was excited to experience the story so my mind wouldn't drop it, I liked the way it was written",7.0,7.0,7.0,1.0,1.0,7.0,"I was excited to ""create my own story"" this time using different words and a much different setting. I thought because some of the words I used were in the previous story it had been generated for me based on the words used. I wanted to see what outcome would come from the new words I put. I was excited to see it darn!",1.0,"I wasn't sure what it means by word chains, I just chained words back to back and pressed enter, but I didn't know whether I was supposed to do double words because the example given was ""eg: chain game"" so I was confused. I did what I thought I was supposed to in the end, but next time maybe have some kind of examples or a practice round or something or specify  i guess!",nothing else to add,6,1,7,7,1,7,7,7,1,1,1,1,1,45,0.6428571428571429,1696979818511.0,1696979042157.0,1696980325311.0,1696980399420.0,1696980461422.0,1696980530963.0,1696980675420.0,1696980063480.0,1696980619688.0,1696980005415.0,1696979231914.0,1696980000147.0,1696979222205.0,1696980399419.0,1696980461421.0,1696980530962.0,1696980616020.0,1696980776579.0,1696980325310.0,1696980675418.0,1696980063478.0,1696979779536.0,1696979042157.0,1696979222205.0,1696979231914.0,1696979779536.0,1696979818511.0,1696980000147.0,547622,2.825768967874231,2.8132615446696474,4779.473684210527,2727.6969696969695,2.1462962962962964,1.5731934731934734,3018.8888888888887,2382.5,0.056183333333333335,0.7339418789419828,38975,16212.0,3477.3846153846152,0.10706666666666667,2.0,0.056183333333333335,0.056183333333333335,1
1103,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,USA,16:46,50-54,F,Right,Y,,Y,,NONE,1,N,6,9,N,5,"visualized a scene and started naming things. Also, tied like things together and changed direction when another word popped into my head",meaning,meaning,food,the story,focus,none,2,6,6,unintentional,Sometimes a word came to mind (ie fishing) while I was writing related words (type of fish).,1.0,4.0,2.0,5.0,2.0,1.0,I thought this was an interesting experience,7.0,,,6,1,6,6,6,7,5,5,2,3,1,3,2,42,0.6,1698266115251.0,1698265313269.0,1698266581642.0,1698266670796.0,1698266696349.0,1698266746605.0,1698266866280.0,1698266370359.0,1698266807591.0,1698266303127.0,1698265515895.0,1698266296574.0,1698265495483.0,1698266670794.0,1698266696347.0,1698266746604.0,1698266802408.0,1698266874077.0,1698266581639.0,1698266866277.0,1698266370355.0,1698266082203.0,1698265313269.0,1698265495483.0,1698265515895.0,1698266082203.0,1698266115251.0,1698266296574.0,566308,2.0382937538651826,2.3729433814977297,2552.943661971831,2248.7283950617284,2.0458333333333334,1.7274025974025975,2359.8333333333335,1695.8,0.0,0.8179469686075636,33048,7504.0,2390.8289473684213,0.0,0.0,0.0,0.0,1
1194,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,9,0.375,0.5833333333333334,0.16666666666666666,0.5,USA,15:48,35-39,M,Right,Y,,Y,,Asian,1,N,5,2,Y,6,I make my mind and then start type.,meaning,sound,food,kid,memory test,not al all,6,4,6,unintentional,Its a tremendous study,6.0,5.0,5.0,5.0,6.0,5.0,Its a great experience ,7.0,,,5,6,5,6,7,6,6,6,6,5,6,5,5,57,0.8142857142857143,1696966259029.0,1696964882987.0,1696966816087.0,1696967051466.0,1696967107747.0,1696967200026.0,1696967433666.0,1696966529849.0,1696967281911.0,1696966452060.0,1696965116067.0,1696966441713.0,1696965096764.0,1696967051465.0,1696967107745.0,1696967200025.0,1696967279233.0,1696967441565.0,1696966816086.0,1696967433665.0,1696966529847.0,1696966166012.0,1696964882987.0,1696965096764.0,1696965116067.0,1696966166012.0,1696966259029.0,1696966441713.0,1049945,3.7581706241889314,1.4273892773892776,9133.8,16443.76923076923,3.619047619047619,1.3,11392.5,19216.0,0.71545,0.8002239895850456,93017,43138.0,12013.484848484848,0.71545,1.0,0.71545,0.71545,1
1104,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,0.875,0.75,1.0,1.0,USA,10:09,65-69,M,Right,Y,,Y,,White,1,N,4,8,N,5,looking around the room where I am sitting,none,none,food,items from the story,no idea,none,5,7,6,unintentional,Remembered that certain things like car were in the story so I had to exclude them,1.0,1.0,1.0,1.0,1.0,1.0,did not feel any changes,7.0,,,4,1,4,7,2,6,4,4,2,1,1,1,1,34,0.4857142857142857,1698328727620.0,1698327971670.0,1698329168893.0,1698329234980.0,1698329258511.0,1698329308326.0,1698329434874.0,1698328980537.0,1698329356033.0,1698328917540.0,1698328163904.0,1698328913140.0,1698328153074.0,1698329234978.0,1698329258508.0,1698329308325.0,1698329353507.0,1698329441759.0,1698329168892.0,1698329434873.0,1698328980535.0,1698328701477.0,1698327971670.0,1698328153074.0,1698328163904.0,1698328701477.0,1698328727620.0,1698328913140.0,537573,2.3550454121042357,2.437025881919499,3636.7450980392155,3778.25,2.4771428571428573,2.252591218305504,3948.5714285714284,3945.285714285714,0.0,0.7798408927999353,26143,12896.0,3705.3535353535353,0.0,0.0,0.0,0.0,1
1068,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,USA,19:00,20-24,F,Right,Y,,Y,,White,1,Y,4,8,N,6,categories were helpful,meaning,meaning,food,the story,memory,It was easier to think of words the second time,5,5,4,unintentional,I did not think of the story too much but every once in a while it would pop back up in fragments. The picture inside my head of the story playing out.,2.0,4.0,4.0,2.0,3.0,3.0,It was easier for me to include food in my writing,6.0,,,7,1,7,7,4,6,3,4,2,4,3,3,4,44,0.6285714285714286,1696978170975.0,1696977636116.0,1696978654970.0,1696978695144.0,1696978717006.0,1696978760610.0,1696978870774.0,1696978398882.0,1696978800874.0,1696978356334.0,1696977827422.0,1696978352405.0,1696977817954.0,1696978695139.0,1696978717004.0,1696978760608.0,1696978798377.0,1696978875330.0,1696978654966.0,1696978870771.0,1696978398878.0,1696978157425.0,1696977636116.0,1696977817954.0,1696977827422.0,1696978157425.0,1696978170975.0,1696978352405.0,330003,2.8057418937612915,2.406412941896813,2267.125,2712.89552238806,1.8961038961038963,2.0073815073815076,1929.4,3146.3333333333335,0.0,0.5555334398094319,13550,6654.0,2470.299319727891,0.0,0.0,0.0,0.0,1
1195,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,USA,16:21,20-24,F,Right,Y,,Y,,White,1,N,4,9,N,6,seeing something around me to get me thinking,meaning,meaning,food,the text,It is trying to measure how easy it is to block something out of your subconscious after just reading about it,focussed more on items around me and I feel like I stuck more to a common theme,4,6,5,both,"I was wondering about the ending of the story throughout the word game. I had a few things come to mind like ""breakfast"" that I could use in the word game but it was not directly associated to the text.",3.0,4.0,5.0,1.0,5.0,2.0,It was more boring to play the word game the second time after reading the text because it was much more interesting than playing the game.,7.0,,,7,2,4,6,7,7,1,5,2,2,1,3,2,37,0.5285714285714286,1698268219116.0,1698267326424.0,1698268637803.0,1698268728295.0,1698268773663.0,1698268829945.0,1698268952629.0,1698268455908.0,1698268905477.0,1698268407791.0,1698267544706.0,1698268399304.0,1698267536344.0,1698268728294.0,1698268773661.0,1698268829944.0,1698268901996.0,1698268959367.0,1698268637802.0,1698268952628.0,1698268455905.0,1698268028755.0,1698267326424.0,1698267536344.0,1698267544706.0,1698268028755.0,1698268219116.0,1698268399304.0,484049,2.6809,2.993976919819311,3464.6346153846152,4115.274509803921,2.7495045695045697,2.8291948051948053,2874.6666666666665,2918.5,0.0,0.7453186260427294,190361,32797.0,3786.7961165048546,0.0,0.0,0.0,0.0,1
1088,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,17,0.7083333333333334,0.5833333333333334,0.8333333333333334,1.0,USA,21:46,35-39,F,Right,Y,,Y,,White,1,N,4,4,N,1,I just tried to keep thinking of words,meaning,meaning,Food,The story,I do not know,I did not notice any differences,1,7,7,,,,,,,,,,7.0,,,4,1,1,5,6,2,2,1,1,1,1,1,1,19,0.2714285714285714,1697074699880.0,1697072905948.0,1697075137246.0,1697075187589.0,,,1697075258891.0,1697074932680.0,1697075210382.0,1697074884453.0,1697073991943.0,1697074880493.0,1697073086692.0,1697075187587.0,1697075207307.0,,,1697075264664.0,1697075137242.0,1697075258888.0,1697074932676.0,1697074548830.0,1697072905948.0,1697073086692.0,1697073991943.0,1697074548830.0,1697074699880.0,1697074880493.0,556887,2.7262573789846516,2.054616368685662,2911.9032258064517,2696.2537313432836,2.286363636363636,2.0955072463768114,2401.5,2403.8333333333335,0.4943,0.7916271404740297,151050,6713.0,2799.8992248062013,0.4943,4.0,0.0,0.2703333333333333,1
