participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,pause_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_pause_testing_stage_start,interference_pause_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_pause_testing_stage_end,interference_pause_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_pause_testing_time,interference_pause_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_pause_testing0_task_start,interference_pause_training0_task_start,interference_pause_training1_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_pause_testing0_task_end,interference_pause_training0_task_end,interference_pause_training1_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_pause_testing,time_away_interference_pause_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,time_unpressed,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1552,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,16.0,0.6666666666666666,0.75,0.5833333333333334,1.0,4.0,3.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,4.0,4.0,36.0,41.0,28.0,0.42857142857142855,0.45054945054945056,0.4,N,2.0,rhyming,sound,meaning,thought,does a story change word association,more primed for violent words the second time,3.0,intentional,Intentionally thinking about violence,5.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,Specific changes in priming me for violent words,USA,23:16,25-29,M,Right,Y,,Y,,White,1,N,4,0,N,,6.0,,,45562.0,1710863943311.0,1710863940940.0,1710864491874.0,1710864004889.0,1710863946426.0,1710863952826.0,1710863939494.0,1710864460732.0,1710863960184.0,1710864728071.0,1710864958430.0,1710864855921.0,1710864992033.0,1710864696329.0,1710864195950.0,1710863939593.0,1710863946425.0,1710863943310.0,1710864696326.0,1710864195949.0,1710863952825.0,1710863960183.0,1710863939593.0,1710864491874.0,1710864004889.0,1710864855919.0,1710864992031.0,1710864958426.0,1710864999838.0,1710864728067.0,1710864460730.0,1710863940939.0,3114.0,2370.0,204452.0,191060.0,6399.0,7357.0,99.0,31142.0,44705.0,127848.0,33601.0,102505.0,7805.0,31738.0,264780.0,1346.0,1710864496670.0,1710864015252.0,1710864460731.0,1710863963381.0,,1710864202919.0,1710864696326.0,1710864195949.0,1710864491874.0,1710863969345.0,,1710864460730.0,257811.0,0.39986002579684116,35940.0,44535.0,44535.0,3689.0801151761516,0.0,0.0,25130.0,15947.0,0.0,0.0,0.0,0.0,31116.0,0.0,0.0,0.0,0.0,0.0,4485.0,0.0,1,9,8621.0,1143,4.10914351349134,2.8002207893116986,4869.1463414634145,2509.0138888888887,4.507013457556936,2.455693581780538,3278.25,1269.0434782608695
1553,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.0,0.9583333333333334,0.9166666666666666,1.0,1.0,6.0,2.0,5.0,7.0,4.0,6.0,5.0,6.0,4.0,3.0,2.0,5.0,5.0,56.0,60.0,46.0,0.6666666666666666,0.6593406593406593,0.6571428571428571,N,6.0,I pictured a physical environment then came up with related words.,meaning,meaning,nothing,reading comprehension,Words relating to the story popped into my head.,6.0,unintentional,An aspect of the plot would come into my head and then I would choose a word based on that.,5.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,The only change is that topics from the story kept on influencing my word decisions.,USA,14:29,25-29,M,Right,Y,,Y,,White,1,N,4,8,N,,5.0,,,1375.0,1710882253024.0,1710882248232.0,1710883105653.0,1710882337151.0,1710882267712.0,1710882273984.0,1710882246959.0,1710883073735.0,1710882288352.0,1710883341527.0,1710883733299.0,1710883536702.0,1710883779267.0,1710883298614.0,1710882532710.0,1710882247151.0,1710882267711.0,1710882253023.0,1710883298612.0,1710882532710.0,1710882273983.0,1710882288351.0,1710882247149.0,1710883105652.0,1710882337151.0,1710883536700.0,1710883779265.0,1710883733290.0,1710883787368.0,1710883341524.0,1710883073734.0,1710882248231.0,14687.0,4791.0,192959.0,195559.0,6271.0,14367.0,190.0,31917.0,48799.0,195173.0,45966.0,196588.0,8101.0,42910.0,541024.0,1080.0,1710883115318.0,1710882348759.0,1710883073734.0,1710882293488.0,,1710882539798.0,1710883298612.0,1710882532710.0,1710883105652.0,1710882300817.0,,1710883073734.0,533936.0,0.7891669815651932,41584.0,33751.0,8431.0,3679.903571428571,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,31664.0,1918,3.444304777348256,3.432424478117097,3272.6071428571427,4087.2,4.837359649573089,2.53968253968254,2441.2727272727275,2497.25
1554,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,19.0,0.7916666666666666,0.8333333333333334,0.75,0.5,7.0,1.0,7.0,7.0,1.0,7.0,4.0,7.0,1.0,1.0,1.0,7.0,7.0,57.0,58.0,43.0,0.6785714285714286,0.6373626373626373,0.6142857142857143,N,7.0,I just tried to tell stories or describe my interests.,none,none,I thought about the story and relaxed,I have no idea.,"Before, the words I used were less depressing and dark, while afterwards, I took a more somber tone.",7.0,intentional,It just put me in a darker mood by focusing on it.,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,The dark tone of the story made me use darker words during the second word chain game.,USA,17:00,30-34,M,NONE,Y,,Y,,White,1,N,4,10,N,,7.0,,,17050.0,1710883936128.0,1710883929775.0,1710884912280.0,1710884003526.0,1710883942187.0,1710883946258.0,1710883925626.0,1710884880748.0,1710883956299.0,1710885163595.0,1710885565754.0,1710885382674.0,1710885633580.0,1710885110315.0,1710884194987.0,1710883925731.0,1710883942186.0,1710883936127.0,1710885110314.0,1710884194987.0,1710883946258.0,1710883956299.0,1710883925730.0,1710884912280.0,1710884003525.0,1710885382673.0,1710885633579.0,1710885565751.0,1710885641488.0,1710885163593.0,1710884880747.0,1710883929774.0,6058.0,6352.0,198034.0,191461.0,4071.0,10041.0,104.0,31532.0,47226.0,219078.0,67825.0,183077.0,7908.0,53278.0,685760.0,4043.0,1710884929433.0,1710884013559.0,1710884880748.0,1710883961998.0,,1710884202445.0,1710885110314.0,1710884194987.0,1710884912279.0,1710883968877.0,,1710884880747.0,678302.0,0.8338904137516427,48686.0,23162.0,23162.0,2269.8361528822056,0.0,0.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12959.0,0.0,1,3,28724.0,1531,3.3042383292383293,2.6838744588744587,2152.9880952380954,2386.684210526316,3.4794372294372296,2.9933862433862433,1964.357142857143,2574.090909090909
1555,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,7.0,6.0,7.0,7.0,4.0,6.0,5.0,7.0,1.0,2.0,2.0,4.0,4.0,58.0,62.0,50.0,0.6904761904761905,0.6813186813186813,0.7142857142857143,N,6.0,"I was actively trying to avoid saying anything that could be put into a coherent sentence, or reference anything from the story",none,none,Nothing,"I'm not sure exactly, I'm confused on the nature of this study and what it's trying to uncover",I definitely felt an urge to reference things related to the story,6.0,both,"It's hard to put some of the imagery from the story OUT of my mind, but I tried not to focus on it and actively avoid referencing it",6.0,6.0,6.0,6.0,7.0,2.0,2.0,1.0,"The imagery of the story stuck in my mind but I was trying to ignore it while playing the 2nd round of the word chain game, but it made me react slower because certain terms just kept coming to mind",USA,09:26,35-39,M,Right,Y,,Y,,Black,1,N,4,6,N,,7.0,,,0.0,1710863984449.0,1710863980330.0,1710865031737.0,1710864092380.0,1710863988032.0,1710863996511.0,1710863974011.0,1710865000268.0,1710864006203.0,1710865266271.0,1710865659784.0,1710865448734.0,1710865688526.0,1710865230027.0,1710864288426.0,1710863974152.0,1710863988031.0,1710863984447.0,1710865230026.0,1710864288425.0,1710863996510.0,1710864006203.0,1710863974152.0,1710865031736.0,1710864092380.0,1710865448733.0,1710865688525.0,1710865659758.0,1710865695583.0,1710865266269.0,1710865000267.0,1710863980329.0,3582.0,4117.0,198289.0,196045.0,8478.0,9692.0,141.0,31468.0,86177.0,182462.0,28741.0,211024.0,7057.0,36242.0,711841.0,6177.0,1710865045965.0,1710864107665.0,1710865000268.0,1710864015710.0,,1710864298545.0,1710865230026.0,1710864288425.0,1710865031736.0,1710864021510.0,,1710865000267.0,701722.0,0.5106393279824224,45698.0,13319.0,13319.0,4055.74209486166,0.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,76139.0,1468,2.69501199283808,2.1673493173493172,4182.636363636364,3928.8478260869565,3.4026936026936028,2.115340909090909,2993.7,3315.8888888888887
1556,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7.0,1.0,1.0,7.0,3.0,7.0,4.0,6.0,1.0,1.0,1.0,5.0,5.0,46.0,49.0,36.0,0.5476190476190477,0.5384615384615384,0.5142857142857142,N,7.0,I really just looked around me and started naming things I can see. ,none,none,Hold the space bar down,How reading something can affect a person's way of thinking. ,"Before it was easy to come up with words, because again I was just looking around naming things. But the second time, I was a little bit distracted by thinking about the story and also I was afraid of naming the same things twice. ",5.0,unintentional,It was such an intense story that I can tell is going to stick with me for awhile. I know I'm going to be thinking about it for the rest of the day at least. I couldn't help but think about it during the game when I didn't really have anything else to focus on. ,7.0,3.0,5.0,3.0,7.0,1.0,1.0,6.0,"Again, I was so affected by the story, it was harder to think of words the second time. ",USA,13:12,35-39,F,Right,Y,,Y,,Black,1,N,3,6,N,,7.0,,,0.0,1710870345134.0,1710870338784.0,1710871354857.0,1710870509817.0,1710870436043.0,1710870447840.0,1710870336910.0,1710871323245.0,1710870461532.0,1710871596242.0,1710872008588.0,1710871750347.0,1710872044510.0,1710871545512.0,1710870705576.0,1710870337265.0,1710870436041.0,1710870345131.0,1710871545508.0,1710870705574.0,1710870447836.0,1710870461530.0,1710870337263.0,1710871354857.0,1710870509815.0,1710871750344.0,1710872044507.0,1710872008581.0,1710872052783.0,1710871596238.0,1710871323242.0,1710870338781.0,90907.0,6347.0,190651.0,195757.0,11793.0,13690.0,353.0,31612.0,48283.0,154102.0,35919.0,258234.0,8273.0,50726.0,617666.0,1516.0,1710871365451.0,1710870522979.0,1710871323244.0,1710870467775.0,,1710870715855.0,1710871545508.0,1710870705574.0,1710871354857.0,1710870473744.0,,1710871323242.0,607387.0,0.7000301795904239,42209.0,7383.0,7383.0,2609.4513256006626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,16865.0,1613,2.3377423586514494,2.6224893923281023,2534.8732394366198,2684.029411764706,2.831969696969697,2.866955266955267,2131.8571428571427,2585.090909090909
1557,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.0,0.9583333333333334,0.9166666666666666,1.0,1.0,5.0,1.0,4.0,6.0,2.0,7.0,4.0,4.0,1.0,2.0,1.0,4.0,5.0,44.0,46.0,35.0,0.5238095238095238,0.5054945054945055,0.5,N,6.0,"I tried to think of related words and typed them all in a row. I looked around the room where I am and out the window to get some ideas of words to start with, and then typed related words that came to mind.",equal,meaning,Held the space bar down and watched the progress bar on the screen.,How many details people remember from a story shortly after reading it.,"I felt pressured not to repeat any words from the first time I played it, although I don't think repeating words was against the rules. I felt a little extra pressure trying to think up new words I hadn't already typed the first time.",5.0,neither,I tried to block out the story when doing the word game. I wanted to focus on the task at hand (word chain game) and not let my mind go to the task I had just finished (story reading). I felt I'd perform better if I was clearly focused and not still thinking about the story.,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,"I felt a bit of pressure to come up with new words I hadn't used in the first round. I tried hard to put the story out of my mind and focused on the word chain game only. Because I was using some effort to do this, the second round of the word chain game was a little more stressful than the first had been.",USA,08:01,40-44,F,Right,Y,,Y,,White,1,N,4,10,N,,7.0,,Nothing else. Thanks!,0.0,1710945085378.0,1710945082455.0,1710946125699.0,1710945159754.0,1710945089338.0,1710945096271.0,1710945080646.0,1710946093790.0,1710945114308.0,1710946369225.0,1710946843552.0,1710946502935.0,1710946883466.0,1710946329779.0,1710945355534.0,1710945080804.0,1710945089335.0,1710945085376.0,1710946329777.0,1710945355533.0,1710945096270.0,1710945114307.0,1710945080803.0,1710946125698.0,1710945159753.0,1710946502933.0,1710946883463.0,1710946843504.0,1710946898882.0,1710946369224.0,1710946093784.0,1710945082453.0,3957.0,2921.0,204078.0,195779.0,6932.0,18036.0,157.0,31908.0,45445.0,133708.0,39911.0,340569.0,15416.0,39445.0,738250.0,1649.0,1710946145970.0,1710945175418.0,1710946093786.0,1710945119538.0,,1710945368396.0,1710946329777.0,1710945355532.0,1710946125698.0,1710945125313.0,,1710946093784.0,725388.0,0.735146048825192,52186.0,7471.0,7471.0,1869.1330188679244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10367.0,1912,2.540870486103044,2.555866130569101,2040.7,1697.566037735849,3.574705882352941,2.6066883116883117,1557.6842105263158,1361.9545454545455
1558,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23.0,0.9583333333333334,1.0,0.9166666666666666,1.0,6.0,2.0,5.0,7.0,1.0,7.0,5.0,4.0,2.0,4.0,2.0,6.0,6.0,56.0,57.0,44.0,0.6666666666666666,0.6263736263736264,0.6285714285714286,N,7.0,"I would picture certain events or images during the game, and I would write down words that were connected to these events. ",meaning,meaning,I was thinking about the story during that pause.,I think that this experiment is trying to measure how the story impacts the words that the participant writes in the second round of the game. ,"It was more difficult to come up with words during the first round. While playing the second round of the game, I was still thinking about the events of the story. It felt easier to come up with words, because the images in the story felt very vivid. ",7.0,both,"I was initially intending to reflect on the story while playing, but I had eventually tried to break out of that chain and into a new line of thinking. Even when I tried to think of something besides the story, images that I had read would creep into my mind. ",7.0,6.0,6.0,7.0,7.0,4.0,5.0,3.0,"It was much easier for me to come up with words in the second round, I felt much more interested when playing, and my thoughts were more focused on the topics from the story. ",USA,08:48,20-24,F,Right,Y,,Y,,White,1,Y,2,8,N,,7.0,,,0.0,1710861066127.0,1710861062084.0,1710862155294.0,1710861240502.0,1710861163283.0,1710861183065.0,1710861058067.0,1710862123859.0,1710861195960.0,1710862395661.0,1710863297221.0,1710862559540.0,1710863365423.0,1710862345970.0,1710861437870.0,1710861058244.0,1710861163282.0,1710861066126.0,1710862345968.0,1710861437868.0,1710861183064.0,1710861195959.0,1710861058243.0,1710862155293.0,1710861240502.0,1710862559538.0,1710863365422.0,1710863297220.0,1710863380492.0,1710862395660.0,1710862123858.0,1710861062084.0,97155.0,4042.0,190674.0,197366.0,19781.0,12894.0,176.0,31434.0,44542.0,163877.0,68201.0,737680.0,15069.0,49690.0,685988.0,3840.0,1710862163485.0,1710861256710.0,1710862123859.0,1710861200074.0,,1710861445626.0,1710862345968.0,1710861437868.0,1710862155293.0,1710861205950.0,,1710862123858.0,678232.0,0.643438281791164,39627.0,7459.0,7459.0,2508.1933764750665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9134.0,1434,3.451255319491694,2.554078488199471,2465.5135135135133,2550.8732394366198,3.377335372960373,2.000849150849151,1818.4375,2089.0
1559,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,22.0,0.9166666666666666,1.0,0.8333333333333334,1.0,7.0,1.0,1.0,7.0,4.0,5.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,39.0,43.0,29.0,0.4642857142857143,0.4725274725274725,0.4142857142857143,N,4.0,I thought of a word that was associated with the previous word I wrote down.,none,none,I held down the spacebar.,Do people remember what they read?,I did not feel any different.  I used the same strategy.,4.0,neither,I did not think of the story during the chain game.,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,I did not feel any changes.  I confronted the task the same way each time.,USA,14:09,50-54,M,Right,Y,,Y,,White,1,N,4,6,N,,7.0,,,0.0,1710870239858.0,1710870237012.0,1710871064937.0,1710870313907.0,1710870246952.0,1710870254409.0,1710870235372.0,1710871032840.0,1710870263106.0,1710871319853.0,1710871715561.0,1710871500884.0,1710871783458.0,1710871257277.0,1710870508799.0,1710870235618.0,1710870246951.0,1710870239855.0,1710871257275.0,1710870508798.0,1710870254408.0,1710870263104.0,1710870235614.0,1710871064936.0,1710870313906.0,1710871500882.0,1710871783456.0,1710871715555.0,1710871795328.0,1710871319850.0,1710871032838.0,1710870237011.0,7093.0,2843.0,192338.0,194891.0,7456.0,8695.0,242.0,32096.0,50800.0,181029.0,67895.0,214671.0,11870.0,62573.0,524039.0,1393.0,1710871074991.0,1710870327498.0,1710871032839.0,1710870268162.0,,1710870525589.0,1710871257275.0,1710870508798.0,1710871064936.0,1710870275889.0,,1710871032838.0,507249.0,0.7589770220280229,42153.0,8863.0,8214.0,2774.8903263403263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5764.0,2097,2.8255646205646205,2.834906731180023,2761.257575757576,2788.523076923077,2.9876623376623375,1.8214876033057854,2387.6363636363635,2701.2727272727275
1560,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.0,0.9583333333333334,0.9166666666666666,1.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,2.0,6.0,3.0,1.0,1.0,3.0,4.0,44.0,49.0,37.0,0.5238095238095238,0.5384615384615384,0.5285714285714286,N,4.0,I thought of items in my house a lot or things around me and I would also think of items related to those and put those down.,meaning,equal,I checked my phone for the time.,To see if reading a story will change the ways people come up with words.,I don't feel like anything was different.,2.0,neither,I didn't think about the story much at all.,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,I don't think the story changed much for me except that I might've been a little faster coming up with words. Thats probably just because my brain was working more than the first round because I was reading more.,USA,13:40,20-24,M,Right,Y,,Y,,White,1,N,1,1,N,,6.0,,,1856.0,1710867827528.0,1710867775350.0,1710869057877.0,1710867982517.0,1710867882644.0,1710867915202.0,1710864075239.0,1710869027017.0,1710867938671.0,1710869363055.0,1710870013680.0,1710869557738.0,1710870088855.0,1710869257668.0,1710868180845.0,1710864075337.0,1710867882644.0,1710867827528.0,1710869257667.0,1710868180845.0,1710867915202.0,1710867938671.0,1710864075336.0,1710869057876.0,1710867982517.0,1710869557737.0,1710870088853.0,1710870013670.0,1710870104147.0,1710869363054.0,1710869027016.0,1710867775348.0,55116.0,52178.0,199790.0,198328.0,32558.0,23469.0,97.0,30859.0,43846.0,194682.0,75173.0,455932.0,15292.0,105386.0,846171.0,3700011.0,1710869074718.0,1710867996632.0,1710869027016.0,1710867943031.0,,1710868201082.0,1710869257667.0,1710868180845.0,1710869057876.0,1710867948998.0,,1710869027016.0,825934.0,0.7553733904084718,47702.0,21431.0,10058.0,3905.595744680851,5194.0,0.0,0.0,0.0,15852.0,1129.0,0.0,0.0,0.0,0.0,15309.0,1856.0,0.0,0.0,0.0,2499836.0,1,1,20807.0,860,2.0847033401381228,2.307555262772654,3892.1702127659573,3919.021276595745,2.172727272727273,1.6272727272727272,3409.25,3854.0
1561,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,7.0,3.0,7.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,39.0,42.0,32.0,0.4642857142857143,0.46153846153846156,0.45714285714285713,N,5.0,Not let my mind be tied down to any one genre. Let it wander and type whatever came to mind.,none,none,Stare at the screen and wait,I do not know,My mind wanted to type words related to the story in some way. The details were fresh on my mind.,4.0,unintentional,"It came to mind unintentionally. I was not trying to type words about the story, but it happened anyways.",3.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,I only felt change in topic for the second word game after I read the story. ,USA,12:34,25-29,F,Right,Y,,Y,,White,1,N,3,4,N,,7.0,,,0.0,1710864702017.0,1710864697586.0,1710865564652.0,1710864768531.0,1710864706896.0,1710864712378.0,1710864696188.0,1710865532933.0,1710864724763.0,1710865791657.0,1710866078390.0,1710865934307.0,1710866130987.0,1710865754771.0,1710864959401.0,1710864696305.0,1710864706894.0,1710864702015.0,1710865754769.0,1710864959399.0,1710864712376.0,1710864724762.0,1710864696304.0,1710865564651.0,1710864768530.0,1710865934306.0,1710866130985.0,1710866078388.0,1710866138277.0,1710865791654.0,1710865532930.0,1710864697586.0,4877.0,4429.0,190117.0,190868.0,5480.0,12384.0,116.0,31718.0,43767.0,142649.0,52595.0,144081.0,7290.0,36883.0,573529.0,1281.0,1710865572527.0,1710864778475.0,1710865532931.0,1710864729013.0,,1710864970345.0,1710865754768.0,1710864959398.0,1710865564650.0,1710864734690.0,,1710865532930.0,562585.0,0.5832161382082611,39597.0,5657.0,5087.0,2075.0267833812386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7502.0,1719,2.080349186678301,2.5355633727274043,2118.2558139534885,2031.7977528089887,2.5270848199419627,2.6556350514474083,1887.9333333333334,1528.2631578947369
1562,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,16.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,6.0,1.0,6.0,6.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,47.0,51.0,41.0,0.5595238095238095,0.5604395604395604,0.5857142857142857,N,6.0,Just typed whatever word sprung in my mind and quickly checked if I'd already typed it.,equal,equal,Continued almost instantly.,Whether alliteration and consonance or rhyming schemes are altered after reading a passage. Whether the words that are written were read in the story.,It felt like words were tied into the story.,5.0,unintentional,A word such as alcohol or river came into mind and I realized they pertained to the story.,5.0,5.0,4.0,5.0,3.0,2.0,2.0,4.0,I felt like had more of a rhythm going in the second round. It also seemed like my typing speed improved.,USA,11:05,40-44,M,Right,Y,,Y,,White,1,Y,2,4,N,,7.0,,At first I wasn't sure if the phrases were interrelated. I then questioned whether there were missing sentences in between Enter button presses.,0.0,1710870273447.0,1710870270561.0,1710870857517.0,1710870343374.0,1710870284897.0,1710870289839.0,1710870268783.0,1710870826264.0,1710870299789.0,1710871103416.0,1710871546993.0,1710871306410.0,1710871593120.0,1710871050640.0,1710870535291.0,1710870268976.0,1710870284895.0,1710870273445.0,1710871050638.0,1710870535291.0,1710870289837.0,1710870299788.0,1710870268975.0,1710870857516.0,1710870343373.0,1710871306407.0,1710871593117.0,1710871546985.0,1710871646565.0,1710871103412.0,1710870826263.0,1710870270559.0,11448.0,2884.0,193121.0,191917.0,4940.0,9949.0,192.0,31252.0,43584.0,202991.0,46124.0,240575.0,53445.0,52772.0,290972.0,1583.0,1710870869259.0,1710870353698.0,1710870826263.0,1710870302907.0,,1710870545676.0,1710871050638.0,1710870535290.0,1710870857516.0,1710870308938.0,,1710870826263.0,280587.0,0.7839083529726796,42996.0,7948.0,6693.0,2584.172424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4416.0,1253,2.667971497880334,2.3411646863774522,2417.693333333333,2750.651515151515,3.4259033608531935,2.261996336996337,2128.5,2151.5384615384614
