participantID,comp_Q1,comp_Q2,comp_Q3,comp_Q5,comp_raw,comp_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,complete,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_keywords_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_keywords_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_keywords_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_complete,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_keywords,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max
1038,True,True,True,True,4.0,1.0,1.0,7.0,1.0,7.0,7.0,4.0,7.0,2.0,7.0,1.0,5.0,1.0,2.0,6.0,53.0,57.0,45.0,0.6309523809523809,0.6263736263736264,0.6428571428571429,N,7.0,I was thinking about relevant things happening in my life. We recently bought a home so I was almost summing up our experiences in a few keywords. I was also just letting my mind wander and writing out the first things that came to my head.,meaning,meaning,"I'm not sure, maybe how to target people to read a longer story using relevant key terms.",It was easier to start the word chain game after reading the story because I had a topic to go off of. ,6.0,intentional,"To start off the second word chain game, I was reflecting on the story and using some keywords in the gam. I eventually let myself wander down a tangent that was irrelevant to the story based on what I could just think of on the spot.",4.0,2.0,2.0,7.0,5.0,1.0,1.0,5.0,"I did feel like the second word game was easier because I had an interesting story in my mind to give me a starting topic. The first game, I felt thrown in with little to no instruction and felt I had to be creative. It was harder to start the first game than the second so anxiety was a bit higher the first time around.",USA,10:23,25-29,F,Right,Y,,Y,,White,1,N,5,9,N,,7.0,,,0.0,,1719842774971.0,1719842769005.0,1719843116401.0,1719842801684.0,1719842779253.0,1719842784724.0,1719842767757.0,1719843425522.0,1719843775178.0,1719843451770.0,1719843314225.0,1719843820260.0,1719843378680.0,1719843022027.0,1719842767818.0,1719842779251.0,1719842774970.0,1719843314223.0,1719843022026.0,1719842784723.0,1719842801683.0,1719842767817.0,1719843451769.0,1719843820256.0,1719843775175.0,1719843378679.0,1719843828932.0,1719843425519.0,1719843116401.0,1719842769003.0,4280.0,5965.0,197822.0,220342.0,5470.0,16959.0,60.0,26247.0,45078.0,323405.0,64454.0,8672.0,46839.0,94374.0,1185.0,1719843133337.0,1719842839126.0,1719843067757.0,1719843314223.0,1719843022025.0,1719843116401.0,48644.0,0.8613398099650836,16936.0,5726.0,5726.0,2685.381902502157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6528.0
1071,True,True,True,False,3.0,0.75,1.0,7.0,1.0,7.0,7.0,4.0,7.0,2.0,5.0,1.0,2.0,1.0,4.0,7.0,51.0,55.0,40.0,0.6071428571428571,0.6043956043956044,0.5714285714285714,N,7.0,"If I thought of one word, there was typically multiple words that followed that were similar or went with it. Such as tree and leaf, or milk and tea. I created word pairs, but that was naturally where my mind went in the moment.",meaning,meaning,"If after reading a passage that causes some level of emotional connection or interest, will the related words impact thought patterns. ","It didn't feel particularly different, but I think I may have been unknowingly remembering the words from the story. I do remember thinking of light and a couple. ",3.0,unintentional,"When playing the word chain game, I was focused on the task at hand mentally. So, I wasn't intentionally thinking of the story before or any words that were present in it. I would imagine that it did impact the words I thought of but I think the words in the second round were similar to the first round for me. It was already easy to think of and reuse those words as I had just done so. ",2.0,6.0,5.0,2.0,1.0,2.0,1.0,1.0,"I found the story funny so that lightened my mood and I think made it easier to actively engage with thinking of words. I didn't notice the word game being easier, it felt about the same in terms of ease of thinking up words. I wasn't bored either round as it was interesting seeing what word I'd think up next and the game itself was engaging. ",USA,12:56,25-29,F,Right,Y,,Y,,White,1,N,4,5,N,,7.0,,,792.0,,1719941592693.0,1719941588819.0,1719942099932.0,1719941825478.0,1719941786589.0,1719941800111.0,1719941587290.0,1719942390681.0,1719942956441.0,1719942423490.0,1719942293097.0,1719943004247.0,1719942336602.0,1719942024972.0,1719941587381.0,1719941786588.0,1719941592692.0,1719942293096.0,1719942024972.0,1719941800111.0,1719941825478.0,1719941587381.0,1719942423489.0,1719943004246.0,1719942956439.0,1719942336601.0,1719943020073.0,1719942390680.0,1719942099932.0,1719941588818.0,193895.0,3873.0,193164.0,199494.0,13522.0,25367.0,91.0,32808.0,47805.0,532949.0,43504.0,15826.0,54078.0,74960.0,1437.0,1719942111683.0,1719941844166.0,1719942040897.0,1719942293096.0,1719942024972.0,1719942099932.0,59035.0,0.6826351850067212,11751.0,7521.0,4181.0,2305.258340048348,,42341.0,0.0,0.0,792.0,0.0,14766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6947.0
1072,True,True,True,True,4.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,1.0,5.0,1.0,2.0,5.0,54.0,61.0,47.0,0.6428571428571429,0.6703296703296703,0.6714285714285714,N,7.0,I tried to think of the show that used to be on air about word chains,equal,equal,Our memories,I felt no difference,5.0,neither,The story i read did not relate to the word chain game to me,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,"I did not feel ay changes. I took it as separate, unrelated tasks basically. ",USA,13:48,25-29,M,Right,Y,,Y,,White,1,N,5,5,N,,7.0,,,10982.0,,1719941599779.0,1719941597495.0,1719941954094.0,1719941616485.0,1719941603280.0,1719941608764.0,1719941591884.0,1719942292355.0,1719942479151.0,1719942314994.0,1719942176887.0,1719942575471.0,1719942252370.0,1719941885119.0,1719941593553.0,1719941603279.0,1719941599778.0,1719942176886.0,1719941885118.0,1719941608763.0,1719941616484.0,1719941593552.0,1719942314992.0,1719942575469.0,1719942479149.0,1719942252369.0,1719942584629.0,1719942292353.0,1719941954094.0,1719941597494.0,3500.0,2283.0,222792.0,268633.0,5483.0,7720.0,1668.0,22637.0,96318.0,164155.0,75482.0,9158.0,39983.0,68975.0,3941.0,1719941971466.0,1719941633295.0,1719941901096.0,1719942176886.0,1719941885118.0,1719941954094.0,52998.0,0.6732277330622278,17372.0,133331.0,32715.0,10944.916666666666,,0.0,0.0,0.0,1825.0,0.0,0.0,0.0,0.0,41240.0,9157.0,0.0,0.0,0.0,0.0,0.0,1,2,5276.0
1039,True,False,False,False,1.0,0.25,1.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,4.0,1.0,4.0,1.0,1.0,7.0,55.0,61.0,47.0,0.6547619047619048,0.6703296703296703,0.6714285714285714,N,5.0,Most of my words were associated with places I find myself regularly or related to previous words.,meaning,meaning,Connectiveness of different kinds of ideas.,The story seemingly began my second set of word choices because the ideas form the story were still in mind.,6.0,intentional,I started out with ideas from the story then eventually ran out of words. From there I am not sure where the words came to mind.,7.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,I felt like I had rerun the story in my mind and that I should move on. I was not particularly glad or sad about running out of words from the story. I did slow down in transitioning to new words not associated with the story.,USA,09:17,30-34,M,Right,Y,,Y,,White,1,N,2,5,N,,7.0,,,0.0,,1719842366372.0,1719842365137.0,1719842689396.0,1719842441926.0,1719842421807.0,1719842429682.0,1719842363465.0,1719842989695.0,1719843422759.0,1719843009582.0,1719842876045.0,1719843464298.0,1719842942967.0,1719842631577.0,1719842363565.0,1719842421806.0,1719842366371.0,1719842876044.0,1719842631577.0,1719842429682.0,1719842441926.0,1719842363564.0,1719843009582.0,1719843464297.0,1719843422757.0,1719842942966.0,1719843493280.0,1719842989694.0,1719842689396.0,1719842365136.0,55434.0,1234.0,186648.0,189651.0,7875.0,12244.0,99.0,19887.0,41538.0,413175.0,66921.0,28982.0,46727.0,57819.0,1571.0,1719842695897.0,1719842451550.0,1719842640015.0,1719842876044.0,1719842631576.0,1719842689396.0,49381.0,0.7024583685629988,6501.0,8736.0,8736.0,3317.6857674104126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7583.0
1073,False,True,True,True,3.0,0.75,1.0,6.0,2.0,6.0,7.0,6.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,42.0,48.0,34.0,0.5,0.5274725274725275,0.4857142857142857,N,2.0,"things are me, random categories",none,none,NO CLUE LOL!!!,slightly easier the second time after chuckling at the silly story ,2.0,neither,i completely forgot about the story and went back to the word challenge but maybe went slower and not as competitive ,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,slightly more at ease and less competitive about the word challenge,USA,14:06,35-39,F,Right,Y,,Y,,White,1,N,2,4,N,,6.0,,,0.0,,1719941942750.0,1719941937612.0,1719942863625.0,1719942581224.0,1719941954392.0,1719941961980.0,1719941933509.0,1719943288817.0,1719943561678.0,1719943320422.0,1719943064520.0,1719943617735.0,1719943183506.0,1719942781640.0,1719941933607.0,1719941954391.0,1719941942749.0,1719943064520.0,1719942781639.0,1719941961979.0,1719942581223.0,1719941933606.0,1719943320420.0,1719943617734.0,1719943561677.0,1719943183505.0,1719943636747.0,1719943288816.0,1719942863625.0,1719941937611.0,11641.0,5137.0,200895.0,200415.0,7587.0,619243.0,97.0,31603.0,56056.0,241255.0,118985.0,19012.0,105310.0,81985.0,4004.0,1719942884142.0,1719942600288.0,1719942801965.0,1719943064519.0,1719942781639.0,1719942863625.0,61660.0,0.7776882511508454,20517.0,10175.0,7664.0,2914.6007742257743,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7904.0
1040,True,True,False,False,2.0,0.5,1.0,7.0,7.0,6.0,5.0,6.0,7.0,4.0,6.0,3.0,7.0,3.0,5.0,7.0,67.0,73.0,55.0,0.7976190476190477,0.8021978021978022,0.7857142857142857,N,7.0,Associating words and ideas that came to mind.,meaning,equal,similar ideas and idea chaining?,"I attempted to use longer words and try not to have them completely associate with the other words used,",5.0,both,"the story lingered in my mind, which allowed me to think of additional words.",6.0,3.0,5.0,5.0,7.0,4.0,4.0,4.0, I started to use words associated with the story.,USA,06:50,35-39,M,Right,Y,,Y,,Black,1,Y,4,8,N,,7.0,,,33130.0,,1719841001493.0,1719840999446.0,1719841256912.0,1719841019103.0,1719841006832.0,1719841014100.0,1719840998204.0,1719841577870.0,1719841780071.0,1719841602602.0,1719841486795.0,1719841863917.0,1719841536769.0,1719841213054.0,1719840998380.0,1719841006831.0,1719841001492.0,1719841486794.0,1719841213054.0,1719841014100.0,1719841019102.0,1719840998380.0,1719841602601.0,1719841863916.0,1719841780069.0,1719841536768.0,1719841878245.0,1719841577869.0,1719841256912.0,1719840999445.0,5338.0,2046.0,229882.0,193951.0,7268.0,5002.0,176.0,24731.0,83845.0,177467.0,49973.0,14328.0,41100.0,43858.0,1065.0,1719841306334.0,1719841030357.0,1719841228326.0,1719841486794.0,1719841213053.0,1719841256912.0,28586.0,0.7197351692464372,49422.0,10767.0,10767.0,2885.1761664564942,,0.0,0.0,32487.0,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,0.0,0.0,0.0,643.0,0.0,1,2,4178.0
1074,False,True,True,False,2.0,0.5,1.0,5.0,1.0,5.0,7.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,32.0,36.0,26.0,0.38095238095238093,0.3956043956043956,0.37142857142857144,N,3.0,"I basically just free associated and typed the first thing that came through my head. I tried not to think much about it and generally left less than a second between words, if possible. If I misspelled something, I attempted to correct the spelling. Occasionally, I hit a certain topic and it became a bit of a list that I went through. And I definitely started the second word chain with words that resonated from the story.",meaning,meaning,"I would guess it's measuring the effect of the story on the words we come up with. Perhaps it's expected that the words in the second chain would be darker than the words in the first chain. I noticed that my second chain was influenced by the story at first, but after a moment, I was back in the same basic head space I was during the first chain. Maybe that's some sort of metric of attention span.","I don't think I felt differently at all. The first words I came up with in the second chain definitely arose from the story, but I didn't feel much emotion during either word chain game. I found it sort of fun to associate words, so I enjoyed the game, but I don't think my mood was markedly different during the second chain. ",3.0,intentional,"Both, I guess. I definitely was aware of the story at the beginning of the chain. I used it as a jumping off point. But from there, I followed the same process I did the first time, so any lingering effects of the story would be unintentional.",3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,"I truly did not experience notable changes. The two chains just felt like discrete instances of the same activity. I expect I would feel the same now if I were to do a third chain. I tried not to overthink it and to allow it to happen naturally, and I would do the same again.",USA,13:55,30-34,NEITHER,Left,Y,,Y,,White,1,N,4,5,N,,7.0,,"I am neurodivergent (ADHD and autism), so I don't know if that is a confounding factor at all. ",0.0,,1719941598014.0,1719941595545.0,1719942008851.0,1719941746230.0,1719941716331.0,1719941732056.0,1719941590235.0,1719942296133.0,1719942921224.0,1719942323446.0,1719942202111.0,1719942986852.0,1719942241875.0,1719941943852.0,1719941590404.0,1719941716327.0,1719941598013.0,1719942202107.0,1719941943851.0,1719941732053.0,1719941746228.0,1719941590403.0,1719942323442.0,1719942986850.0,1719942921214.0,1719942241873.0,1719943051762.0,1719942296128.0,1719942008850.0,1719941595541.0,118313.0,2468.0,193256.0,197621.0,15722.0,14172.0,168.0,27309.0,65626.0,597768.0,39762.0,64910.0,54253.0,64998.0,5137.0,1719942021357.0,1719941763648.0,1719941954930.0,1719942202106.0,1719941943849.0,1719942008850.0,53920.0,0.7621385086687662,12507.0,7512.0,7168.0,2160.7149928263984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6180.0,0.0,0.0,0.0,0.0,0.0,1309.0,1,0,8058.0
1041,True,True,True,True,4.0,1.0,1.0,7.0,1.0,7.0,7.0,5.0,7.0,1.0,3.0,1.0,2.0,1.0,7.0,7.0,51.0,56.0,37.0,0.6071428571428571,0.6153846153846154,0.5285714285714286,N,6.0,"I mostly thought about items in my house and outside around my neighborhood at first, but then allowed my mind to wander a bit and then just began typing whatever came into my mind. ",none,none,I believe you are measuring ability to remember key details in reading especially after typing a wide variety of many different and unrelated words.,"It felt the same to me both times, essentially.",2.0,neither,"I feel that I was able to set aside the story and return to the task, approaching it as I did in the first round. I do not recall my reflecting on the story at all during the second round.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"I did not experienced any real changes between reading the story and playing the second round of the game. Since I had already played one round of the game, I felt I was able to return to it with the same approach as the first time. This allowed me to get back to my original task without the story entering my mind at all.",USA,09:05,50-54,M,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,This was very fun and interesting. Thanks!,0.0,,1719841569155.0,1719841558389.0,1719841937636.0,1719841615087.0,1719841580271.0,1719841604087.0,1719841555380.0,1719842343920.0,1719842669296.0,1719842370087.0,1719842136304.0,1719842729863.0,1719842264358.0,1719841821516.0,1719841555467.0,1719841580269.0,1719841569153.0,1719842136302.0,1719841821515.0,1719841604086.0,1719841615086.0,1719841555465.0,1719842370086.0,1719842729861.0,1719842669294.0,1719842264355.0,1719842751660.0,1719842343919.0,1719841937635.0,1719841558388.0,11114.0,10764.0,198666.0,206428.0,23815.0,10999.0,85.0,26166.0,60565.0,299207.0,128051.0,21797.0,79561.0,116119.0,2921.0,1719841955895.0,1719841637971.0,1719841833997.0,1719842136302.0,1719841821514.0,1719841937635.0,103638.0,0.8958938374597147,18260.0,12019.0,8707.0,4857.496794871796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13274.0
1042,True,True,True,False,3.0,0.75,1.0,7.0,7.0,7.0,7.0,1.0,7.0,6.0,6.0,1.0,6.0,5.0,6.0,6.0,71.0,72.0,59.0,0.8452380952380952,0.7912087912087912,0.8428571428571429,N,7.0,Series and sequences of words that came to my head,equal,equal,The experiment is trying to measure reading and words memory abilities ,I got so many ideas to write more words ,7.0,intentional,I experienced me being in the scenario itself ,7.0,7.0,2.0,2.0,7.0,2.0,1.0,1.0,"There was no changes in my emotions, i was totally attentive and into the study",USA,07:27,25-29,M,Right,Y,,Y,,White,1,N,5,9,N,,7.0,,,0.0,,1719842071106.0,1719842042546.0,1719843234265.0,1719842401401.0,1719842113191.0,1719842384224.0,1719841987709.0,1719843654142.0,1719844029662.0,1719843738485.0,1719843469787.0,1719844121159.0,1719843589443.0,1719843115674.0,1719841988263.0,1719842113189.0,1719842071103.0,1719843469785.0,1719843115673.0,1719842384221.0,1719842401400.0,1719841988256.0,1719843738483.0,1719844121155.0,1719844029659.0,1719843589440.0,1719844149788.0,1719843654140.0,1719843234264.0,1719842042544.0,42083.0,28557.0,235520.0,714272.0,271030.0,17176.0,547.0,84341.0,91493.0,291174.0,119653.0,28629.0,64697.0,118590.0,54281.0,1719843284052.0,1719842933126.0,1719843151757.0,1719843469785.0,1719843115673.0,1719843234264.0,82507.0,0.8149416262168039,49788.0,12459.0,12459.0,3852.8418300653593,,0.0,2056.0,0.0,0.0,6666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,1,0,26039.0
1043,True,True,True,True,4.0,1.0,1.0,7.0,2.0,7.0,7.0,4.0,6.0,4.0,4.0,2.0,5.0,2.0,5.0,6.0,57.0,61.0,46.0,0.6785714285714286,0.6703296703296703,0.6571428571428571,N,6.0,Looked around at objects in the room I was in,none,none,"I actually have no idea, I apologize.","I was still laughing from the story when starting the second round, so I was in a better mood.",7.0,both,"I was laughing, because the story was very relatable.",7.0,3.0,7.0,5.0,5.0,3.0,5.0,4.0,I was definitely in a sillier mood after reading the story and it affected my word choices.,USA,09:54,50-54,F,Right,Y,,Y,,White,1,N,4,4,N,,7.0,,,0.0,,1719841003372.0,1719840998850.0,1719841373315.0,1719841064584.0,1719841037325.0,1719841048594.0,1719840997370.0,1719841713846.0,1719841985317.0,1719841750548.0,1719841570339.0,1719842055016.0,1719841666225.0,1719841278233.0,1719840997487.0,1719841037323.0,1719841003371.0,1719841570336.0,1719841278232.0,1719841048593.0,1719841064583.0,1719840997486.0,1719841750546.0,1719842055014.0,1719841985312.0,1719841666223.0,1719842070654.0,1719841713844.0,1719841373315.0,1719840998849.0,33951.0,4521.0,197021.0,213648.0,11268.0,15989.0,116.0,36700.0,69697.0,234764.0,95884.0,15638.0,47619.0,95082.0,1362.0,1719841387263.0,1719841097964.0,1719841290715.0,1719841570336.0,1719841278232.0,1719841373315.0,82600.0,0.6800786288652603,13948.0,10328.0,10328.0,3671.7604166666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9232.0
1012,True,False,True,False,2.0,0.5,1.0,7.0,1.0,7.0,7.0,6.0,6.0,2.0,1.0,1.0,4.0,1.0,5.0,4.0,46.0,52.0,37.0,0.5476190476190477,0.5714285714285714,0.5285714285714286,N,6.0,none just what came to mind ,none,none,effects of the story on the word game afterward ,the story provided words for the game but did not appeal to my word selection ,2.0,dontknow,I thought about the story but chose not to use words associated with it. The words I came up with were just from my own thoughts.,5.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,The only change was realizing the introduction of the story that may influence the second word game.,USA,15:35,50-54,M,Right,Y,,Y,,White,1,N,4,10,N,,7.0,,,0.0,,1719775250513.0,1719775246122.0,1719775638151.0,1719775344679.0,1719775321290.0,1719775333200.0,1719775243966.0,1719776007447.0,1719776391815.0,1719776047550.0,1719775840740.0,1719776456584.0,1719775943623.0,1719775561360.0,1719775244089.0,1719775321289.0,1719775250513.0,1719775840740.0,1719775561360.0,1719775333199.0,1719775344679.0,1719775244087.0,1719776047549.0,1719776456583.0,1719776391743.0,1719775943622.0,1719776470999.0,1719776007445.0,1719775638151.0,1719775246121.0,70776.0,4391.0,202589.0,216681.0,11909.0,11479.0,121.0,40102.0,64768.0,344193.0,102882.0,14415.0,63822.0,76791.0,2032.0,1719775657283.0,1719775373079.0,1719775574308.0,1719775840740.0,1719775561360.0,1719775638151.0,63843.0,0.5388487657397634,19132.0,41295.0,41295.0,11762.33076923077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7379.0
1044,True,True,True,True,4.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,46.0,50.0,36.0,0.5476190476190477,0.5494505494505495,0.5142857142857142,N,5.0,"Looking at things around me, or picking a word and thinking about words associated with it.",meaning,meaning,Not sure,A difference I felt playing the second word game was my first word choices had to do with lightness and things I remembered from the story,4.0,intentional,"I intentionally reflected on the story while playing the word chain game. I thought of words that reminded me of light. But after I thought of a few, my brain just started thinking of random words again.",4.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,I felt it was easier in the beginning of the second word game to come up with words since the story was fresh in my mind. It did not make me any more tired or bored though,USA,10:34,20-24,F,Right,Y,,Y,,Black,1,N,1,2,N,,7.0,,,936.0,,1719843579103.0,1719843574909.0,1719843883528.0,1719843606511.0,1719843583609.0,1719843591142.0,1719843572674.0,1719844194391.0,1719844490645.0,1719844214996.0,1719844070778.0,1719844533828.0,1719844148423.0,1719843804898.0,1719843572773.0,1719843583608.0,1719843579102.0,1719844070777.0,1719843804898.0,1719843591141.0,1719843606510.0,1719843572771.0,1719844214994.0,1719844533825.0,1719844490640.0,1719844148421.0,1719844544097.0,1719844194388.0,1719843883528.0,1719843574908.0,4505.0,4193.0,187249.0,198387.0,7532.0,15368.0,97.0,20603.0,43180.0,275644.0,77643.0,10269.0,45965.0,78630.0,2135.0,1719843889785.0,1719843623669.0,1719843817085.0,1719844070776.0,1719843804897.0,1719843883528.0,66443.0,0.6333369158771284,6257.0,7552.0,7552.0,2835.398825544409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,1,2,7838.0
1075,True,True,True,False,3.0,0.75,1.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,6.0,2.0,4.0,1.0,7.0,7.0,60.0,67.0,46.0,0.7142857142857143,0.7362637362637363,0.6571428571428571,N,5.0,looking around my office for things to bring up,sound,sound,not really sure to be honest,just started looking around the room to see what I could bring up that was similar to each other to keep it all going ,3.0,neither,I was trying to think about it but not really. Because I wanted my mind to be completely clear,4.0,1.0,1.0,6.0,3.0,7.0,4.0,1.0,Was just trying to pass the time. The last minute was very boring and hard to come up with words. ,USA,10:45,25-29,M,Right,Y,,Y,,White,1,Y,4,6,N,,7.0,,,60358.0,,1719941581008.0,1719941579545.0,1719941868235.0,1719941633475.0,1719941585432.0,1719941618677.0,1719941576680.0,1719942179353.0,1719942330954.0,1719942197175.0,1719942122316.0,1719942360057.0,1719942153463.0,1719941822612.0,1719941576878.0,1719941585431.0,1719941581007.0,1719942122315.0,1719941822611.0,1719941618677.0,1719941633475.0,1719941576877.0,1719942197174.0,1719942360056.0,1719942330952.0,1719942153462.0,1719942366356.0,1719942179352.0,1719941868235.0,1719941579545.0,4423.0,1462.0,254080.0,189136.0,33245.0,14798.0,197.0,17821.0,29102.0,133777.0,31146.0,6299.0,25889.0,45623.0,2667.0,1719941933783.0,1719941642421.0,1719941829601.0,1719942122315.0,1719941822611.0,1719941868235.0,38634.0,0.5761171450198165,65548.0,10904.0,10904.0,1729.3219587176109,,0.0,0.0,43221.0,0.0,3071.0,0.0,0.0,0.0,0.0,17137.0,0.0,0.0,0.0,0.0,0.0,1,2,5553.0
1045,True,True,True,False,3.0,0.75,1.0,7.0,1.0,7.0,7.0,7.0,7.0,2.0,3.0,2.0,3.0,1.0,3.0,7.0,50.0,57.0,40.0,0.5952380952380952,0.6263736263736264,0.5714285714285714,N,4.0,No strategy,none,none,To measure how effectively we comprehend and recall details after multitasking.,I felt like I came up with words faster after reading the story than before,5.0,dontknow,I am not entirely sure that the story was an influence on my words in the word chain game,4.0,2.0,2.0,3.0,7.0,2.0,1.0,6.0,I felt that after reading the story I came up with words very quickly and that were more diverse than the first round,USA,10:59,20-24,F,Right,Y,,Y,,Black,1,N,2,7,N,,7.0,,,0.0,,1719842674706.0,1719842669441.0,1719844425203.0,1719844094535.0,1719842728501.0,1719842735177.0,1719842666696.0,1719845075635.0,1719845964878.0,1719845269379.0,1719844637671.0,1719846013933.0,1719844753042.0,1719844309232.0,1719842666854.0,1719842728494.0,1719842674702.0,1719844637669.0,1719844309231.0,1719842735175.0,1719844094533.0,1719842666852.0,1719845269375.0,1719846013923.0,1719845964868.0,1719844753032.0,1719846023725.0,1719845075628.0,1719844425203.0,1719842669438.0,53788.0,5261.0,212466.0,214696.0,6674.0,1359356.0,156.0,193740.0,49045.0,695489.0,115361.0,9792.0,322586.0,115971.0,2584.0,1719844439589.0,1719844127205.0,1719844327642.0,1719844637669.0,1719844309231.0,1719844425203.0,97561.0,0.827160504314699,14386.0,88271.0,26257.0,7528.02534562212,,0.0,0.0,0.0,0.0,0.0,231334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,31663.0
